x,screening_profile_corrected
6.600000000000000000e+01,1.619976552594873453e+01
6.650000000000000000e+01,1.591376395885412975e+01
6.700000000000000000e+01,1.563281178713188169e+01
6.750000000000000000e+01,1.535681960304421168e+01
6.800000000000000000e+01,1.508570009735231743e+01
6.850000000000000000e+01,1.481936699137921032e+01
6.900000000000000000e+01,1.455773603150434781e+01
6.950000000000000000e+01,1.430072395860176826e+01
7.000000000000000000e+01,1.404824946772972893e+01
7.050000000000000000e+01,1.380023221363608421e+01
7.100000000000000000e+01,1.355659373686106939e+01
7.150000000000000000e+01,1.331725650404762895e+01
7.200000000000000000e+01,1.308214480163277038e+01
7.250000000000000000e+01,1.285118380974480878e+01
7.300000000000000000e+01,1.262430046461760469e+01
7.350000000000000000e+01,1.240142256489921913e+01
7.400000000000000000e+01,1.218247960388369044e+01
7.450000000000000000e+01,1.196740190709679474e+01
7.500000000000000000e+01,1.175612143540165633e+01
7.550000000000000000e+01,1.154857095276697443e+01
7.600000000000000000e+01,1.134468480126583323e+01
7.650000000000000000e+01,1.114439809797008607e+01
7.700000000000000000e+01,1.094764748282602262e+01
7.750000000000000000e+01,1.075437034365556777e+01
7.800000000000000000e+01,1.056450553785805013e+01
7.850000000000000000e+01,1.037799264453454562e+01
7.900000000000000000e+01,1.019477266093178436e+01
7.950000000000000000e+01,1.001478728074036617e+01
8.000000000000000000e+01,9.837979566164779754e+00
8.050000000000000000e+01,9.664293251479490365e+00
8.100000000000000000e+01,9.493673391578079546e+00
8.150000000000000000e+01,9.326065689903231259e+00
8.200000000000000000e+01,9.161417124298184333e+00
8.250000000000000000e+01,8.999675298457580297e+00
8.300000000000000000e+01,8.840789045875586893e+00
8.350000000000000000e+01,8.684707803994452746e+00
8.400000000000000000e+01,8.531382197015860314e+00
8.450000000000000000e+01,8.380763431952797049e+00
8.500000000000000000e+01,8.232803861043901605e+00
8.550000000000000000e+01,8.087456398942089564e+00
8.600000000000000000e+01,7.944675065445714779e+00
8.650000000000000000e+01,7.804414423084235608e+00
8.700000000000000000e+01,7.666630100855052810e+00
8.750000000000000000e+01,7.531278251492355302e+00
8.800000000000000000e+01,7.398316056874404190e+00
8.850000000000000000e+01,7.267701204286694860e+00
8.900000000000000000e+01,7.139392374141160680e+00
8.950000000000000000e+01,7.013348734568909393e+00
9.000000000000000000e+01,6.889530412070397958e+00
9.050000000000000000e+01,6.767898003796226192e+00
9.100000000000000000e+01,6.648413031725662670e+00
9.150000000000000000e+01,6.531037472016479661e+00
9.200000000000000000e+01,6.415734193288289866e+00
9.250000000000000000e+01,6.302466502444016960e+00
9.300000000000000000e+01,6.191198567614357273e+00
9.350000000000000000e+01,6.081894979874442164e+00
9.400000000000000000e+01,5.974521161386224577e+00
9.450000000000000000e+01,5.869042942454023581e+00
9.500000000000000000e+01,5.765426955382897845e+00
9.550000000000000000e+01,5.663640226336248418e+00
9.600000000000000000e+01,5.563650555410074361e+00
9.650000000000000000e+01,5.465426122774598383e+00
9.700000000000000000e+01,5.368935855446819616e+00
9.750000000000000000e+01,5.274149047216255326e+00
9.800000000000000000e+01,5.181035712581316233e+00
9.850000000000000000e+01,5.089566219976756400e+00
9.900000000000000000e+01,4.999711633323101978e+00
9.950000000000000000e+01,4.911443358090285649e+00
1.000000000000000000e+02,4.824733470893641574e+00
1.005000000000000000e+02,4.739554377944481978e+00
1.010000000000000000e+02,4.655879133111010759e+00
1.015000000000000000e+02,4.573681108322324995e+00
1.020000000000000000e+02,4.492934300497943845e+00
1.025000000000000000e+02,4.413613013486892278e+00
1.030000000000000000e+02,4.335692154255423425e+00
1.035000000000000000e+02,4.259146925957484342e+00
1.040000000000000000e+02,4.183953113756561315e+00
1.045000000000000000e+02,4.110086788637966393e+00
1.050000000000000000e+02,4.037524583227581232e+00
1.055000000000000000e+02,3.966243405970020675e+00
1.060000000000000000e+02,3.896220707294367092e+00
1.065000000000000000e+02,3.827434203795429646e+00
1.070000000000000000e+02,3.759862135084303336e+00
1.075000000000000000e+02,3.693482997622633324e+00
1.080000000000000000e+02,3.628275792584009007e+00
1.085000000000000000e+02,3.564219769003403648e+00
1.090000000000000000e+02,3.501294662964004267e+00
1.095000000000000000e+02,3.439480449735814016e+00
1.100000000000000000e+02,3.378757574591506607e+00
1.105000000000000000e+02,3.319106713619594640e+00
1.110000000000000000e+02,3.260508996462272435e+00
1.115000000000000000e+02,3.202945775499563386e+00
1.120000000000000000e+02,3.146398840791855722e+00
1.125000000000000000e+02,3.090850197342066341e+00
1.130000000000000000e+02,3.036282272515693936e+00
1.135000000000000000e+02,2.982677701098281453e+00
1.140000000000000000e+02,2.930019525456255547e+00
1.145000000000000000e+02,2.878290988116873006e+00
1.150000000000000000e+02,2.827475724923901090e+00
1.155000000000000000e+02,2.777557564876777185e+00
1.160000000000000000e+02,2.728520716526295686e+00
1.165000000000000000e+02,2.680349574818927660e+00
1.170000000000000000e+02,2.633028900969093478e+00
1.175000000000000000e+02,2.586543636063480367e+00
1.180000000000000000e+02,2.540879074638207502e+00
1.185000000000000000e+02,2.496020684806552481e+00
1.190000000000000000e+02,2.451954275761325963e+00
1.195000000000000000e+02,2.408665824197704364e+00
1.200000000000000000e+02,2.366141635953415090e+00
1.205000000000000000e+02,2.324368178506361016e+00
1.210000000000000000e+02,2.283332236957781092e+00
1.215000000000000000e+02,2.243020752392061112e+00
1.220000000000000000e+02,2.203420972400854438e+00
1.225000000000000000e+02,2.164520295099918723e+00
1.230000000000000000e+02,2.126306414385239929e+00
1.235000000000000000e+02,2.088767169408923152e+00
1.240000000000000000e+02,2.051890684751686678e+00
1.245000000000000000e+02,2.015665225166743735e+00
1.250000000000000000e+02,1.980079330846593155e+00
1.255000000000000000e+02,1.945121677250517545e+00
1.260000000000000000e+02,1.910781205637357871e+00
1.265000000000000000e+02,1.877046987798720146e+00
1.270000000000000000e+02,1.843908352023408748e+00
1.275000000000000000e+02,1.811354752564650950e+00
1.280000000000000000e+02,1.779375891196074200e+00
1.285000000000000000e+02,1.747961591247270796e+00
1.290000000000000000e+02,1.717101914905599491e+00
1.295000000000000000e+02,1.686787041660211317e+00
1.300000000000000000e+02,1.657007381498561749e+00
1.305000000000000000e+02,1.627753457604613319e+00
1.310000000000000000e+02,1.599016015593732520e+00
1.315000000000000000e+02,1.570785910316180978e+00
1.320000000000000000e+02,1.543054211269049514e+00
1.325000000000000000e+02,1.515812093361356139e+00
1.330000000000000000e+02,1.489050938636815369e+00
1.335000000000000000e+02,1.462762230861899493e+00
1.340000000000000000e+02,1.436937653688548089e+00
1.345000000000000000e+02,1.411568988931401814e+00
1.350000000000000000e+02,1.386648211295046229e+00
1.355000000000000000e+02,1.362167390211304729e+00
1.360000000000000000e+02,1.338118781251250278e+00
1.365000000000000000e+02,1.314494731397962690e+00
1.370000000000000000e+02,1.291287767259335473e+00
1.375000000000000000e+02,1.268490503656062529e+00
1.380000000000000000e+02,1.246095728747205866e+00
1.385000000000000000e+02,1.224096315817386760e+00
1.390000000000000000e+02,1.202485305423158346e+00
1.395000000000000000e+02,1.181255820267439249e+00
1.400000000000000000e+02,1.160401144470954771e+00
1.405000000000000000e+02,1.139914641425866515e+00
1.410000000000000000e+02,1.119789830292897914e+00
1.415000000000000000e+02,1.100020306729894370e+00
1.420000000000000000e+02,1.080599816711731220e+00
1.425000000000000000e+02,1.061522180033184437e+00
1.430000000000000000e+02,1.042781361545316532e+00
1.435000000000000000e+02,1.024371397335569700e+00
1.440000000000000000e+02,1.006286463471042003e+00
1.445000000000000000e+02,9.885208047621052430e-01
1.450000000000000000e+02,9.710688010998280717e-01
1.455000000000000000e+02,9.539248987126996981e-01
1.460000000000000000e+02,9.370836741824000171e-01
1.465000000000000000e+02,9.205397681063740567e-01
1.470000000000000000e+02,9.042879468732031301e-01
1.475000000000000000e+02,8.883230386468323747e-01
1.480000000000000000e+02,8.726399929799474320e-01
1.485000000000000000e+02,8.572338190386075141e-01
1.490000000000000000e+02,8.420996431292901985e-01
1.495000000000000000e+02,8.272326490855180792e-01
1.500000000000000000e+02,8.126281337815937089e-01
1.505000000000000000e+02,7.982814496055531395e-01
1.510000000000000000e+02,7.841880580300497616e-01
1.515000000000000000e+02,7.703434740986204732e-01
1.520000000000000000e+02,7.567433181217154692e-01
1.525000000000000000e+02,7.433832621058116263e-01
1.530000000000000000e+02,7.302590796402050888e-01
1.535000000000000000e+02,7.173665942009793683e-01
1.540000000000000000e+02,7.047017272918771891e-01
1.545000000000000000e+02,6.922604485575080124e-01
1.550000000000000000e+02,6.800388222394027071e-01
1.555000000000000000e+02,6.680329590351419267e-01
1.560000000000000000e+02,6.562390609285575493e-01
1.565000000000000000e+02,6.446533747336785636e-01
1.570000000000000000e+02,6.332722353559808726e-01
1.575000000000000000e+02,6.220920209621860764e-01
1.580000000000000000e+02,6.111091947274683855e-01
1.585000000000000000e+02,6.003202615742064818e-01
1.590000000000000000e+02,5.897218084581351549e-01
1.595000000000000000e+02,5.793104626211394992e-01
1.600000000000000000e+02,5.690829304674862588e-01
1.605000000000000000e+02,5.590359572776716357e-01
1.610000000000000000e+02,5.491663647240758728e-01
1.615000000000000000e+02,5.394710119947323523e-01
1.620000000000000000e+02,5.299468319960218832e-01
1.625000000000000000e+02,5.205907938370185617e-01
1.630000000000000000e+02,5.113999377651750056e-01
1.635000000000000000e+02,5.023713389636279558e-01
1.640000000000000000e+02,4.935021412642166538e-01
1.645000000000000000e+02,4.847895222117972192e-01
1.650000000000000000e+02,4.762307255973851072e-01
1.655000000000000000e+02,4.678230277451362329e-01
1.660000000000000000e+02,4.595637689069062559e-01
1.665000000000000000e+02,4.514503207291073461e-01
1.670000000000000000e+02,4.434801165485320884e-01
1.675000000000000000e+02,4.356506199977940863e-01
1.680000000000000000e+02,4.279593542408690610e-01
1.685000000000000000e+02,4.204038716772708906e-01
1.690000000000000000e+02,4.129817821544178313e-01
1.695000000000000000e+02,4.056907237320910298e-01
1.700000000000000000e+02,3.985283899074345548e-01
1.705000000000000000e+02,3.914925014025890104e-01
1.710000000000000000e+02,3.845808324368799047e-01
1.715000000000000000e+02,3.777911835018189501e-01
1.720000000000000000e+02,3.711214067138266515e-01
1.725000000000000000e+02,3.645693795420448802e-01
1.730000000000000000e+02,3.581330292737741061e-01
1.735000000000000000e+02,3.518103076617500879e-01
1.740000000000000000e+02,3.455992145333487420e-01
1.745000000000000000e+02,3.394977733251486329e-01
1.750000000000000000e+02,3.335040538658689546e-01
1.755000000000000000e+02,3.276161487671649941e-01
1.760000000000000000e+02,3.218321954092165371e-01
1.765000000000000000e+02,3.161503531577903869e-01
1.770000000000000000e+02,3.105688245803844838e-01
1.775000000000000000e+02,3.050858334606399991e-01
1.780000000000000000e+02,2.996996452719702386e-01
1.785000000000000000e+02,2.944085459614164679e-01
1.790000000000000000e+02,2.892108617067478682e-01
1.795000000000000000e+02,2.841049384428327995e-01
1.800000000000000000e+02,2.790891609272866947e-01
1.805000000000000000e+02,2.741619329833718255e-01
1.810000000000000000e+02,2.693216958983928877e-01
1.815000000000000000e+02,2.645669093580484410e-01
1.820000000000000000e+02,2.598960692009258389e-01
1.825000000000000000e+02,2.553076890201059213e-01
1.830000000000000000e+02,2.508003172962920968e-01
1.835000000000000000e+02,2.463725196433156905e-01
1.840000000000000000e+02,2.420228953416457829e-01
1.845000000000000000e+02,2.377500602052599887e-01
1.850000000000000000e+02,2.335526625365206832e-01
1.855000000000000000e+02,2.294293665926646908e-01
1.860000000000000000e+02,2.253788679822963104e-01
1.865000000000000000e+02,2.213998777105115057e-01
1.870000000000000000e+02,2.174911370365492369e-01
1.875000000000000000e+02,2.136514020772991018e-01
1.880000000000000000e+02,2.098794581449698327e-01
1.885000000000000000e+02,2.061741048894379091e-01
1.890000000000000000e+02,2.025341701341313860e-01
1.895000000000000000e+02,1.989584955383613407e-01
1.900000000000000000e+02,1.954459499489821783e-01
1.905000000000000000e+02,1.919954155645081650e-01
1.910000000000000000e+02,1.886058008194967106e-01
1.915000000000000000e+02,1.852760270328881742e-01
1.920000000000000000e+02,1.820050408414662646e-01
1.925000000000000000e+02,1.787918013154745078e-01
1.930000000000000000e+02,1.756352919569348081e-01
1.935000000000000000e+02,1.725345082661869089e-01
1.940000000000000000e+02,1.694884693202940995e-01
1.945000000000000000e+02,1.664962057747245983e-01
1.950000000000000000e+02,1.635567710365401772e-01
1.955000000000000000e+02,1.606692296859906222e-01
1.960000000000000000e+02,1.578326682586669583e-01
1.965000000000000000e+02,1.550461840723127982e-01
1.970000000000000000e+02,1.523088956316276388e-01
1.975000000000000000e+02,1.496199318461136352e-01
1.980000000000000000e+02,1.469784420707351269e-01
1.985000000000000000e+02,1.443835857011153967e-01
1.990000000000000000e+02,1.418345418627968424e-01
1.995000000000000000e+02,1.393304993705812289e-01
2.000000000000000000e+02,1.368706660786886409e-01
2.005000000000000000e+02,1.344542591914972829e-01
2.010000000000000000e+02,1.320805142864687476e-01
2.015000000000000000e+02,1.297486759639891463e-01
2.020000000000000000e+02,1.274580065545131424e-01
2.025000000000000000e+02,1.252077770956388780e-01
2.030000000000000000e+02,1.229972757345223350e-01
2.035000000000000000e+02,1.208257990207332461e-01
2.040000000000000000e+02,1.186926600146049476e-01
2.045000000000000000e+02,1.165971798848197682e-01
2.050000000000000000e+02,1.145386957329857097e-01
2.055000000000000000e+02,1.125165524852866084e-01
2.060000000000000000e+02,1.105301104432168946e-01
2.065000000000000000e+02,1.085787374590052312e-01
2.070000000000000000e+02,1.066618162220910326e-01
2.075000000000000000e+02,1.047787367083899690e-01
2.080000000000000000e+02,1.029289032117609859e-01
2.085000000000000000e+02,1.011117270575296739e-01
2.090000000000000000e+02,9.932663338787055263e-02
2.095000000000000000e+02,9.757305413033999508e-02
2.100000000000000000e+02,9.585043454578602573e-02
2.105000000000000000e+02,9.415822644296607813e-02
2.110000000000000000e+02,9.249589449729536672e-02
2.115000000000000000e+02,9.086290970293708913e-02
2.120000000000000000e+02,8.925875547040940106e-02
2.125000000000000000e+02,8.768292130783708616e-02
2.130000000000000000e+02,8.613490870515666531e-02
2.135000000000000000e+02,8.461422503650936622e-02
2.140000000000000000e+02,8.312038923851292060e-02
2.145000000000000000e+02,8.165292592605635780e-02
2.150000000000000000e+02,8.021137087184572467e-02
2.155000000000000000e+02,7.879526532813223294e-02
2.160000000000000000e+02,7.740416131448672743e-02
2.165000000000000000e+02,7.603761613825398002e-02
2.170000000000000000e+02,7.469519749726748203e-02
2.175000000000000000e+02,7.337647819207503141e-02
2.180000000000000000e+02,7.208104105007046014e-02
2.185000000000000000e+02,7.080847382277885571e-02
2.190000000000000000e+02,6.955837393765526566e-02
2.195000000000000000e+02,6.833034357395302572e-02
2.200000000000000000e+02,6.712399424822054761e-02
2.205000000000000000e+02,6.593894206250279499e-02
2.210000000000000000e+02,6.477481212935647104e-02
2.215000000000000000e+02,6.363123398635309180e-02
2.220000000000000000e+02,6.250784586622920580e-02
2.225000000000000000e+02,6.140429027187113697e-02
2.230000000000000000e+02,6.032021809701983844e-02
2.235000000000000000e+02,5.925528435612079786e-02
2.240000000000000000e+02,5.820915216081392479e-02
2.245000000000000000e+02,5.718148859922875943e-02
2.250000000000000000e+02,5.617196857330643278e-02
2.255000000000000000e+02,5.518027082230989033e-02
2.260000000000000000e+02,5.420608162584867468e-02
2.265000000000000000e+02,5.324909096655684737e-02
2.270000000000000000e+02,5.230899610352063300e-02
2.275000000000000000e+02,5.138549786925366430e-02
2.280000000000000000e+02,5.047830411806299156e-02
2.285000000000000000e+02,4.958712615262151485e-02
2.290000000000000000e+02,4.871168205164923964e-02
2.295000000000000000e+02,4.785169322154733673e-02
2.300000000000000000e+02,4.700688760761837642e-02
2.305000000000000000e+02,4.617699636638502442e-02
2.310000000000000000e+02,4.536175696442519556e-02
2.315000000000000000e+02,4.456090996715172253e-02
2.320000000000000000e+02,4.377420202919558856e-02
2.325000000000000000e+02,4.300138279557075283e-02
2.330000000000000000e+02,4.224220778740096077e-02
2.335000000000000000e+02,4.149643541153658771e-02
2.340000000000000000e+02,4.076382974528774267e-02
2.345000000000000000e+02,4.004415765069752053e-02
2.350000000000000000e+02,3.933719146181598181e-02
2.355000000000000000e+02,3.864270619996704875e-02
2.360000000000000000e+02,3.796048216697421596e-02
2.365000000000000000e+02,3.729030225788657754e-02
2.370000000000000000e+02,3.663195446344771206e-02
2.375000000000000000e+02,3.598522927687000661e-02
2.380000000000000000e+02,3.534992210872300172e-02
2.385000000000000000e+02,3.472583078446447175e-02
2.390000000000000000e+02,3.411275787481343053e-02
2.395000000000000000e+02,3.351050828086172412e-02
2.400000000000000000e+02,3.291889148288941469e-02
2.405000000000000000e+02,3.233771920999183730e-02
2.410000000000000000e+02,3.176680761019167604e-02
2.415000000000000000e+02,3.120597500162368421e-02
2.420000000000000000e+02,3.065504396669789175e-02
2.425000000000000000e+02,3.011383918198751522e-02
2.430000000000000000e+02,2.958218943910148613e-02
2.435000000000000000e+02,2.905992555052109433e-02
2.440000000000000000e+02,2.854688229974677860e-02
2.445000000000000000e+02,2.804289642042556707e-02
2.450000000000000000e+02,2.754780847824724391e-02
2.455000000000000000e+02,2.706146092079768362e-02
2.460000000000000000e+02,2.658369989359301092e-02
2.465000000000000000e+02,2.611437335818347916e-02
2.470000000000000000e+02,2.565333284463074126e-02
2.475000000000000000e+02,2.520043163547363088e-02
2.480000000000000000e+02,2.475552645687286932e-02
2.485000000000000000e+02,2.431847572613379110e-02
2.490000000000000000e+02,2.388914118366493311e-02
2.495000000000000000e+02,2.346738620183334845e-02
2.500000000000000000e+02,2.305307735980849371e-02
2.505000000000000000e+02,2.264608281160361905e-02
2.510000000000000000e+02,2.224627380580383729e-02
2.515000000000000000e+02,2.185352311072221929e-02
2.520000000000000000e+02,2.146770648094095332e-02
2.525000000000000000e+02,2.108870113758326906e-02
2.530000000000000000e+02,2.071638718352912176e-02
2.535000000000000000e+02,2.035064613687400520e-02
2.540000000000000000e+02,1.999136229661542530e-02
2.545000000000000000e+02,1.963842132743722282e-02
2.550000000000000000e+02,1.929171157760018601e-02
2.555000000000000000e+02,1.895112271325563938e-02
2.560000000000000000e+02,1.861654699021297182e-02
2.565000000000000000e+02,1.828787793604903095e-02
2.570000000000000000e+02,1.796501157736676152e-02
2.575000000000000000e+02,1.764784516802771555e-02
2.580000000000000000e+02,1.733627837345950301e-02
2.585000000000000000e+02,1.703021204339715336e-02
2.590000000000000000e+02,1.672954935474261356e-02
2.595000000000000000e+02,1.643419462725727656e-02
2.600000000000000000e+02,1.614405442642408151e-02
2.605000000000000000e+02,1.585903642058800536e-02
2.610000000000000000e+02,1.557905044522060571e-02
2.615000000000000000e+02,1.530400740005788754e-02
2.620000000000000000e+02,1.503382027611808829e-02
2.625000000000000000e+02,1.476840309143716452e-02
2.630000000000000000e+02,1.450767188214331996e-02
2.635000000000000000e+02,1.425154367543927068e-02
2.640000000000000000e+02,1.399993744599150117e-02
2.645000000000000000e+02,1.375277312485571717e-02
2.650000000000000000e+02,1.350997252239474061e-02
2.655000000000000000e+02,1.327145837188923802e-02
2.660000000000000000e+02,1.303715522015566446e-02
2.665000000000000000e+02,1.280698850462835651e-02
2.670000000000000000e+02,1.258088541280794406e-02
2.675000000000000000e+02,1.235877399164340626e-02
2.680000000000000000e+02,1.214058397690181458e-02
2.685000000000000000e+02,1.192624593371990720e-02
2.690000000000000000e+02,1.171569205694784725e-02
2.695000000000000000e+02,1.150885534177948505e-02
2.700000000000000000e+02,1.130567035608594749e-02
2.705000000000000000e+02,1.110607244007189714e-02
2.710000000000000000e+02,1.090999845157926938e-02
2.715000000000000000e+02,1.071738599375367078e-02
2.720000000000000000e+02,1.052817413426423987e-02
2.725000000000000000e+02,1.034230265999991523e-02
2.730000000000000000e+02,1.015971277111828164e-02
2.735000000000000000e+02,9.980346361825716273e-03
2.740000000000000000e+02,9.804146690136163189e-03
2.745000000000000000e+02,9.631057683822280210e-03
2.750000000000000000e+02,9.461024586734234285e-03
2.755000000000000000e+02,9.293993289040921799e-03
2.760000000000000000e+02,9.129910950929128605e-03
2.765000000000000000e+02,8.968725356284725989e-03
2.770000000000000000e+02,8.810385514563834689e-03
2.775000000000000000e+02,8.654841037093671807e-03
2.780000000000000000e+02,8.502042717879606040e-03
2.785000000000000000e+02,8.351941931734033556e-03
2.790000000000000000e+02,8.204491194756548950e-03
2.795000000000000000e+02,8.059643583526890018e-03
2.800000000000000000e+02,7.917353275969620657e-03
2.805000000000000000e+02,7.777574990873959045e-03
2.810000000000000000e+02,7.640264509829473687e-03
2.815000000000000000e+02,7.505378136361389244e-03
2.820000000000000000e+02,7.372873199599764074e-03
2.825000000000000000e+02,7.242707532343795919e-03
2.830000000000000000e+02,7.114839957103752562e-03
2.835000000000000000e+02,6.989229782431808161e-03
2.840000000000000000e+02,6.865837271953638063e-03
2.845000000000000000e+02,6.744623158326504622e-03
2.850000000000000000e+02,6.625549095855840301e-03
2.855000000000000000e+02,6.508577191463658929e-03
2.860000000000000000e+02,6.393670441464631947e-03
2.865000000000000000e+02,6.280792278949482756e-03
2.870000000000000000e+02,6.169906995274945100e-03
2.875000000000000000e+02,6.060979303287671212e-03
2.880000000000000000e+02,5.953974744063024634e-03
2.885000000000000000e+02,5.848859265415132236e-03
2.890000000000000000e+02,5.745599614400772985e-03
2.895000000000000000e+02,5.644162930580589460e-03
2.900000000000000000e+02,5.544517124786258258e-03
