x,current_density_corrected
2.910000000000000000e+02,1.516819772019953839e+07
2.915000000000000000e+02,1.490040814565112442e+07
2.920000000000000000e+02,1.463734643134566955e+07
2.925000000000000000e+02,1.437892886284655519e+07
2.930000000000000000e+02,1.412507369058802910e+07
2.935000000000000000e+02,1.387570012994210236e+07
2.940000000000000000e+02,1.363072929238579422e+07
2.945000000000000000e+02,1.339008322056332231e+07
2.950000000000000000e+02,1.315368578686469048e+07
2.955000000000000000e+02,1.292146176225844398e+07
2.960000000000000000e+02,1.269333768342211097e+07
2.965000000000000000e+02,1.246924095416360907e+07
2.970000000000000000e+02,1.224910068220418319e+07
2.975000000000000000e+02,1.203284681204794720e+07
2.980000000000000000e+02,1.182041093247936480e+07
2.985000000000000000e+02,1.161172543978033960e+07
2.990000000000000000e+02,1.140672431696717814e+07
2.995000000000000000e+02,1.120534232629310526e+07
3.000000000000000000e+02,1.100751576121378131e+07
3.005000000000000000e+02,1.081318166715032049e+07
3.010000000000000000e+02,1.062227856713778339e+07
3.015000000000000000e+02,1.043474570985965803e+07
3.020000000000000000e+02,1.025052376990035921e+07
3.025000000000000000e+02,1.006955412209675089e+07
3.030000000000000000e+02,9.891779517283426598e+06
3.035000000000000000e+02,9.717143382040249184e+06
3.040000000000000000e+02,9.545590470788117498e+06
3.045000000000000000e+02,9.377066190043698996e+06
3.050000000000000000e+02,9.211517227693391964e+06
3.055000000000000000e+02,9.048890900897530839e+06
3.060000000000000000e+02,8.889135763341257349e+06
3.065000000000000000e+02,8.732200975960534066e+06
3.070000000000000000e+02,8.578036892940675840e+06
3.075000000000000000e+02,8.426594454465461895e+06
3.080000000000000000e+02,8.277825752207095735e+06
3.085000000000000000e+02,8.131683443327678367e+06
3.090000000000000000e+02,7.988121296178347431e+06
3.095000000000000000e+02,7.847093624809319153e+06
3.100000000000000000e+02,7.708555815570837818e+06
3.105000000000000000e+02,7.572463781414042227e+06
3.110000000000000000e+02,7.438774470062116161e+06
3.115000000000000000e+02,7.307445337409344502e+06
3.120000000000000000e+02,7.178434837907467037e+06
3.125000000000000000e+02,7.051701916394529864e+06
3.130000000000000000e+02,6.927206481318865903e+06
3.135000000000000000e+02,6.804908914352748543e+06
3.140000000000000000e+02,6.684770527054642327e+06
3.145000000000000000e+02,6.566753087645222433e+06
3.150000000000000000e+02,6.450819261687523685e+06
3.155000000000000000e+02,6.336932155424689874e+06
3.160000000000000000e+02,6.225055741037350148e+06
3.165000000000000000e+02,6.115154415963467211e+06
3.170000000000000000e+02,6.007193413272717968e+06
3.175000000000000000e+02,5.901138376409104094e+06
3.180000000000000000e+02,5.796955755203190260e+06
3.185000000000000000e+02,5.694612395497735590e+06
3.190000000000000000e+02,5.594075921300418675e+06
3.195000000000000000e+02,5.495314338771624491e+06
3.200000000000000000e+02,5.398296405002707615e+06
3.205000000000000000e+02,5.302991245863280259e+06
3.210000000000000000e+02,5.209368711873111315e+06
3.215000000000000000e+02,5.117399009423849173e+06
3.220000000000000000e+02,5.027053044196247123e+06
3.225000000000000000e+02,4.938302065288259648e+06
3.230000000000000000e+02,4.851117996613466181e+06
3.235000000000000000e+02,4.765473093483855948e+06
3.240000000000000000e+02,4.681340262410078198e+06
3.245000000000000000e+02,4.598692729703030549e+06
3.250000000000000000e+02,4.517504350081846118e+06
3.255000000000000000e+02,4.437749286873643287e+06
3.260000000000000000e+02,4.359402309820970520e+06
3.265000000000000000e+02,4.282438486473804340e+06
3.270000000000000000e+02,4.206833469574434683e+06
3.275000000000000000e+02,4.132563199250021484e+06
3.280000000000000000e+02,4.059604180339680985e+06
3.285000000000000000e+02,3.987933195009603631e+06
3.290000000000000000e+02,3.917527570374346338e+06
3.295000000000000000e+02,3.848364901169739198e+06
3.300000000000000000e+02,3.780423308008070104e+06
3.305000000000000000e+02,3.713681169756784104e+06
3.310000000000000000e+02,3.648117372755342163e+06
3.315000000000000000e+02,3.583711052560039330e+06
3.320000000000000000e+02,3.520441834438856225e+06
3.325000000000000000e+02,3.458289584154607262e+06
3.330000000000000000e+02,3.397234640043030959e+06
3.335000000000000000e+02,3.337257572517944966e+06
3.340000000000000000e+02,3.278339408027151600e+06
3.345000000000000000e+02,3.220461396974343341e+06
3.350000000000000000e+02,3.163605229837077670e+06
3.355000000000000000e+02,3.107752813210874330e+06
3.360000000000000000e+02,3.052886478363566101e+06
3.365000000000000000e+02,2.998988765117326286e+06
3.370000000000000000e+02,2.946042623104108032e+06
3.375000000000000000e+02,2.894031203211292159e+06
3.380000000000000000e+02,2.842938051793662366e+06
3.385000000000000000e+02,2.792746909417960327e+06
3.390000000000000000e+02,2.743441898277902044e+06
3.395000000000000000e+02,2.695007327982198447e+06
3.400000000000000000e+02,2.647427876410485711e+06
3.405000000000000000e+02,2.600688402298313100e+06
3.410000000000000000e+02,2.554774119763537776e+06
3.415000000000000000e+02,2.509670417450394016e+06
3.420000000000000000e+02,2.465363026947881095e+06
3.425000000000000000e+02,2.421837848263364751e+06
3.430000000000000000e+02,2.379081112346708309e+06
3.435000000000000000e+02,2.337079212671899702e+06
3.440000000000000000e+02,2.295818862073210999e+06
3.445000000000000000e+02,2.255286930221077986e+06
3.450000000000000000e+02,2.215470594969362020e+06
3.455000000000000000e+02,2.176357185519187246e+06
3.460000000000000000e+02,2.137934328469411470e+06
3.465000000000000000e+02,2.100189796469353139e+06
3.470000000000000000e+02,2.063111649157845182e+06
3.475000000000000000e+02,2.026688087112756679e+06
3.480000000000000000e+02,1.990907587857510895e+06
3.485000000000000000e+02,1.955758764922035392e+06
3.490000000000000000e+02,1.921230499089366524e+06
3.495000000000000000e+02,1.887311802389136050e+06
3.500000000000000000e+02,1.853991944750853349e+06
3.505000000000000000e+02,1.821260322757301852e+06
3.510000000000000000e+02,1.789106581865252927e+06
3.515000000000000000e+02,1.757520489752183901e+06
3.520000000000000000e+02,1.726492054259555647e+06
3.525000000000000000e+02,1.696011401172096375e+06
3.530000000000000000e+02,1.666068888033344643e+06
3.535000000000000000e+02,1.636654986202367581e+06
3.540000000000000000e+02,1.607760390686027706e+06
3.545000000000000000e+02,1.579375906323442236e+06
3.550000000000000000e+02,1.551492553774375701e+06
3.555000000000000000e+02,1.524101459686975460e+06
3.560000000000000000e+02,1.497193958976820810e+06
3.565000000000000000e+02,1.470761488838530378e+06
3.570000000000000000e+02,1.444795687445282703e+06
3.575000000000000000e+02,1.419288291669770377e+06
3.580000000000000000e+02,1.394231232329467544e+06
3.585000000000000000e+02,1.369616535487111891e+06
3.590000000000000000e+02,1.345436414362611715e+06
3.595000000000000000e+02,1.321683174087776337e+06
3.600000000000000000e+02,1.298349300401525572e+06
3.605000000000000000e+02,1.275427367737980094e+06
3.610000000000000000e+02,1.252910124817545526e+06
3.615000000000000000e+02,1.230790405951705296e+06
3.620000000000000000e+02,1.209061213638616959e+06
3.625000000000000000e+02,1.187715632972029038e+06
3.630000000000000000e+02,1.166746911346225766e+06
3.635000000000000000e+02,1.146148375860430999e+06
3.640000000000000000e+02,1.125913510234266287e+06
3.645000000000000000e+02,1.106035875102807768e+06
3.650000000000000000e+02,1.086509182240183465e+06
3.655000000000000000e+02,1.067327217644114280e+06
3.660000000000000000e+02,1.048483913161862292e+06
3.665000000000000000e+02,1.029973272266631015e+06
3.670000000000000000e+02,1.011789439176774700e+06
3.675000000000000000e+02,9.939266272298480617e+05
3.680000000000000000e+02,9.763791855828060070e+05
3.685000000000000000e+02,9.591415300927966600e+05
3.690000000000000000e+02,9.422082076830068836e+05
3.695000000000000000e+02,9.255738296424667351e+05
3.700000000000000000e+02,9.092331337392423302e+05
3.705000000000000000e+02,8.931809198545890395e+05
3.710000000000000000e+02,8.774121099223291967e+05
3.715000000000000000e+02,8.619216858156584203e+05
3.720000000000000000e+02,8.467047471887865104e+05
3.725000000000000000e+02,8.317564515375596238e+05
3.730000000000000000e+02,8.170720700167787727e+05
3.735000000000000000e+02,8.026469295985598583e+05
3.740000000000000000e+02,7.884764669361775741e+05
3.745000000000000000e+02,7.745561725467463257e+05
3.750000000000000000e+02,7.608816427899566479e+05
3.755000000000000000e+02,7.474485260042306036e+05
3.760000000000000000e+02,7.342525726663252572e+05
3.765000000000000000e+02,7.212895834125955589e+05
3.770000000000000000e+02,7.085554574431291549e+05
3.775000000000000000e+02,6.960461423621441936e+05
3.780000000000000000e+02,6.837576808880922617e+05
3.785000000000000000e+02,6.716861624495242722e+05
3.790000000000000000e+02,6.598277682604501024e+05
3.795000000000000000e+02,6.481787246102351928e+05
3.800000000000000000e+02,6.367353463614280336e+05
3.805000000000000000e+02,6.254939918744019233e+05
3.810000000000000000e+02,6.144511049828595715e+05
3.815000000000000000e+02,6.036031714960061945e+05
3.820000000000000000e+02,5.929467597050116165e+05
3.825000000000000000e+02,5.824784784075038042e+05
3.830000000000000000e+02,5.721950159963999176e+05
3.835000000000000000e+02,5.620930999534447910e+05
3.840000000000000000e+02,5.521695345700242324e+05
3.845000000000000000e+02,5.424211618583347881e+05
3.850000000000000000e+02,5.328448979520567227e+05
3.855000000000000000e+02,5.234376953855414176e+05
3.860000000000000000e+02,5.141965782205457217e+05
3.865000000000000000e+02,5.051186056455601938e+05
3.870000000000000000e+02,4.962009058731895057e+05
3.875000000000000000e+02,4.874406410134186735e+05
3.880000000000000000e+02,4.788350397846655105e+05
3.885000000000000000e+02,4.703813636163987685e+05
3.890000000000000000e+02,4.620769382153816987e+05
3.895000000000000000e+02,4.539191208546185517e+05
3.900000000000000000e+02,4.459053308348536957e+05
3.905000000000000000e+02,4.380330179183284636e+05
3.910000000000000000e+02,4.302996917241987539e+05
3.915000000000000000e+02,4.227028912670366699e+05
3.920000000000000000e+02,4.152402133234775974e+05
3.925000000000000000e+02,4.079092830368025461e+05
3.930000000000000000e+02,4.007077812908192282e+05
3.935000000000000000e+02,3.936334163432151545e+05
3.940000000000000000e+02,3.866839502414170420e+05
3.945000000000000000e+02,3.798571714487096178e+05
3.950000000000000000e+02,3.731509203356028884e+05
3.955000000000000000e+02,3.665630627639713930e+05
3.960000000000000000e+02,3.600915146862837719e+05
3.965000000000000000e+02,3.537342166542361374e+05
3.970000000000000000e+02,3.474891575570651330e+05
3.975000000000000000e+02,3.413543500223193550e+05
3.980000000000000000e+02,3.353278533233880298e+05
3.985000000000000000e+02,3.294077496411872562e+05
3.990000000000000000e+02,3.235921661699785036e+05
3.995000000000000000e+02,3.178792522098406916e+05
4.000000000000000000e+02,3.122672004988368135e+05
4.005000000000000000e+02,3.067542251071956125e+05
4.010000000000000000e+02,3.013385820229024976e+05
4.015000000000000000e+02,2.960185478195328033e+05
4.020000000000000000e+02,2.907924395213957177e+05
4.025000000000000000e+02,2.856585940179428435e+05
4.030000000000000000e+02,2.806153872336791246e+05
4.035000000000000000e+02,2.756612142630186863e+05
4.040000000000000000e+02,2.707945078692936804e+05
4.045000000000000000e+02,2.660137193148436490e+05
4.050000000000000000e+02,2.613173362126024440e+05
4.055000000000000000e+02,2.567038640270896722e+05
4.060000000000000000e+02,2.521718433012339810e+05
4.065000000000000000e+02,2.477198318047858193e+05
4.070000000000000000e+02,2.433464211582428834e+05
4.075000000000000000e+02,2.390502196060265996e+05
4.080000000000000000e+02,2.348298680586087285e+05
4.085000000000000000e+02,2.306840234685865871e+05
4.090000000000000000e+02,2.266113743113728997e+05
4.095000000000000000e+02,2.226106245430691051e+05
4.100000000000000000e+02,2.186805085393676127e+05
4.105000000000000000e+02,2.148197756148618064e+05
4.110000000000000000e+02,2.110272044391217642e+05
4.115000000000000000e+02,2.073015880977921770e+05
4.120000000000000000e+02,2.036417480041391100e+05
4.125000000000000000e+02,2.000465194829745742e+05
4.130000000000000000e+02,1.965147651953318273e+05
4.135000000000000000e+02,1.930453612269183795e+05
4.140000000000000000e+02,1.896372100429596612e+05
4.145000000000000000e+02,1.862892270635233726e+05
4.150000000000000000e+02,1.830003531649737270e+05
4.155000000000000000e+02,1.797695417251283070e+05
4.160000000000000000e+02,1.765957706871906412e+05
4.165000000000000000e+02,1.734780300582960481e+05
4.170000000000000000e+02,1.704153335512350604e+05
4.175000000000000000e+02,1.674067065205207909e+05
4.180000000000000000e+02,1.644511971966791025e+05
4.185000000000000000e+02,1.615478650445256499e+05
4.190000000000000000e+02,1.586957916042821598e+05
4.195000000000000000e+02,1.558940692572862899e+05
4.200000000000000000e+02,1.531418116876945714e+05
4.205000000000000000e+02,1.504381430413656344e+05
4.210000000000000000e+02,1.477822080214285234e+05
4.215000000000000000e+02,1.451731614265794924e+05
4.220000000000000000e+02,1.426101778933288006e+05
4.225000000000000000e+02,1.400924418004328327e+05
4.230000000000000000e+02,1.376191566701852425e+05
4.235000000000000000e+02,1.351895354261699831e+05
4.240000000000000000e+02,1.328028094655293680e+05
4.245000000000000000e+02,1.304582192576730886e+05
4.250000000000000000e+02,1.281550230990378914e+05
4.255000000000000000e+02,1.258924880408198806e+05
4.260000000000000000e+02,1.236698983373383235e+05
4.265000000000000000e+02,1.214865466912756528e+05
4.270000000000000000e+02,1.193417424063685903e+05
4.275000000000000000e+02,1.172348029390442098e+05
4.280000000000000000e+02,1.151650617657859402e+05
4.285000000000000000e+02,1.131318602304425731e+05
4.290000000000000000e+02,1.111345551362548431e+05
4.295000000000000000e+02,1.091725108784896147e+05
4.300000000000000000e+02,1.072451067707633192e+05
4.305000000000000000e+02,1.053517294530153740e+05
4.310000000000000000e+02,1.034917799614275573e+05
4.315000000000000000e+02,1.016646664021005854e+05
4.320000000000000000e+02,9.986981077354290755e+04
4.325000000000000000e+02,9.810664189675125817e+04
4.330000000000000000e+02,9.637460199892852688e+04
4.335000000000000000e+02,9.467313989099481842e+04
4.340000000000000000e+02,9.300171732089066063e+04
4.345000000000000000e+02,9.135980238985917822e+04
4.350000000000000000e+02,8.974687568339855352e+04
4.355000000000000000e+02,8.816242391795897856e+04
4.360000000000000000e+02,8.660594585732601990e+04
4.365000000000000000e+02,8.507694618166836153e+04
4.370000000000000000e+02,8.357494119686164777e+04
4.375000000000000000e+02,8.209945291810507479e+04
4.380000000000000000e+02,8.065001457943246351e+04
4.385000000000000000e+02,7.922616492438816931e+04
4.390000000000000000e+02,7.782745352271833690e+04
4.395000000000000000e+02,7.645343526085978374e+04
4.400000000000000000e+02,7.510367547255945101e+04
4.405000000000000000e+02,7.377774462218322151e+04
4.410000000000000000e+02,7.247522325577581069e+04
4.415000000000000000e+02,7.119569687044134480e+04
4.420000000000000000e+02,6.993876069212758739e+04
4.425000000000000000e+02,6.870401472456632473e+04
4.430000000000000000e+02,6.749106835984635109e+04
4.435000000000000000e+02,6.629953560062915494e+04
4.440000000000000000e+02,6.512903950936286856e+04
4.445000000000000000e+02,6.397920759770910081e+04
4.450000000000000000e+02,6.284967612004484545e+04
4.455000000000000000e+02,6.174008562424854608e+04
4.460000000000000000e+02,6.065008509493951715e+04
4.465000000000000000e+02,5.957932765997607930e+04
4.470000000000000000e+02,5.852747458869131515e+04
4.475000000000000000e+02,5.749419114865367737e+04
4.480000000000000000e+02,5.647915046397387050e+04
4.485000000000000000e+02,5.548202951706914610e+04
4.490000000000000000e+02,5.450251287193846656e+04
4.495000000000000000e+02,5.354028881585569616e+04
4.500000000000000000e+02,5.259505295233882498e+04
4.505000000000000000e+02,5.166650447787492885e+04
4.510000000000000000e+02,5.075434964914380544e+04
4.515000000000000000e+02,4.985829819004883757e+04
4.520000000000000000e+02,4.897806663759604271e+04
4.525000000000000000e+02,4.811337487467029132e+04
4.530000000000000000e+02,4.726394935881649872e+04
4.535000000000000000e+02,4.642951977636055381e+04
4.540000000000000000e+02,4.560982215819072735e+04
4.545000000000000000e+02,4.480459565097652376e+04
4.550000000000000000e+02,4.401358552390503610e+04
4.555000000000000000e+02,4.323654005289954512e+04
4.560000000000000000e+02,4.247321342212723539e+04
4.565000000000000000e+02,4.172336271726275299e+04
4.570000000000000000e+02,4.098675072544996510e+04
4.575000000000000000e+02,4.026314303379430930e+04
4.580000000000000000e+02,3.955231073133238533e+04
4.585000000000000000e+02,3.885402760907025367e+04
4.590000000000000000e+02,3.816807276739052759e+04
4.595000000000000000e+02,3.749422791408266494e+04
4.600000000000000000e+02,3.683227988049697160e+04
4.605000000000000000e+02,3.618201801413750218e+04
4.610000000000000000e+02,3.554323660675653809e+04
4.615000000000000000e+02,3.491573237820064969e+04
4.620000000000000000e+02,3.429930681952756277e+04
4.625000000000000000e+02,3.369376376491170959e+04
4.630000000000000000e+02,3.309891165275748062e+04
4.635000000000000000e+02,3.251456118258237620e+04
4.640000000000000000e+02,3.194052749699665219e+04
4.645000000000000000e+02,3.137662792059001367e+04
4.650000000000000000e+02,3.082268406554710236e+04
4.655000000000000000e+02,3.027851964966786545e+04
4.660000000000000000e+02,2.974396252829144942e+04
4.665000000000000000e+02,2.921884258868069810e+04
4.670000000000000000e+02,2.870299371083348524e+04
4.675000000000000000e+02,2.819625173555886431e+04
4.680000000000000000e+02,2.769845635666455200e+04
4.685000000000000000e+02,2.720944916014566115e+04
4.690000000000000000e+02,2.672907545015006326e+04
4.695000000000000000e+02,2.625718235679091231e+04
4.700000000000000000e+02,2.579362059820751892e+04
4.705000000000000000e+02,2.533824265459996604e+04
4.710000000000000000e+02,2.489090446862201497e+04
4.715000000000000000e+02,2.445146368332020938e+04
4.720000000000000000e+02,2.401978128301702964e+04
4.725000000000000000e+02,2.359571989291797581e+04
4.730000000000000000e+02,2.317914536256768042e+04
4.735000000000000000e+02,2.276992512496675408e+04
4.740000000000000000e+02,2.236792972461063619e+04
4.745000000000000000e+02,2.197303123403350037e+04
4.750000000000000000e+02,2.158510472836934787e+04
4.755000000000000000e+02,2.120402675731314594e+04
4.760000000000000000e+02,2.082967676807573298e+04
4.765000000000000000e+02,2.046193563082276887e+04
4.770000000000000000e+02,2.010068701182952645e+04
4.775000000000000000e+02,1.974581595052601551e+04
4.780000000000000000e+02,1.939721018459460538e+04
4.785000000000000000e+02,1.905475877681519705e+04
4.790000000000000000e+02,1.871835339378755452e+04
4.795000000000000000e+02,1.838788698083370036e+04
4.800000000000000000e+02,1.806325499596791269e+04
4.805000000000000000e+02,1.774435413117445569e+04
4.810000000000000000e+02,1.743108350319153760e+04
4.815000000000000000e+02,1.712334341954130286e+04
4.820000000000000000e+02,1.682103652763913124e+04
4.825000000000000000e+02,1.652406662400970163e+04
4.830000000000000000e+02,1.623233976318017085e+04
4.835000000000000000e+02,1.594576310857086355e+04
4.840000000000000000e+02,1.566424600257980092e+04
4.845000000000000000e+02,1.538769885768951099e+04
4.850000000000000000e+02,1.511603418910113396e+04
4.855000000000000000e+02,1.484916554464985165e+04
4.860000000000000000e+02,1.458700850129925311e+04
4.865000000000000000e+02,1.432947963250720932e+04
4.870000000000000000e+02,1.407649746984526791e+04
4.875000000000000000e+02,1.382798150650429670e+04
4.880000000000000000e+02,1.358385312525946392e+04
4.885000000000000000e+02,1.334403463685083989e+04
4.890000000000000000e+02,1.310845017547178395e+04
4.895000000000000000e+02,1.287702477080396238e+04
4.900000000000000000e+02,1.264968521216575209e+04
4.905000000000000000e+02,1.242635915302385729e+04
4.910000000000000000e+02,1.220697594489852781e+04
4.915000000000000000e+02,1.199146577321518453e+04
4.920000000000000000e+02,1.177976046202490943e+04
4.925000000000000000e+02,1.157179264009923463e+04
4.930000000000000000e+02,1.136749651748730321e+04
4.935000000000000000e+02,1.116680708079538636e+04
4.940000000000000000e+02,1.096966084256635258e+04
4.945000000000000000e+02,1.077599506472253597e+04
4.950000000000000000e+02,1.058574848171867598e+04
4.955000000000000000e+02,1.039886055116243551e+04
4.960000000000000000e+02,1.021527215165872258e+04
4.965000000000000000e+02,1.003492485965671949e+04
4.970000000000000000e+02,9.857761622871275904e+03
4.975000000000000000e+02,9.683726062438612644e+03
4.980000000000000000e+02,9.512763122769540132e+03
4.985000000000000000e+02,9.344818398128067201e+03
4.990000000000000000e+02,9.179838759741303875e+03
4.995000000000000000e+02,9.017771705946212023e+03
5.000000000000000000e+02,8.858565967352145890e+03
5.005000000000000000e+02,8.702170879730943852e+03
5.010000000000000000e+02,8.548536968000198613e+03
5.015000000000000000e+02,8.397615341060722130e+03
5.020000000000000000e+02,8.249358255341767290e+03
5.025000000000000000e+02,8.103718530817767714e+03
5.030000000000000000e+02,7.960650094830797570e+03
5.035000000000000000e+02,7.820107418545359906e+03
5.040000000000000000e+02,7.682046041738323765e+03
5.045000000000000000e+02,7.546422028976486217e+03
5.050000000000000000e+02,7.413192476040084330e+03
5.055000000000000000e+02,7.282314985132867150e+03
5.060000000000000000e+02,7.153748153581982478e+03
5.065000000000000000e+02,7.027451067414449426e+03
5.070000000000000000e+02,6.903383772953706284e+03
5.075000000000000000e+02,6.781506788119717385e+03
5.080000000000000000e+02,6.661781557520747810e+03
5.085000000000000000e+02,6.544169980856813709e+03
5.090000000000000000e+02,6.428634852084321210e+03
5.095000000000000000e+02,6.315139404324288080e+03
5.100000000000000000e+02,6.203647733657243407e+03
5.105000000000000000e+02,6.094124359958600508e+03
5.110000000000000000e+02,5.986534635861731658e+03
5.115000000000000000e+02,5.880844322963062041e+03
5.120000000000000000e+02,5.777019986472408164e+03
5.125000000000000000e+02,5.675028586249890395e+03
5.130000000000000000e+02,5.574837857644442010e+03
5.135000000000000000e+02,5.476415916843464402e+03
5.140000000000000000e+02,5.379731628382884082e+03
5.145000000000000000e+02,5.284754224308647281e+03
5.150000000000000000e+02,5.191453658824781996e+03
5.155000000000000000e+02,5.099800240783353729e+03
5.160000000000000000e+02,5.009764975920665165e+03
5.165000000000000000e+02,4.921319212209214129e+03
5.170000000000000000e+02,4.834434970116424665e+03
5.175000000000000000e+02,4.749084600368447354e+03
5.180000000000000000e+02,4.665241102650621542e+03
5.185000000000000000e+02,4.582877795348734253e+03
5.190000000000000000e+02,4.501968623095710427e+03
5.195000000000000000e+02,4.422487838071157057e+03
5.200000000000000000e+02,4.344410296784639286e+03
5.205000000000000000e+02,4.267711152528994717e+03
5.210000000000000000e+02,4.192366141776893528e+03
5.215000000000000000e+02,4.118351287397554188e+03
5.220000000000000000e+02,4.045643175030101702e+03
5.225000000000000000e+02,3.974218666687013410e+03
5.230000000000000000e+02,3.904055167455043829e+03
5.235000000000000000e+02,3.835130349121875952e+03
5.240000000000000000e+02,3.767422407543152076e+03
5.245000000000000000e+02,3.700909795941536686e+03
5.250000000000000000e+02,3.635571473266503745e+03
5.255000000000000000e+02,3.571386646827309050e+03
5.260000000000000000e+02,3.508335011960769407e+03
5.265000000000000000e+02,3.446396503671471692e+03
5.270000000000000000e+02,3.385551527911747144e+03
5.275000000000000000e+02,3.325780721913887191e+03
5.280000000000000000e+02,3.267065177375864096e+03
5.285000000000000000e+02,3.209386209181354388e+03
5.290000000000000000e+02,3.152725570774483003e+03
5.295000000000000000e+02,3.097065230974105816e+03
5.300000000000000000e+02,3.042387581810941356e+03
5.305000000000000000e+02,2.988675223152827130e+03
5.310000000000000000e+02,2.935911163268046039e+03
5.315000000000000000e+02,2.884078610988186028e+03
5.320000000000000000e+02,2.833161169252223317e+03
5.325000000000000000e+02,2.783142634543198710e+03
5.330000000000000000e+02,2.734007183658705799e+03
5.335000000000000000e+02,2.685739180166815004e+03
5.340000000000000000e+02,2.638323354640034722e+03
5.345000000000000000e+02,2.591744617884821309e+03
5.350000000000000000e+02,2.545988234867775191e+03
5.355000000000000000e+02,2.501039644481682444e+03
5.360000000000000000e+02,2.456884627384698433e+03
5.365000000000000000e+02,2.413509132074156241e+03
5.370000000000000000e+02,2.370899436851773316e+03
5.375000000000000000e+02,2.329041981984468293e+03
5.380000000000000000e+02,2.287923526001164191e+03
5.385000000000000000e+02,2.247530983727584953e+03
5.390000000000000000e+02,2.207851577113037365e+03
5.395000000000000000e+02,2.168872678933605130e+03
5.400000000000000000e+02,2.130581958340353140e+03
5.405000000000000000e+02,2.092967230032539646e+03
5.410000000000000000e+02,2.056016594711976722e+03
5.415000000000000000e+02,2.019718293534823715e+03
5.420000000000000000e+02,1.984060843650376455e+03
5.425000000000000000e+02,1.949032897746707022e+03
5.430000000000000000e+02,1.914623374845911030e+03
5.435000000000000000e+02,1.880821324765323425e+03
5.440000000000000000e+02,1.847616054335235503e+03
5.445000000000000000e+02,1.814996996603651951e+03
5.450000000000000000e+02,1.782953832636686002e+03
5.455000000000000000e+02,1.751476365300838779e+03
5.460000000000000000e+02,1.720554636800669414e+03
5.465000000000000000e+02,1.690178806878398291e+03
5.470000000000000000e+02,1.660339266238033133e+03
5.475000000000000000e+02,1.631026519007700472e+03
5.480000000000000000e+02,1.602231292194194793e+03
5.485000000000000000e+02,1.573944422258851773e+03
5.490000000000000000e+02,1.546156960741445118e+03
5.495000000000000000e+02,1.518860064805638103e+03
5.500000000000000000e+02,1.492045099166291720e+03
5.505000000000000000e+02,1.465703530465568065e+03
5.510000000000000000e+02,1.439827025633022686e+03
5.515000000000000000e+02,1.414407349958296891e+03
5.520000000000000000e+02,1.389436462008836997e+03
5.525000000000000000e+02,1.364906415269802210e+03
5.530000000000000000e+02,1.340809449739888805e+03
5.535000000000000000e+02,1.317137897013608381e+03
5.540000000000000000e+02,1.293884268671473592e+03
5.545000000000000000e+02,1.271041164684174419e+03
5.550000000000000000e+02,1.248601358709314582e+03
5.555000000000000000e+02,1.226557709701226941e+03
5.560000000000000000e+02,1.204903244222523881e+03
5.565000000000000000e+02,1.183631071147361581e+03
5.570000000000000000e+02,1.162734461092279844e+03
5.575000000000000000e+02,1.142206764104651256e+03
5.580000000000000000e+02,1.122041486313628866e+03
5.585000000000000000e+02,1.102232210499306120e+03
5.590000000000000000e+02,1.082772670061061262e+03
5.595000000000000000e+02,1.063656672366610110e+03
5.600000000000000000e+02,1.044878170131631123e+03
5.605000000000000000e+02,1.026431187451423284e+03
5.610000000000000000e+02,1.008309888682411042e+03
5.615000000000000000e+02,9.905085070625198114e+02
5.620000000000000000e+02,9.730214111819906293e+02
5.625000000000000000e+02,9.558430361018752137e+02
5.630000000000000000e+02,9.389679474985276784e+02
5.635000000000000000e+02,9.223907751927899881e+02
5.640000000000000000e+02,9.061062750495784712e+02
5.645000000000000000e+02,8.901092648333905117e+02
5.650000000000000000e+02,8.743946839415511931e+02
5.655000000000000000e+02,8.589575315046273545e+02
5.660000000000000000e+02,8.437929240291499582e+02
5.665000000000000000e+02,8.288960356643684690e+02
5.670000000000000000e+02,8.142621538276133606e+02
5.675000000000000000e+02,7.998866215615743158e+02
5.680000000000000000e+02,7.857648912129046721e+02
5.685000000000000000e+02,7.718924688068605064e+02
5.690000000000000000e+02,7.582649658472798819e+02
5.695000000000000000e+02,7.448780456379778343e+02
5.700000000000000000e+02,7.317274732698489288e+02
5.705000000000000000e+02,7.188090638208874452e+02
5.710000000000000000e+02,7.061187305938591408e+02
5.715000000000000000e+02,6.936524351291974426e+02
5.720000000000000000e+02,6.814062337544708043e+02
5.725000000000000000e+02,6.693762293467113977e+02
5.730000000000000000e+02,6.575586162527584975e+02
5.735000000000000000e+02,6.459496337397933985e+02
5.740000000000000000e+02,6.345456093435767571e+02
5.745000000000000000e+02,6.233429139481037282e+02
5.750000000000000000e+02,6.123380036167562821e+02
5.755000000000000000e+02,6.015273762440651808e+02
5.760000000000000000e+02,5.909076119228687958e+02
5.765000000000000000e+02,5.804753311131624969e+02
5.770000000000000000e+02,5.702272335965017191e+02
5.775000000000000000e+02,5.601600581088430317e+02
5.780000000000000000e+02,5.502706199316353377e+02
5.785000000000000000e+02,5.405557719374154431e+02
5.790000000000000000e+02,5.310124408653002774e+02
5.795000000000000000e+02,5.216375897298953532e+02
5.800000000000000000e+02,5.124282528272285617e+02
5.805000000000000000e+02,5.033814994592606240e+02
5.810000000000000000e+02,4.944944677146920071e+02
5.815000000000000000e+02,4.857643294630296396e+02
