x,current_suppression_factor
2.900000000000000000e+02,3.195218594619029240e+00
2.905000000000000000e+02,3.196997652104210719e+00
2.910000000000000000e+02,3.198777726983317304e+00
2.915000000000000000e+02,3.200558766148587697e+00
2.920000000000000000e+02,3.202340823841052675e+00
2.925000000000000000e+02,3.204123846893794259e+00
2.930000000000000000e+02,3.205907889608260675e+00
2.935000000000000000e+02,3.207692898758311539e+00
2.940000000000000000e+02,3.209478928705880918e+00
2.945000000000000000e+02,3.211265926165542073e+00
2.950000000000000000e+02,3.213053945559779745e+00
2.955000000000000000e+02,3.214842933543814230e+00
2.960000000000000000e+02,3.216632944600753330e+00
2.965000000000000000e+02,3.218423925326394652e+00
2.970000000000000000e+02,3.220215930264532567e+00
2.975000000000000000e+02,3.222008905951481594e+00
2.980000000000000000e+02,3.223802906991790618e+00
2.985000000000000000e+02,3.225597879862219575e+00
2.990000000000000000e+02,3.227393879228143359e+00
2.995000000000000000e+02,3.229190851506702931e+00
3.000000000000000000e+02,3.230988851424163588e+00
3.005000000000000000e+02,3.232787825337982035e+00
3.010000000000000000e+02,3.234587828035379253e+00
3.015000000000000000e+02,3.236388805814062408e+00
3.020000000000000000e+02,3.238190813522280553e+00
3.025000000000000000e+02,3.239993797397920705e+00
3.030000000000000000e+02,3.241797812350327490e+00
3.035000000000000000e+02,3.243602804557502939e+00
3.040000000000000000e+02,3.245408828989953864e+00
3.045000000000000000e+02,3.247215831765730254e+00
3.050000000000000000e+02,3.249023867916571717e+00
3.055000000000000000e+02,3.250832883500508697e+00
3.060000000000000000e+02,3.252642933610580211e+00
3.065000000000000000e+02,3.254453964244730546e+00
3.070000000000000000e+02,3.256266030557368740e+00
3.075000000000000000e+02,3.258079078486282754e+00
3.080000000000000000e+02,3.259893163247320480e+00
3.085000000000000000e+02,3.261708230718050494e+00
3.090000000000000000e+02,3.263524336175823937e+00
3.095000000000000000e+02,3.265341425437923828e+00
3.100000000000000000e+02,3.267159553843273390e+00
3.105000000000000000e+02,3.268978667148802586e+00
3.110000000000000000e+02,3.270798820755076886e+00
3.115000000000000000e+02,3.272619960358602142e+00
3.120000000000000000e+02,3.274442141421658015e+00
3.125000000000000000e+02,3.276265309580261409e+00
3.130000000000000000e+02,3.278089520358468789e+00
3.135000000000000000e+02,3.279914719331743722e+00
3.140000000000000000e+02,3.281740962085988311e+00
3.145000000000000000e+02,3.283568194136044838e+00
3.150000000000000000e+02,3.285396471129731655e+00
3.155000000000000000e+02,3.287225738521200480e+00
3.160000000000000000e+02,3.289056052020248977e+00
3.165000000000000000e+02,3.290887357020289006e+00
3.170000000000000000e+02,3.292719709293155272e+00
3.175000000000000000e+02,3.294553054171438511e+00
3.180000000000000000e+02,3.296387447489098843e+00
3.185000000000000000e+02,3.298222834517832158e+00
3.190000000000000000e+02,3.300059271153791052e+00
3.195000000000000000e+02,3.301896702607712175e+00
3.200000000000000000e+02,3.303735184838009875e+00
3.205000000000000000e+02,3.305574662994389623e+00
3.210000000000000000e+02,3.307415193097598571e+00
3.215000000000000000e+02,3.309256720236246174e+00
3.220000000000000000e+02,3.311099300493478559e+00
3.225000000000000000e+02,3.312942878896741217e+00
3.230000000000000000e+02,3.314787511591648972e+00
3.235000000000000000e+02,3.316633143544414963e+00
3.240000000000000000e+02,3.318479830963196875e+00
3.245000000000000000e+02,3.320327518752902662e+00
3.250000000000000000e+02,3.322176263184299927e+00
3.255000000000000000e+02,3.324026009100927048e+00
3.260000000000000000e+02,3.325876812836232155e+00
3.265000000000000000e+02,3.327728619172314772e+00
3.270000000000000000e+02,3.329581484505372835e+00
3.275000000000000000e+02,3.331435353555999068e+00
3.280000000000000000e+02,3.333290282783209602e+00
3.285000000000000000e+02,3.335146216846023304e+00
3.290000000000000000e+02,3.337003212266343333e+00
3.295000000000000000e+02,3.338861213641546311e+00
3.300000000000000000e+02,3.340720277556494811e+00
3.305000000000000000e+02,3.342580348546853486e+00
3.310000000000000000e+02,3.344441483260513159e+00
3.315000000000000000e+02,3.346303626171356793e+00
3.320000000000000000e+02,3.348166833990376734e+00
3.325000000000000000e+02,3.350031051129603643e+00
3.330000000000000000e+02,3.351896334363201557e+00
3.335000000000000000e+02,3.353762628041280891e+00
3.340000000000000000e+02,3.355629989001248425e+00
3.345000000000000000e+02,3.357498361531222830e+00
3.350000000000000000e+02,3.359367802531920688e+00
3.355000000000000000e+02,3.361238256229410748e+00
3.360000000000000000e+02,3.363109779587784676e+00
3.365000000000000000e+02,3.364982316770985360e+00
3.370000000000000000e+02,3.366855924806562594e+00
3.375000000000000000e+02,3.368730547796257913e+00
3.380000000000000000e+02,3.370606242831142740e+00
3.385000000000000000e+02,3.372482953950695972e+00
3.390000000000000000e+02,3.374360738309583496e+00
3.395000000000000000e+02,3.376239539884950513e+00
3.400000000000000000e+02,3.378119415895124433e+00
3.405000000000000000e+02,3.380000310254848372e+00
3.410000000000000000e+02,3.381882280246185868e+00
3.415000000000000000e+02,3.383765269721404678e+00
3.420000000000000000e+02,3.385649336026376410e+00
3.425000000000000000e+02,3.387534422950826851e+00
3.430000000000000000e+02,3.389420587904501847e+00
3.435000000000000000e+02,3.391307774614518156e+00
3.440000000000000000e+02,3.393196040554567361e+00
3.445000000000000000e+02,3.395085329389084361e+00
3.450000000000000000e+02,3.396975698655784193e+00
3.455000000000000000e+02,3.398867091956345288e+00
3.460000000000000000e+02,3.400759566892574970e+00
3.465000000000000000e+02,3.402653067003331255e+00
3.470000000000000000e+02,3.404547649954582589e+00
3.475000000000000000e+02,3.406443259222294184e+00
3.480000000000000000e+02,3.408339952536671102e+00
3.485000000000000000e+02,3.410237673310715145e+00
3.490000000000000000e+02,3.412136479338935491e+00
3.495000000000000000e+02,3.414036313971304804e+00
3.500000000000000000e+02,3.415937235066706990e+00
3.505000000000000000e+02,3.417839185912013189e+00
3.510000000000000000e+02,3.419742224430556199e+00
3.515000000000000000e+02,3.421646293846028364e+00
3.520000000000000000e+02,3.423551452146302854e+00
3.525000000000000000e+02,3.425457642491809285e+00
3.530000000000000000e+02,3.427364922935017599e+00
3.535000000000000000e+02,3.429273236573046280e+00
3.540000000000000000e+02,3.431182641523029542e+00
3.545000000000000000e+02,3.433093080818701459e+00
3.550000000000000000e+02,3.435004612641935129e+00
3.555000000000000000e+02,3.436917179963008273e+00
3.560000000000000000e+02,3.438830841028599927e+00
3.565000000000000000e+02,3.440745538745466181e+00
3.570000000000000000e+02,3.442661331425165283e+00
3.575000000000000000e+02,3.444578161910857528e+00
3.580000000000000000e+02,3.446496088579054540e+00
3.585000000000000000e+02,3.448415054209249764e+00
3.590000000000000000e+02,3.450335117242980143e+00
3.595000000000000000e+02,3.452256220396000774e+00
3.600000000000000000e+02,3.454178422174948526e+00
3.605000000000000000e+02,3.456101665231767761e+00
3.610000000000000000e+02,3.458026008138265439e+00
3.615000000000000000e+02,3.459951393482508131e+00
3.620000000000000000e+02,3.461877879901542610e+00
3.625000000000000000e+02,3.463805409919487044e+00
3.630000000000000000e+02,3.465734042238703072e+00
3.635000000000000000e+02,3.467663719319288074e+00
3.640000000000000000e+02,3.469594499928990938e+00
3.645000000000000000e+02,3.471526326463812318e+00
3.650000000000000000e+02,3.473459257756966956e+00
3.655000000000000000e+02,3.475393236140289943e+00
3.660000000000000000e+02,3.477328320512527604e+00
3.665000000000000000e+02,3.479264453141281077e+00
3.670000000000000000e+02,3.481201692990902430e+00
3.675000000000000000e+02,3.483139982264685131e+00
3.680000000000000000e+02,3.485079379992662485e+00
3.685000000000000000e+02,3.487019828313747460e+00
3.690000000000000000e+02,3.488961386323726099e+00
3.695000000000000000e+02,3.490903996097060258e+00
3.700000000000000000e+02,3.492847716795364210e+00
3.705000000000000000e+02,3.494792490428576315e+00
3.710000000000000000e+02,3.496738376224208356e+00
3.715000000000000000e+02,3.498685316127605915e+00
3.720000000000000000e+02,3.500633369432254671e+00
3.725000000000000000e+02,3.502582478018832379e+00
3.730000000000000000e+02,3.504532701246870552e+00
3.735000000000000000e+02,3.506483980932308064e+00
3.740000000000000000e+02,3.508436376500800424e+00
3.745000000000000000e+02,3.510389829703471687e+00
3.750000000000000000e+02,3.512344400032171965e+00
3.755000000000000000e+02,3.514300029173142992e+00
3.760000000000000000e+02,3.516256776684500984e+00
3.765000000000000000e+02,3.518214584187535188e+00
3.770000000000000000e+02,3.520173511306701197e+00
3.775000000000000000e+02,3.522133499598261164e+00
3.780000000000000000e+02,3.524094608753086000e+00
3.785000000000000000e+02,3.526056780262335266e+00
3.790000000000000000e+02,3.528020073883372021e+00
3.795000000000000000e+02,3.529984431042185733e+00
3.800000000000000000e+02,3.531949911562698219e+00
3.805000000000000000e+02,3.533916456805653361e+00
3.810000000000000000e+02,3.535884126661613003e+00
3.815000000000000000e+02,3.537852862426002165e+00
3.820000000000000000e+02,3.539822724056095549e+00
3.825000000000000000e+02,3.541793652781927371e+00
3.830000000000000000e+02,3.543765708627556688e+00
3.835000000000000000e+02,3.545738832757554082e+00
3.840000000000000000e+02,3.547713085262841570e+00
3.845000000000000000e+02,3.549688407242451493e+00
3.850000000000000000e+02,3.551664858854241213e+00
3.855000000000000000e+02,3.553642381131633776e+00
3.860000000000000000e+02,3.555621034299495609e+00
3.865000000000000000e+02,3.557600759325567186e+00
3.870000000000000000e+02,3.559581616501790613e+00
3.875000000000000000e+02,3.561563546730174945e+00
3.880000000000000000e+02,3.563546610369800138e+00
3.885000000000000000e+02,3.565530748256850124e+00
3.890000000000000000e+02,3.567516020817639966e+00
3.895000000000000000e+02,3.569502368822452976e+00
3.900000000000000000e+02,3.571489852764909489e+00
3.905000000000000000e+02,3.573478413349319371e+00
3.910000000000000000e+02,3.575468111136685057e+00
3.915000000000000000e+02,3.577458886765268353e+00
3.920000000000000000e+02,3.579450800863533733e+00
3.925000000000000000e+02,3.581443794003614567e+00
3.930000000000000000e+02,3.583437926881510194e+00
3.935000000000000000e+02,3.585433140003159380e+00
3.940000000000000000e+02,3.587429494132168717e+00
3.945000000000000000e+02,3.589426929708208647e+00
3.950000000000000000e+02,3.591425507562570729e+00
3.955000000000000000e+02,3.593425168068578035e+00
3.960000000000000000e+02,3.595425972125282588e+00
3.965000000000000000e+02,3.597427860039593028e+00
3.970000000000000000e+02,3.599430892778391566e+00
3.975000000000000000e+02,3.601435010582097807e+00
3.980000000000000000e+02,3.603440274485508077e+00
3.985000000000000000e+02,3.605446624662470789e+00
3.990000000000000000e+02,3.607454122215768777e+00
3.995000000000000000e+02,3.609462707252611757e+00
4.000000000000000000e+02,3.611472440943845896e+00
4.005000000000000000e+02,3.613483263329966721e+00
4.010000000000000000e+02,3.615495235649954786e+00
4.015000000000000000e+02,3.617508297877520818e+00
4.020000000000000000e+02,3.619522511319856584e+00
4.025000000000000000e+02,3.621537815883811628e+00
4.030000000000000000e+02,3.623554272944867538e+00
4.035000000000000000e+02,3.625571822342933626e+00
4.040000000000000000e+02,3.627590525521860343e+00
4.045000000000000000e+02,3.629610322254545718e+00
4.050000000000000000e+02,3.631631274053279235e+00
4.055000000000000000e+02,3.633653320623871696e+00
4.060000000000000000e+02,3.635676523547135108e+00
4.065000000000000000e+02,3.637700822461715777e+00
4.070000000000000000e+02,3.639726279017019284e+00
4.075000000000000000e+02,3.641752832784459049e+00
4.080000000000000000e+02,3.643780545482110167e+00
4.085000000000000000e+02,3.645809356614073238e+00
4.090000000000000000e+02,3.647839327967171918e+00
4.095000000000000000e+02,3.649870398978122044e+00
4.100000000000000000e+02,3.651902631502571328e+00
4.105000000000000000e+02,3.653935964909770906e+00
4.110000000000000000e+02,3.655970461124272486e+00
4.115000000000000000e+02,3.658006059447793668e+00
4.120000000000000000e+02,3.660042821873857211e+00
4.125000000000000000e+02,3.662080687636570797e+00
4.130000000000000000e+02,3.664119718798512615e+00
4.135000000000000000e+02,3.666159854526105377e+00
4.140000000000000000e+02,3.668201156951059083e+00
4.145000000000000000e+02,3.670243565172027544e+00
4.150000000000000000e+02,3.672287141389934728e+00
4.155000000000000000e+02,3.674331824635596266e+00
4.160000000000000000e+02,3.676377677179218928e+00
4.165000000000000000e+02,3.678424637983708667e+00
4.170000000000000000e+02,3.680472769388630550e+00
4.175000000000000000e+02,3.682522010288903580e+00
4.180000000000000000e+02,3.684572423093535498e+00
4.185000000000000000e+02,3.686623946629376203e+00
4.190000000000000000e+02,3.688676643374951158e+00
4.195000000000000000e+02,3.690730452088971880e+00
4.200000000000000000e+02,3.692785435319556164e+00
4.205000000000000000e+02,3.694841531757202091e+00
4.210000000000000000e+02,3.696898804019697504e+00
4.215000000000000000e+02,3.698957190729240896e+00
4.220000000000000000e+02,3.701016754573390077e+00
4.225000000000000000e+02,3.703077434105956467e+00
4.230000000000000000e+02,3.705139292084330904e+00
4.235000000000000000e+02,3.707202266993879558e+00
4.240000000000000000e+02,3.709266421661899127e+00
4.245000000000000000e+02,3.711331694505235479e+00
4.250000000000000000e+02,3.713398148421168887e+00
4.255000000000000000e+02,3.715465721757944095e+00
4.260000000000000000e+02,3.717534477482907107e+00
4.265000000000000000e+02,3.719604353875628266e+00
4.270000000000000000e+02,3.721675413973587698e+00
4.275000000000000000e+02,3.723747595987612069e+00
4.280000000000000000e+02,3.725820963025397337e+00
4.285000000000000000e+02,3.727895453228940781e+00
4.290000000000000000e+02,3.729971129776233685e+00
4.295000000000000000e+02,3.732047930740373776e+00
4.300000000000000000e+02,3.734125919369723157e+00
4.305000000000000000e+02,3.736205033668396513e+00
4.310000000000000000e+02,3.738285336955215588e+00
4.315000000000000000e+02,3.740366767165234307e+00
4.320000000000000000e+02,3.742449387687801554e+00
4.325000000000000000e+02,3.744533136388842554e+00
4.330000000000000000e+02,3.746618076728313707e+00
4.335000000000000000e+02,3.748704146502928047e+00
4.340000000000000000e+02,3.750791409243328989e+00
4.345000000000000000e+02,3.752879802676943655e+00
4.350000000000000000e+02,3.754969390405184626e+00
4.355000000000000000e+02,3.757060110086109628e+00
4.360000000000000000e+02,3.759152025391976348e+00
4.365000000000000000e+02,3.761245073911400727e+00
4.370000000000000000e+02,3.763339319387560167e+00
4.375000000000000000e+02,3.765434699339576419e+00
4.380000000000000000e+02,3.767531277581595450e+00
4.385000000000000000e+02,3.769628991563144904e+00
4.390000000000000000e+02,3.771727905169475203e+00
4.395000000000000000e+02,3.773827955780442611e+00
4.400000000000000000e+02,3.775929207352431316e+00
4.405000000000000000e+02,3.778031597195545377e+00
4.410000000000000000e+02,3.780135189337437307e+00
4.415000000000000000e+02,3.782239921018380358e+00
4.420000000000000000e+02,3.784345856337320235e+00
4.425000000000000000e+02,3.786452932464621224e+00
4.430000000000000000e+02,3.788561213570658115e+00
4.435000000000000000e+02,3.790670636755808953e+00
4.440000000000000000e+02,3.792781266261898487e+00
4.445000000000000000e+02,3.794893039119243028e+00
4.450000000000000000e+02,3.797006019641253616e+00
4.455000000000000000e+02,3.799120144788103115e+00
4.460000000000000000e+02,3.801235478944813728e+00
4.465000000000000000e+02,3.803351959001340710e+00
4.470000000000000000e+02,3.805469649414449762e+00
4.475000000000000000e+02,3.807588487003798594e+00
4.480000000000000000e+02,3.809708536297924386e+00
4.485000000000000000e+02,3.811829734046108697e+00
4.490000000000000000e+02,3.813952144848791637e+00
4.495000000000000000e+02,3.816075705384802674e+00
4.500000000000000000e+02,3.818200480326514157e+00
4.505000000000000000e+02,3.820326406282217313e+00
4.510000000000000000e+02,3.822453547996354395e+00
4.515000000000000000e+02,3.824581842006603338e+00
4.520000000000000000e+02,3.826711353129495397e+00
4.525000000000000000e+02,3.828842017832022382e+00
4.530000000000000000e+02,3.830973901002941329e+00
4.535000000000000000e+02,3.833106939038471772e+00
4.540000000000000000e+02,3.835241196899623173e+00
4.545000000000000000e+02,3.837376610911769070e+00
4.550000000000000000e+02,3.839513246108307243e+00
4.555000000000000000e+02,3.841651038743679525e+00
4.560000000000000000e+02,3.843790053923699102e+00
4.565000000000000000e+02,3.845930227831805048e+00
4.570000000000000000e+02,3.848071625646355187e+00
4.575000000000000000e+02,3.850214183479689023e+00
4.580000000000000000e+02,3.852357966582783178e+00
4.585000000000000000e+02,3.854502910996786991e+00
4.590000000000000000e+02,3.856649082045354060e+00
4.595000000000000000e+02,3.858796415698421356e+00
4.600000000000000000e+02,3.860944977352406049e+00
4.605000000000000000e+02,3.863094702905894184e+00
4.610000000000000000e+02,3.865245657828148662e+00
4.615000000000000000e+02,3.867397777946377957e+00
4.620000000000000000e+02,3.869551128802774631e+00
4.625000000000000000e+02,3.871705646153035918e+00
4.630000000000000000e+02,3.873861395612361758e+00
4.635000000000000000e+02,3.876018312864916826e+00
4.640000000000000000e+02,3.878176463598987045e+00
4.645000000000000000e+02,3.880335783427069973e+00
4.650000000000000000e+02,3.882496338110619671e+00
4.655000000000000000e+02,3.884658063190442157e+00
4.660000000000000000e+02,3.886821024501244004e+00
4.665000000000000000e+02,3.888985157512000246e+00
4.670000000000000000e+02,3.891150528130749908e+00
4.675000000000000000e+02,3.893317071754618830e+00
4.680000000000000000e+02,3.895484854365058869e+00
4.685000000000000000e+02,3.897653811287205894e+00
4.690000000000000000e+02,3.899824008576006307e+00
4.695000000000000000e+02,3.901995381484586023e+00
4.700000000000000000e+02,3.904167996141471697e+00
4.705000000000000000e+02,3.906341787727636738e+00
4.710000000000000000e+02,3.908516822445268879e+00
4.715000000000000000e+02,3.910693035403166817e+00
4.720000000000000000e+02,3.912870492877261963e+00
4.725000000000000000e+02,3.915049129904043301e+00
4.730000000000000000e+02,3.917229012833265855e+00
4.735000000000000000e+02,3.919410076629085360e+00
4.740000000000000000e+02,3.921592387715159944e+00
4.745000000000000000e+02,3.923775880983177089e+00
4.750000000000000000e+02,3.925960622930785959e+00
4.755000000000000000e+02,3.928146548377174696e+00
4.760000000000000000e+02,3.930333723894063880e+00
4.765000000000000000e+02,3.932522084228011305e+00
4.770000000000000000e+02,3.934711696024889349e+00
4.775000000000000000e+02,3.936902493958599258e+00
4.780000000000000000e+02,3.939094544749251803e+00
4.785000000000000000e+02,3.941287782997950018e+00
4.790000000000000000e+02,3.943482275499126111e+00
4.795000000000000000e+02,3.945677956781064921e+00
4.800000000000000000e+02,3.947874893712597366e+00
4.805000000000000000e+02,3.950073020749052422e+00
4.810000000000000000e+02,3.952272404833747643e+00
4.815000000000000000e+02,3.954472980349031275e+00
4.820000000000000000e+02,3.956674814312784783e+00
4.825000000000000000e+02,3.958877841034238898e+00
4.830000000000000000e+02,3.961082127605926484e+00
4.835000000000000000e+02,3.963287608263933670e+00
4.840000000000000000e+02,3.965494350175526872e+00
4.845000000000000000e+02,3.967702287503509506e+00
4.850000000000000000e+02,3.969911487489966806e+00
4.855000000000000000e+02,3.972121884224394162e+00
4.860000000000000000e+02,3.974333545023776004e+00
4.865000000000000000e+02,3.976546403904163807e+00
4.870000000000000000e+02,3.978760528257527351e+00
4.875000000000000000e+02,3.980975852026441775e+00
4.880000000000000000e+02,3.983192442677949252e+00
4.885000000000000000e+02,3.985410234081014025e+00
4.890000000000000000e+02,3.987629293777830153e+00
4.895000000000000000e+02,3.989849555563727890e+00
4.900000000000000000e+02,3.992071087056131784e+00
4.905000000000000000e+02,3.994293821976604431e+00
4.910000000000000000e+02,3.996517828017886576e+00
4.915000000000000000e+02,3.998743038827742513e+00
4.920000000000000000e+02,4.000969522174300685e+00
4.925000000000000000e+02,4.003197211631427166e+00
4.930000000000000000e+02,4.005426175042714476e+00
4.935000000000000000e+02,4.007656345908034545e+00
4.940000000000000000e+02,4.009887792146578533e+00
4.945000000000000000e+02,4.012120447184144290e+00
4.950000000000000000e+02,4.014354379015546925e+00
4.955000000000000000e+02,4.016589520992432938e+00
4.960000000000000000e+02,4.018825941185381723e+00
4.965000000000000000e+02,4.021063572871798719e+00
4.970000000000000000e+02,4.023302484198063134e+00
4.975000000000000000e+02,4.025542608367256747e+00
4.980000000000000000e+02,4.027784013601690916e+00
4.985000000000000000e+02,4.030026633030047378e+00
4.990000000000000000e+02,4.032270534950600727e+00
4.995000000000000000e+02,4.034515652417542064e+00
5.000000000000000000e+02,4.036762053805256656e+00
5.005000000000000000e+02,4.039009672093363257e+00
5.010000000000000000e+02,4.041258575732377345e+00
5.015000000000000000e+02,4.043508697627266280e+00
5.020000000000000000e+02,4.045760106304821413e+00
5.025000000000000000e+02,4.048012734595272555e+00
5.030000000000000000e+02,4.050266651101714466e+00
5.035000000000000000e+02,4.052521788579554141e+00
5.040000000000000000e+02,4.054778215708336297e+00
5.045000000000000000e+02,4.057035865168564293e+00
5.050000000000000000e+02,4.059294805716250565e+00
5.055000000000000000e+02,4.061554969956915784e+00
5.060000000000000000e+02,4.063816426723187547e+00
5.065000000000000000e+02,4.066079108545514131e+00
5.070000000000000000e+02,4.068343084333171156e+00
5.075000000000000000e+02,4.070608286541451903e+00
5.080000000000000000e+02,4.072874784156413241e+00
5.085000000000000000e+02,4.075142509558113524e+00
5.090000000000000000e+02,4.077411531809426393e+00
5.095000000000000000e+02,4.079681783215086455e+00
5.100000000000000000e+02,4.081953332914926236e+00
5.105000000000000000e+02,4.084226113138275771e+00
5.110000000000000000e+02,4.086500193101948675e+00
5.115000000000000000e+02,4.088775504959791363e+00
5.120000000000000000e+02,4.091052118005743310e+00
5.125000000000000000e+02,4.093329964318075831e+00
5.130000000000000000e+02,4.095609113267889789e+00
5.135000000000000000e+02,4.097889496857797909e+00
5.140000000000000000e+02,4.100171184536197444e+00
5.145000000000000000e+02,4.102454108229964369e+00
5.150000000000000000e+02,4.104738337464826969e+00
5.155000000000000000e+02,4.107023804091828545e+00
5.160000000000000000e+02,4.109310577714174073e+00
5.165000000000000000e+02,4.111598590106995132e+00
5.170000000000000000e+02,4.113887910951000038e+00
5.175000000000000000e+02,4.116178471945323381e+00
5.180000000000000000e+02,4.118470342848318921e+00
5.185000000000000000e+02,4.120763455283044330e+00
5.190000000000000000e+02,4.123057879085525457e+00
5.195000000000000000e+02,4.125353545802655120e+00
5.200000000000000000e+02,4.127650525348278698e+00
5.205000000000000000e+02,4.129948749193039781e+00
5.210000000000000000e+02,4.132248287328630809e+00
5.215000000000000000e+02,4.134549071149362653e+00
5.220000000000000000e+02,4.136851170724917814e+00
5.225000000000000000e+02,4.139154517373188291e+00
5.230000000000000000e+02,4.141459181241876841e+00
5.235000000000000000e+02,4.143765093572372216e+00
5.240000000000000000e+02,4.146072324590546643e+00
5.245000000000000000e+02,4.148380805461191478e+00
5.250000000000000000e+02,4.150690606488377732e+00
5.255000000000000000e+02,4.153001658760224757e+00
5.260000000000000000e+02,4.155314032659141787e+00
5.265000000000000000e+02,4.157627659196485581e+00
5.270000000000000000e+02,4.159942608833034683e+00
5.275000000000000000e+02,4.162258812503302430e+00
5.280000000000000000e+02,4.164576340746582339e+00
5.285000000000000000e+02,4.166895124420442187e+00
5.290000000000000000e+02,4.169215234142757964e+00
5.295000000000000000e+02,4.171536600694056851e+00
5.300000000000000000e+02,4.173859294770873696e+00
5.305000000000000000e+02,4.176183247076658667e+00
5.310000000000000000e+02,4.178508528386701393e+00
5.315000000000000000e+02,4.180835069327230258e+00
5.320000000000000000e+02,4.183162940752369607e+00
5.325000000000000000e+02,4.185492073211102060e+00
5.330000000000000000e+02,4.187822537636479936e+00
5.335000000000000000e+02,4.190154264500093539e+00
5.340000000000000000e+02,4.192487324814003102e+00
5.345000000000000000e+02,4.194821648972387074e+00
5.350000000000000000e+02,4.197157308066404191e+00
5.355000000000000000e+02,4.199494232412666506e+00
5.360000000000000000e+02,4.201832493181524519e+00
5.365000000000000000e+02,4.204172020611997240e+00
5.370000000000000000e+02,4.206512885953712200e+00
5.375000000000000000e+02,4.208855019367954142e+00
5.380000000000000000e+02,4.211198492183711117e+00
5.385000000000000000e+02,4.213543234484510513e+00
5.390000000000000000e+02,4.215889317678789716e+00
5.395000000000000000e+02,4.218236671772165991e+00
5.400000000000000000e+02,4.220585368252620206e+00
5.405000000000000000e+02,4.222935337047831972e+00
5.410000000000000000e+02,4.225286649725412680e+00
5.415000000000000000e+02,4.227639236134958622e+00
5.420000000000000000e+02,4.229993167923799646e+00
5.425000000000000000e+02,4.232348374863421192e+00
5.430000000000000000e+02,4.234704928680963931e+00
5.435000000000000000e+02,4.237062759069654128e+00
5.440000000000000000e+02,4.239421937836528542e+00
5.445000000000000000e+02,4.241782394596526728e+00
5.450000000000000000e+02,4.244144201236674796e+00
5.455000000000000000e+02,4.246507287293482591e+00
5.460000000000000000e+02,4.248871724734043731e+00
5.465000000000000000e+02,4.251237443016413486e+00
5.470000000000000000e+02,4.253604514187849794e+00
5.475000000000000000e+02,4.255972867627801470e+00
5.480000000000000000e+02,4.258342575463778701e+00
5.485000000000000000e+02,4.260713566996595425e+00
5.490000000000000000e+02,4.263085914434105561e+00
5.495000000000000000e+02,4.265459546998340734e+00
5.500000000000000000e+02,4.267834536977587412e+00
5.505000000000000000e+02,4.270210813515070036e+00
5.510000000000000000e+02,4.272588448979593778e+00
5.515000000000000000e+02,4.274967372435425794e+00
5.520000000000000000e+02,4.277347656331985881e+00
5.525000000000000000e+02,4.279729229654551936e+00
5.530000000000000000e+02,4.282112164933246312e+00
5.535000000000000000e+02,4.284496391074215538e+00
5.540000000000000000e+02,4.286881980688369786e+00
5.545000000000000000e+02,4.289268862602699350e+00
5.550000000000000000e+02,4.291657109508992818e+00
5.555000000000000000e+02,4.294046650154930589e+00
5.560000000000000000e+02,4.296437557313271149e+00
5.565000000000000000e+02,4.298829759652358362e+00
5.570000000000000000e+02,4.301223330026014757e+00
5.575000000000000000e+02,4.303618197023094893e+00
5.580000000000000000e+02,4.306014433578572387e+00
5.585000000000000000e+02,4.308411968201790287e+00
5.590000000000000000e+02,4.310810873908962115e+00
5.595000000000000000e+02,4.313211079129765757e+00
5.600000000000000000e+02,4.315612656961753224e+00
5.605000000000000000e+02,4.318015535754906153e+00
5.610000000000000000e+02,4.320419788688197649e+00
5.615000000000000000e+02,4.322825344031772765e+00
5.620000000000000000e+02,4.325232275046117181e+00
5.625000000000000000e+02,4.327640509921505618e+00
5.630000000000000000e+02,4.330050122000015378e+00
5.635000000000000000e+02,4.332461039391946045e+00
5.640000000000000000e+02,4.334873335521037596e+00
5.645000000000000000e+02,4.337286938417516780e+00
5.650000000000000000e+02,4.339701921586937239e+00
5.655000000000000000e+02,4.342118212979359626e+00
5.660000000000000000e+02,4.344535886182186779e+00
5.665000000000000000e+02,4.346954869065219107e+00
5.670000000000000000e+02,4.349375235297860520e+00
5.675000000000000000e+02,4.351796912669567696e+00
5.680000000000000000e+02,4.354219974931771375e+00
5.685000000000000000e+02,4.356644349793496573e+00
5.690000000000000000e+02,4.359070111088350963e+00
5.695000000000000000e+02,4.361497186444838192e+00
5.700000000000000000e+02,4.363925649778780169e+00
5.705000000000000000e+02,4.366355428638060587e+00
5.710000000000000000e+02,4.368786597020871021e+00
5.715000000000000000e+02,4.371219082394392608e+00
5.720000000000000000e+02,4.373652958839208793e+00
5.725000000000000000e+02,4.376088153741704900e+00
5.730000000000000000e+02,4.378524741265016118e+00
5.735000000000000000e+02,4.380962648714644914e+00
5.740000000000000000e+02,4.383401950336305752e+00
5.745000000000000000e+02,4.385842573354524987e+00
5.750000000000000000e+02,4.388284592097749126e+00
5.755000000000000000e+02,4.390727933709444031e+00
5.760000000000000000e+02,4.393172672600814899e+00
5.765000000000000000e+02,4.395618735834175617e+00
5.770000000000000000e+02,4.398066197903649055e+00
5.775000000000000000e+02,4.400514985790301203e+00
5.780000000000000000e+02,4.402965174071206356e+00
5.785000000000000000e+02,4.405416689646093786e+00
5.790000000000000000e+02,4.407869607175138427e+00
5.795000000000000000e+02,4.410323853476645795e+00
5.800000000000000000e+02,4.412779503293922545e+00
5.805000000000000000e+02,4.415236483363754516e+00
