x,current_density_corrected
3.650000000000000000e+01,9.216449298453317261e+10
3.700000000000000000e+01,9.187807580285337830e+10
3.750000000000000000e+01,9.158587642135667419e+10
3.800000000000000000e+01,9.128742533363880920e+10
3.850000000000000000e+01,9.098226322762869263e+10
3.900000000000000000e+01,9.066994204012141418e+10
3.950000000000000000e+01,9.035002603343267822e+10
4.000000000000000000e+01,9.002209288913777161e+10
4.050000000000000000e+01,8.968573481344197083e+10
4.100000000000000000e+01,8.934055964833682251e+10
4.150000000000000000e+01,8.898619198233187866e+10
4.200000000000000000e+01,8.862227425421943665e+10
4.250000000000000000e+01,8.824846784304194641e+10
4.300000000000000000e+01,8.786445413718692017e+10
4.350000000000000000e+01,8.746993557534452820e+10
4.400000000000000000e+01,8.706463665193241882e+10
4.450000000000000000e+01,8.664830487952383423e+10
4.500000000000000000e+01,8.622071170081556702e+10
4.550000000000000000e+01,8.578165334274797058e+10
4.600000000000000000e+01,8.533095160553401184e+10
4.650000000000000000e+01,8.486845457958444214e+10
4.700000000000000000e+01,8.439403728361785889e+10
4.750000000000000000e+01,8.390760221762991333e+10
4.800000000000000000e+01,8.340907982485473633e+10
4.850000000000000000e+01,8.289842885738761902e+10
4.900000000000000000e+01,8.237563664074372864e+10
4.950000000000000000e+01,8.184071923330029297e+10
5.000000000000000000e+01,8.129372147729972839e+10
5.050000000000000000e+01,8.073471693887770081e+10
5.100000000000000000e+01,8.016380773540573120e+10
5.150000000000000000e+01,7.958112424930175781e+10
5.200000000000000000e+01,7.898682472835008240e+10
5.250000000000000000e+01,7.838109477347045898e+10
5.300000000000000000e+01,7.776414671578247070e+10
5.350000000000000000e+01,7.713621888570503235e+10
5.400000000000000000e+01,7.649757477770436096e+10
5.450000000000000000e+01,7.584850211514933777e+10
5.500000000000000000e+01,7.518931182053199768e+10
5.550000000000000000e+01,7.452033689706047058e+10
5.600000000000000000e+01,7.384193122831852722e+10
5.650000000000000000e+01,7.315446830330046082e+10
5.700000000000000000e+01,7.245833987467013550e+10
5.750000000000000000e+01,7.175395455854684448e+10
5.800000000000000000e+01,7.104173638448532104e+10
5.850000000000000000e+01,7.032212330459310913e+10
5.900000000000000000e+01,6.959556567090650940e+10
5.950000000000000000e+01,6.886252469023307800e+10
6.000000000000000000e+01,6.812347086566021729e+10
6.050000000000000000e+01,6.737888243383171844e+10
6.100000000000000000e+01,6.662924380690721130e+10
6.150000000000000000e+01,6.587504402785280609e+10
6.200000000000000000e+01,6.511677524736549377e+10
6.250000000000000000e+01,6.435493123032078552e+10
6.300000000000000000e+01,6.359000589915747833e+10
6.350000000000000000e+01,6.282243360964465332e+10
6.400000000000000000e+01,6.205276379103830719e+10
6.450000000000000000e+01,6.128148332976807404e+10
6.500000000000000000e+01,6.050907221957518768e+10
6.550000000000000000e+01,5.973600621052642822e+10
6.600000000000000000e+01,5.896275110482234192e+10
6.650000000000000000e+01,5.818976702642342377e+10
6.700000000000000000e+01,5.741750147971267700e+10
6.750000000000000000e+01,5.664639505487641144e+10
6.800000000000000000e+01,5.587687345658097076e+10
6.850000000000000000e+01,5.510935444568257904e+10
6.900000000000000000e+01,5.434423904633330536e+10
6.950000000000000000e+01,5.358191951693962097e+10
7.000000000000000000e+01,5.282276993964954376e+10
7.050000000000000000e+01,5.206715501224462891e+10
7.100000000000000000e+01,5.131542021463704681e+10
7.150000000000000000e+01,5.056790121785554504e+10
7.200000000000000000e+01,4.982491380893936920e+10
7.250000000000000000e+01,4.908676372250720978e+10
7.300000000000000000e+01,4.835373648924032593e+10
7.350000000000000000e+01,4.762610750876328278e+10
7.400000000000000000e+01,4.690413196869756317e+10
7.450000000000000000e+01,4.618805499377157593e+10
7.500000000000000000e+01,4.547810176306687164e+10
7.550000000000000000e+01,4.477448758847538757e+10
7.600000000000000000e+01,4.407740833802563477e+10
7.650000000000000000e+01,4.338705031615038300e+10
7.700000000000000000e+01,4.270358108152444458e+10
7.750000000000000000e+01,4.202715902132637024e+10
7.800000000000000000e+01,4.135792463337468719e+10
7.850000000000000000e+01,4.069600970600814056e+10
7.900000000000000000e+01,4.004152911688190460e+10
7.950000000000000000e+01,3.939458954872094727e+10
8.000000000000000000e+01,3.875528184122235870e+10
8.050000000000000000e+01,3.812368919034842682e+10
8.100000000000000000e+01,3.749988007556081390e+10
8.150000000000000000e+01,3.688391590622326660e+10
8.200000000000000000e+01,3.627584453395956421e+10
8.250000000000000000e+01,3.567570732394620514e+10
8.300000000000000000e+01,3.508353325155487061e+10
8.350000000000000000e+01,3.449935518730881500e+10
8.400000000000000000e+01,3.392317552751089859e+10
8.450000000000000000e+01,3.333051898346540070e+10
8.500000000000000000e+01,3.274207969767079544e+10
8.550000000000000000e+01,3.216402897906806183e+10
8.600000000000000000e+01,3.159618382211016464e+10
8.650000000000000000e+01,3.103836352076950455e+10
8.700000000000000000e+01,3.049039161038982391e+10
8.750000000000000000e+01,2.995209370922998428e+10
8.800000000000000000e+01,2.942329952848216629e+10
8.850000000000000000e+01,2.890384078935655212e+10
8.900000000000000000e+01,2.839355316275356674e+10
8.950000000000000000e+01,2.789227425924573517e+10
9.000000000000000000e+01,2.739984550086594391e+10
9.050000000000000000e+01,2.691611018143521881e+10
9.100000000000000000e+01,2.644091527284276581e+10
9.150000000000000000e+01,2.597410955325777435e+10
9.200000000000000000e+01,2.551554535019385147e+10
9.250000000000000000e+01,2.506507673422902298e+10
9.300000000000000000e+01,2.462256120106703186e+10
9.350000000000000000e+01,2.418785792847286987e+10
9.400000000000000000e+01,2.376082939946590424e+10
9.450000000000000000e+01,2.334133972025853348e+10
9.500000000000000000e+01,2.292925618664141464e+10
9.550000000000000000e+01,2.252444766079029465e+10
9.600000000000000000e+01,2.212678608283141327e+10
9.650000000000000000e+01,2.173614490445631409e+10
9.700000000000000000e+01,2.135240054758599854e+10
9.750000000000000000e+01,2.097543089280553818e+10
9.800000000000000000e+01,2.060511668697840118e+10
9.850000000000000000e+01,2.024134008458230591e+10
9.900000000000000000e+01,1.988398600606036758e+10
9.950000000000000000e+01,1.953294073020675278e+10
1.000000000000000000e+02,1.918809320497874832e+10
1.005000000000000000e+02,1.884933368914557648e+10
1.010000000000000000e+02,1.851655501722514343e+10
1.015000000000000000e+02,1.818965128867196655e+10
1.020000000000000000e+02,1.786851908854407501e+10
1.025000000000000000e+02,1.755305622256631851e+10
1.030000000000000000e+02,1.724316289507675934e+10
1.035000000000000000e+02,1.693874048835981560e+10
1.040000000000000000e+02,1.663969269936729431e+10
1.045000000000000000e+02,1.634592436177199173e+10
1.050000000000000000e+02,1.605734254290617180e+10
1.055000000000000000e+02,1.577385540704054260e+10
1.060000000000000000e+02,1.549537327393242264e+10
1.065000000000000000e+02,1.522180752188731766e+10
1.070000000000000000e+02,1.495307160926038361e+10
1.075000000000000000e+02,1.468908001590823936e+10
1.080000000000000000e+02,1.442974922894032478e+10
1.085000000000000000e+02,1.417499672121738434e+10
1.090000000000000000e+02,1.392474190260384369e+10
1.095000000000000000e+02,1.367890513421645546e+10
1.100000000000000000e+02,1.343740864638508797e+10
1.105000000000000000e+02,1.320017558740032387e+10
1.110000000000000000e+02,1.296713090934779358e+10
1.115000000000000000e+02,1.273820045014738655e+10
1.120000000000000000e+02,1.251331178838544083e+10
1.125000000000000000e+02,1.229239335748043442e+10
1.130000000000000000e+02,1.207537527059805679e+10
1.135000000000000000e+02,1.186218846581902695e+10
1.140000000000000000e+02,1.165276550218406868e+10
1.145000000000000000e+02,1.144703973477883530e+10
1.150000000000000000e+02,1.124494608291920853e+10
1.155000000000000000e+02,1.104642023410629082e+10
1.160000000000000000e+02,1.085139938532701683e+10
1.165000000000000000e+02,1.065982147486888313e+10
1.170000000000000000e+02,1.047162589767675591e+10
1.175000000000000000e+02,1.028675276405227470e+10
1.180000000000000000e+02,1.010514358997486877e+10
1.185000000000000000e+02,9.926740581744932175e+09
1.190000000000000000e+02,9.751487302145240784e+09
1.195000000000000000e+02,9.579327980119905472e+09
1.200000000000000000e+02,9.410208153621730804e+09
1.205000000000000000e+02,9.244074003450773239e+09
1.210000000000000000e+02,9.080872973603548050e+09
1.215000000000000000e+02,8.920553128425693512e+09
1.220000000000000000e+02,8.763063751250381470e+09
1.225000000000000000e+02,8.608354724049148560e+09
1.230000000000000000e+02,8.456377105119380951e+09
1.235000000000000000e+02,8.307082530445871353e+09
1.240000000000000000e+02,8.160423771170623779e+09
1.245000000000000000e+02,8.016354155905362129e+09
1.250000000000000000e+02,7.874828108691174507e+09
1.255000000000000000e+02,7.735800591528735161e+09
1.260000000000000000e+02,7.599227623510630608e+09
1.265000000000000000e+02,7.465065742861721992e+09
1.270000000000000000e+02,7.333272507903035164e+09
1.275000000000000000e+02,7.203805977919464111e+09
1.280000000000000000e+02,7.076625196591103554e+09
1.285000000000000000e+02,6.951689691029353142e+09
1.290000000000000000e+02,6.828959938289294243e+09
1.295000000000000000e+02,6.708396881938350677e+09
1.300000000000000000e+02,6.589962382241835594e+09
1.305000000000000000e+02,6.473618749650568962e+09
1.310000000000000000e+02,6.359329179230979919e+09
1.315000000000000000e+02,6.247057300479574203e+09
1.320000000000000000e+02,6.136767596549000740e+09
1.325000000000000000e+02,6.028424969817950249e+09
1.330000000000000000e+02,5.921995146445294380e+09
1.335000000000000000e+02,5.817444257144023895e+09
1.340000000000000000e+02,5.714739227576939583e+09
1.345000000000000000e+02,5.613847373802513123e+09
1.350000000000000000e+02,5.514736779007653236e+09
1.355000000000000000e+02,5.417375903112008095e+09
1.360000000000000000e+02,5.321733946315969467e+09
1.365000000000000000e+02,5.227780472367907524e+09
1.370000000000000000e+02,5.135485759388851166e+09
1.375000000000000000e+02,5.044820436324477196e+09
1.380000000000000000e+02,4.955755821491758347e+09
1.385000000000000000e+02,4.868263571754282951e+09
1.390000000000000000e+02,4.782316009220551491e+09
1.395000000000000000e+02,4.697885782697343826e+09
1.400000000000000000e+02,4.614946182954347610e+09
1.405000000000000000e+02,4.533470816025855064e+09
1.410000000000000000e+02,4.453433907441872597e+09
1.415000000000000000e+02,4.374809986963491440e+09
1.420000000000000000e+02,4.297574182166618347e+09
1.425000000000000000e+02,4.221701914210876942e+09
1.430000000000000000e+02,4.147169181148590088e+09
1.435000000000000000e+02,4.073952264341056824e+09
1.440000000000000000e+02,4.002028001852384567e+09
1.445000000000000000e+02,3.931373505140511513e+09
1.450000000000000000e+02,3.861966422882891655e+09
1.455000000000000000e+02,3.793784667582667351e+09
1.460000000000000000e+02,3.726806670161077976e+09
1.465000000000000000e+02,3.661011116131768703e+09
1.470000000000000000e+02,3.596377191283071041e+09
1.475000000000000000e+02,3.532884327085579872e+09
1.480000000000000000e+02,3.470512437776141167e+09
1.485000000000000000e+02,3.409241674675564766e+09
1.490000000000000000e+02,3.349052654975221157e+09
1.495000000000000000e+02,3.289926224653066158e+09
1.500000000000000000e+02,3.231843679253240108e+09
1.505000000000000000e+02,3.174786535099477291e+09
1.510000000000000000e+02,3.118736742347934723e+09
1.515000000000000000e+02,3.063676464207593918e+09
1.520000000000000000e+02,3.009588282536748409e+09
1.525000000000000000e+02,2.956454984790165424e+09
1.530000000000000000e+02,2.904259762420179367e+09
1.535000000000000000e+02,2.852986005280207634e+09
1.540000000000000000e+02,2.802617493082270145e+09
1.545000000000000000e+02,2.753138196995893955e+09
1.550000000000000000e+02,2.704532464405076027e+09
1.555000000000000000e+02,2.656784827450757504e+09
1.560000000000000000e+02,2.609880181321724892e+09
1.565000000000000000e+02,2.563803599497652531e+09
1.570000000000000000e+02,2.518540505800236225e+09
1.575000000000000000e+02,2.474076496102298260e+09
1.580000000000000000e+02,2.430397504357534885e+09
1.585000000000000000e+02,2.387489630549381733e+09
1.590000000000000000e+02,2.345339300910114288e+09
1.595000000000000000e+02,2.303933101891097069e+09
1.600000000000000000e+02,2.263257934774587631e+09
1.605000000000000000e+02,2.223300855454643250e+09
1.610000000000000000e+02,2.184049223637874126e+09
1.615000000000000000e+02,2.145490548231638193e+09
1.620000000000000000e+02,2.107612631323121309e+09
1.625000000000000000e+02,2.070403418978580475e+09
1.630000000000000000e+02,2.033851140183496475e+09
1.635000000000000000e+02,1.997944162863492012e+09
1.640000000000000000e+02,1.962671127961905003e+09
1.645000000000000000e+02,1.928020810499636173e+09
1.650000000000000000e+02,1.893982248960322857e+09
1.655000000000000000e+02,1.860544611212766886e+09
1.660000000000000000e+02,1.827697319367928982e+09
1.665000000000000000e+02,1.795429920393756151e+09
1.670000000000000000e+02,1.763732206602477551e+09
1.675000000000000000e+02,1.732594090793607473e+09
1.680000000000000000e+02,1.702005722524467707e+09
1.685000000000000000e+02,1.671957367622894049e+09
1.690000000000000000e+02,1.642439520388562679e+09
1.695000000000000000e+02,1.613442787322468996e+09
1.700000000000000000e+02,1.584957995401470900e+09
1.705000000000000000e+02,1.556976079876962423e+09
1.710000000000000000e+02,1.529488188760062695e+09
1.715000000000000000e+02,1.502485574547073841e+09
1.720000000000000000e+02,1.475959695047932386e+09
1.725000000000000000e+02,1.449902108901020288e+09
1.730000000000000000e+02,1.424304572872860432e+09
1.735000000000000000e+02,1.399158941029661655e+09
1.740000000000000000e+02,1.374457258631753922e+09
1.745000000000000000e+02,1.350191664833894491e+09
1.750000000000000000e+02,1.326354483293615580e+09
1.755000000000000000e+02,1.302938128276791096e+09
1.760000000000000000e+02,1.279935192094907522e+09
1.765000000000000000e+02,1.257338354496713638e+09
1.770000000000000000e+02,1.235140467045393229e+09
1.775000000000000000e+02,1.213334465681292772e+09
1.780000000000000000e+02,1.191913452146091700e+09
1.785000000000000000e+02,1.170870609605630875e+09
1.790000000000000000e+02,1.150199281224426270e+09
1.795000000000000000e+02,1.129892888741501093e+09
1.800000000000000000e+02,1.109945008294975758e+09
1.805000000000000000e+02,1.090349291847554684e+09
1.810000000000000000e+02,1.071099540357434034e+09
1.815000000000000000e+02,1.052189627953711271e+09
1.820000000000000000e+02,1.033613572546483397e+09
1.825000000000000000e+02,1.015365462655940294e+09
1.830000000000000000e+02,9.974395255512722731e+08
1.835000000000000000e+02,9.798300566405760050e+08
1.840000000000000000e+02,9.625314852250602245e+08
1.845000000000000000e+02,9.455383063601367474e+08
1.850000000000000000e+02,9.288451443083866835e+08
1.855000000000000000e+02,9.124466867853505611e+08
1.860000000000000000e+02,8.963377461917909384e+08
1.865000000000000000e+02,8.805131961607258320e+08
1.870000000000000000e+02,8.649680306467046738e+08
1.875000000000000000e+02,8.496973026935478449e+08
1.880000000000000000e+02,8.346961814556357861e+08
1.885000000000000000e+02,8.199598931086343527e+08
1.890000000000000000e+02,8.054837758751724958e+08
1.895000000000000000e+02,7.912632230035538673e+08
1.900000000000000000e+02,7.772937358676644564e+08
1.905000000000000000e+02,7.635708689412955046e+08
1.910000000000000000e+02,7.500902810396797657e+08
1.915000000000000000e+02,7.368476822195824385e+08
1.920000000000000000e+02,7.238388832275054455e+08
1.925000000000000000e+02,7.110597442581497431e+08
1.930000000000000000e+02,6.985062226720486879e+08
1.935000000000000000e+02,6.861743235473642349e+08
1.940000000000000000e+02,6.740601457275145054e+08
1.945000000000000000e+02,6.621598341035413742e+08
1.950000000000000000e+02,6.504696240501790047e+08
1.955000000000000000e+02,6.389857953782268763e+08
1.960000000000000000e+02,6.277047152154604197e+08
1.965000000000000000e+02,6.166227935705616474e+08
1.970000000000000000e+02,6.057365247132999897e+08
1.975000000000000000e+02,5.950424442936208248e+08
1.980000000000000000e+02,5.845371692736157179e+08
1.985000000000000000e+02,5.742173565473443270e+08
1.990000000000000000e+02,5.640797414752781391e+08
1.995000000000000000e+02,5.541210979523310661e+08
2.000000000000000000e+02,5.443382755936894417e+08
2.005000000000000000e+02,5.347281612003667951e+08
2.010000000000000000e+02,5.252877146436175108e+08
2.015000000000000000e+02,5.160139316791063547e+08
2.020000000000000000e+02,5.069038785754521489e+08
2.025000000000000000e+02,4.979546562298144698e+08
2.030000000000000000e+02,4.891634335845186114e+08
2.035000000000000000e+02,4.805274129985134602e+08
2.040000000000000000e+02,4.720438624944926500e+08
2.045000000000000000e+02,4.637100823422697783e+08
2.050000000000000000e+02,4.555234361773267388e+08
2.055000000000000000e+02,4.474813187536916733e+08
2.060000000000000000e+02,4.395811859734115601e+08
2.065000000000000000e+02,4.318205237680035830e+08
2.070000000000000000e+02,4.241968770769668818e+08
2.075000000000000000e+02,4.167078198183097243e+08
2.080000000000000000e+02,4.093509828528815508e+08
2.085000000000000000e+02,4.021240250058614016e+08
2.090000000000000000e+02,3.950246600524037480e+08
2.095000000000000000e+02,3.880506287533066273e+08
2.100000000000000000e+02,3.811997248962234855e+08
2.105000000000000000e+02,3.744697683100173473e+08
2.110000000000000000e+02,3.678586299945913553e+08
2.115000000000000000e+02,3.613642060796769261e+08
2.120000000000000000e+02,3.549844420751792192e+08
2.125000000000000000e+02,3.487173077413470149e+08
2.130000000000000000e+02,3.425608204904125333e+08
2.135000000000000000e+02,3.365130211362466216e+08
2.140000000000000000e+02,3.305719964769962430e+08
2.145000000000000000e+02,3.247358558934443593e+08
2.150000000000000000e+02,3.190027531413086653e+08
2.155000000000000000e+02,3.133708637686033845e+08
2.160000000000000000e+02,3.078384061452590227e+08
2.165000000000000000e+02,3.024036196708237529e+08
2.170000000000000000e+02,2.970647850680951476e+08
2.175000000000000000e+02,2.918202033535013199e+08
2.180000000000000000e+02,2.866682154205033779e+08
2.185000000000000000e+02,2.816071817459634542e+08
2.190000000000000000e+02,2.766355012881739140e+08
2.195000000000000000e+02,2.717515919034554958e+08
2.200000000000000000e+02,2.669539085827993751e+08
2.205000000000000000e+02,2.622409245538382828e+08
2.210000000000000000e+02,2.576111488792495131e+08
2.215000000000000000e+02,2.530631082201120555e+08
2.220000000000000000e+02,2.485953638184072971e+08
2.225000000000000000e+02,2.442064938986153305e+08
2.230000000000000000e+02,2.398951100558685362e+08
2.235000000000000000e+02,2.356598402734503150e+08
2.240000000000000000e+02,2.314993447374016941e+08
2.245000000000000000e+02,2.274122994483685195e+08
2.250000000000000000e+02,2.233974114827329516e+08
2.255000000000000000e+02,2.194534031780079007e+08
2.260000000000000000e+02,2.155790268598651290e+08
2.265000000000000000e+02,2.117730495810032189e+08
2.270000000000000000e+02,2.080342673327644169e+08
2.275000000000000000e+02,2.043614903181067407e+08
2.280000000000000000e+02,2.007535566658470333e+08
2.285000000000000000e+02,1.972093182190448642e+08
2.290000000000000000e+02,1.937276537692792416e+08
2.295000000000000000e+02,1.903074553424053788e+08
2.300000000000000000e+02,1.869476409696632922e+08
2.305000000000000000e+02,1.836471414534005821e+08
2.310000000000000000e+02,1.804049126912221611e+08
2.315000000000000000e+02,1.772199229048818052e+08
2.320000000000000000e+02,1.740911645331156552e+08
2.325000000000000000e+02,1.710176419074923098e+08
2.330000000000000000e+02,1.679983827290253639e+08
2.335000000000000000e+02,1.650324261753395796e+08
2.340000000000000000e+02,1.621188339756290019e+08
2.345000000000000000e+02,1.592566789340445399e+08
2.350000000000000000e+02,1.564450556170543730e+08
2.355000000000000000e+02,1.536830692784860730e+08
2.360000000000000000e+02,1.509698461728543937e+08
2.365000000000000000e+02,1.483045228680012524e+08
2.370000000000000000e+02,1.456862561974808574e+08
2.375000000000000000e+02,1.431142129472323060e+08
2.380000000000000000e+02,1.405875794596548378e+08
2.385000000000000000e+02,1.381055516812222898e+08
2.390000000000000000e+02,1.356673444304385483e+08
2.395000000000000000e+02,1.332721817937622666e+08
2.400000000000000000e+02,1.309193060692051947e+08
2.405000000000000000e+02,1.286079684983770698e+08
2.410000000000000000e+02,1.263374378970794827e+08
2.415000000000000000e+02,1.241069917117069513e+08
2.420000000000000000e+02,1.219159243477902561e+08
2.425000000000000000e+02,1.197635385394028574e+08
2.430000000000000000e+02,1.176491533862244934e+08
2.435000000000000000e+02,1.155720960249980837e+08
2.440000000000000000e+02,1.135317093853150606e+08
2.445000000000000000e+02,1.115273441525517255e+08
2.450000000000000000e+02,1.095583662522203624e+08
2.455000000000000000e+02,1.076241490941837728e+08
2.460000000000000000e+02,1.057240807950717807e+08
2.465000000000000000e+02,1.038575566939301044e+08
2.470000000000000000e+02,1.020239863218691796e+08
2.475000000000000000e+02,1.002227861796477139e+08
2.480000000000000000e+02,9.845338646340021491e+07
2.485000000000000000e+02,9.671522409498813748e+07
2.490000000000000000e+02,9.500774921234276891e+07
2.495000000000000000e+02,9.333041844373768568e+07
2.500000000000000000e+02,9.168270117098496854e+07
2.505000000000000000e+02,9.006407303909215331e+07
2.510000000000000000e+02,8.847402200026136637e+07
2.515000000000000000e+02,8.691204205069319904e+07
2.520000000000000000e+02,8.537763906305988133e+07
2.525000000000000000e+02,8.387032474250628054e+07
2.530000000000000000e+02,8.238962225500038266e+07
2.535000000000000000e+02,8.093506039485996962e+07
2.540000000000000000e+02,7.950617901612393558e+07
2.545000000000000000e+02,7.810252340420211852e+07
2.550000000000000000e+02,7.672364951716111600e+07
2.555000000000000000e+02,7.536911855435323715e+07
2.560000000000000000e+02,7.403850201426967978e+07
2.565000000000000000e+02,7.273137645325461030e+07
2.570000000000000000e+02,7.144732836634548008e+07
2.575000000000000000e+02,7.018594912941969931e+07
2.580000000000000000e+02,6.894683970921707153e+07
2.585000000000000000e+02,6.772960578249935806e+07
2.590000000000000000e+02,6.653386228123311698e+07
2.595000000000000000e+02,6.535922868256718665e+07
2.600000000000000000e+02,6.420533339494471252e+07
2.605000000000000000e+02,6.307180921292044967e+07
2.610000000000000000e+02,6.195829754976914078e+07
2.615000000000000000e+02,6.086444405137351155e+07
2.620000000000000000e+02,5.978990268070135266e+07
2.625000000000000000e+02,5.873433148519707471e+07
2.630000000000000000e+02,5.769739653831172734e+07
2.635000000000000000e+02,5.667876785502592474e+07
2.640000000000000000e+02,5.567812319543545693e+07
2.645000000000000000e+02,5.469514412322148681e+07
2.650000000000000000e+02,5.372951967611947656e+07
2.655000000000000000e+02,5.278094256233371794e+07
2.660000000000000000e+02,5.184911270254845917e+07
2.665000000000000000e+02,5.093373355945895612e+07
2.670000000000000000e+02,5.003451555582063645e+07
2.675000000000000000e+02,4.915117253243783116e+07
2.680000000000000000e+02,4.828342504658927023e+07
2.685000000000000000e+02,4.743099695397891849e+07
2.690000000000000000e+02,4.659361859172430634e+07
2.695000000000000000e+02,4.577102347993110120e+07
2.700000000000000000e+02,4.496295139328426123e+07
2.705000000000000000e+02,4.416914517805974931e+07
2.710000000000000000e+02,4.338935371621727198e+07
2.715000000000000000e+02,4.262332885380905122e+07
2.720000000000000000e+02,4.187082826133631170e+07
2.725000000000000000e+02,4.113161246965651214e+07
2.730000000000000000e+02,4.040544763023407757e+07
2.735000000000000000e+02,3.969210265478393435e+07
2.740000000000000000e+02,3.899135187891992182e+07
2.745000000000000000e+02,3.830297230190408975e+07
2.750000000000000000e+02,3.762674615707368404e+07
2.755000000000000000e+02,3.696245824819273502e+07
2.760000000000000000e+02,3.630989842992015928e+07
2.765000000000000000e+02,3.566885903738272190e+07
2.770000000000000000e+02,3.503913727983260155e+07
2.775000000000000000e+02,3.442053276017933339e+07
2.780000000000000000e+02,3.381284978487488627e+07
2.785000000000000000e+02,3.321589497025621682e+07
2.790000000000000000e+02,3.262947947158977389e+07
2.795000000000000000e+02,3.205341667318644375e+07
2.800000000000000000e+02,3.148752433943473175e+07
2.805000000000000000e+02,3.093162238575626537e+07
2.810000000000000000e+02,3.038553495435789227e+07
2.815000000000000000e+02,2.984908826319843531e+07
2.820000000000000000e+02,2.932211260909438878e+07
2.825000000000000000e+02,2.880444029196779057e+07
2.830000000000000000e+02,2.829590754784790799e+07
2.835000000000000000e+02,2.779635254576558247e+07
2.840000000000000000e+02,2.730561725310434774e+07
2.845000000000000000e+02,2.682354550259881094e+07
2.850000000000000000e+02,2.634998479240286723e+07
2.855000000000000000e+02,2.588478442073854059e+07
2.860000000000000000e+02,2.542779722296611220e+07
2.865000000000000000e+02,2.497887777151582390e+07
2.870000000000000000e+02,2.453788405216464028e+07
2.875000000000000000e+02,2.410467572696613520e+07
2.880000000000000000e+02,2.367911575186145678e+07
2.885000000000000000e+02,2.326106870040264726e+07
2.890000000000000000e+02,2.285040232475099713e+07
2.895000000000000000e+02,2.244698593806608766e+07
2.900000000000000000e+02,2.205069192087290436e+07
2.905000000000000000e+02,2.166139416006345302e+07
