x,oxygen_diffusion_profile
2.895000000000000000e+02,2.848311343882818375e-39
2.900000000000000000e+02,2.108465119356186541e-39
2.905000000000000000e+02,1.560009170060267804e-39
2.910000000000000000e+02,1.153638354060354820e-39
2.915000000000000000e+02,8.526956772999706828e-40
2.920000000000000000e+02,6.299416332928905674e-40
2.925000000000000000e+02,4.651451255912748159e-40
2.930000000000000000e+02,3.432879690030430839e-40
2.935000000000000000e+02,2.532273878077483924e-40
2.940000000000000000e+02,1.867002008962827479e-40
2.945000000000000000e+02,1.375817882156439832e-40
2.950000000000000000e+02,1.013349376823368196e-40
2.955000000000000000e+02,7.460013026839808143e-41
2.960000000000000000e+02,5.489112466990974235e-41
2.965000000000000000e+02,4.036889583600807906e-41
2.970000000000000000e+02,2.967384657499700415e-41
2.975000000000000000e+02,2.180133526304905030e-41
2.980000000000000000e+02,1.600938493783212051e-41
2.985000000000000000e+02,1.175028888061694691e-41
2.990000000000000000e+02,8.619951456378633090e-42
2.995000000000000000e+02,6.320384687342294417e-42
3.000000000000000000e+02,4.631958468668539233e-42
3.005000000000000000e+02,3.392878362873033665e-42
3.010000000000000000e+02,2.484016344073133405e-42
3.015000000000000000e+02,1.817704029750457249e-42
3.020000000000000000e+02,1.329457596116923111e-42
3.025000000000000000e+02,9.718706013002623947e-43
3.030000000000000000e+02,7.101090911142466093e-43
3.035000000000000000e+02,5.185903242013814672e-43
3.040000000000000000e+02,3.785353931384344761e-43
3.045000000000000000e+02,2.761667304037584453e-43
3.050000000000000000e+02,2.013812555556913787e-43
3.055000000000000000e+02,1.467741545166044705e-43
3.060000000000000000e+02,1.069210031406393686e-43
3.065000000000000000e+02,7.785013920678463382e-44
3.070000000000000000e+02,5.665506354068355947e-44
3.075000000000000000e+02,4.120985385956223250e-44
3.080000000000000000e+02,2.996032093273405146e-44
3.085000000000000000e+02,2.177082709768599858e-44
3.090000000000000000e+02,1.581198939386173902e-44
3.095000000000000000e+02,1.147839737667287856e-44
3.100000000000000000e+02,8.328354261395135179e-45
3.105000000000000000e+02,6.039769378603812845e-45
3.110000000000000000e+02,4.377889444070810864e-45
3.115000000000000000e+02,3.171703127455341852e-45
3.120000000000000000e+02,2.296696533621084916e-45
3.125000000000000000e+02,1.662256658782224145e-45
3.130000000000000000e+02,1.202474755384428799e-45
3.135000000000000000e+02,8.694353853342966470e-46
3.140000000000000000e+02,6.283218338666930149e-46
3.145000000000000000e+02,4.538481036947543664e-46
3.150000000000000000e+02,3.276592786715616029e-46
3.155000000000000000e+02,2.364384080909662402e-46
3.160000000000000000e+02,1.705286016449547388e-46
3.165000000000000000e+02,1.229306340485294940e-46
3.170000000000000000e+02,8.857409780752650241e-47
3.175000000000000000e+02,6.378772549176902532e-47
3.180000000000000000e+02,4.591465205809457283e-47
3.185000000000000000e+02,3.303309899545025266e-47
3.190000000000000000e+02,2.375369736626690417e-47
3.195000000000000000e+02,1.707249667039721417e-47
3.200000000000000000e+02,1.226441423290085246e-47
3.205000000000000000e+02,8.806038484626973434e-48
3.210000000000000000e+02,6.319727921929092055e-48
3.215000000000000000e+02,4.533151734229140316e-48
3.220000000000000000e+02,3.250021560572398608e-48
3.225000000000000000e+02,2.328929694925130317e-48
3.230000000000000000e+02,1.668056296568019312e-48
3.235000000000000000e+02,1.194123534371154923e-48
3.240000000000000000e+02,8.544213245829980755e-49
3.245000000000000000e+02,6.110534586784109629e-49
3.250000000000000000e+02,4.367879816146979447e-49
3.255000000000000000e+02,3.120660605304611644e-49
3.260000000000000000e+02,2.228470150583755371e-49
3.265000000000000000e+02,1.590565534710307279e-49
3.270000000000000000e+02,1.134699378954076267e-49
3.275000000000000000e+02,8.090858561269526102e-50
3.280000000000000000e+02,5.766243569993917624e-50
3.285000000000000000e+02,4.107484933701090771e-50
3.290000000000000000e+02,2.924446199860306201e-50
3.295000000000000000e+02,2.081114591557753534e-50
3.300000000000000000e+02,1.480243262540939583e-50
3.305000000000000000e+02,1.052337319687090081e-50
3.310000000000000000e+02,7.477590397679184004e-51
3.315000000000000000e+02,5.310717889782351124e-51
3.320000000000000000e+02,3.769898799917767331e-51
3.325000000000000000e+02,2.674798632108602490e-51
3.330000000000000000e+02,1.896869585522854772e-51
3.335000000000000000e+02,1.344524976135141144e-51
3.340000000000000000e+02,9.525446361257731219e-52
3.345000000000000000e+02,6.745076789187195873e-52
3.350000000000000000e+02,4.773903124759124369e-52
3.355000000000000000e+02,3.377112176317854305e-52
3.360000000000000000e+02,2.387825541676751955e-52
3.365000000000000000e+02,1.687504588058130177e-52
3.370000000000000000e+02,1.191990060158012510e-52
3.375000000000000000e+02,8.415610925313926330e-53
3.380000000000000000e+02,5.938599637733340683e-53
3.385000000000000000e+02,4.188590184211595927e-53
3.390000000000000000e+02,2.952821259579335581e-53
3.395000000000000000e+02,2.080616093034534634e-53
3.400000000000000000e+02,1.465319382850610772e-53
3.405000000000000000e+02,1.031473852028894329e-53
3.410000000000000000e+02,7.257211501987103510e-54
3.415000000000000000e+02,5.103486929847909546e-54
3.420000000000000000e+02,3.587153357923113458e-54
3.425000000000000000e+02,2.520104981065750147e-54
3.430000000000000000e+02,1.769591869175983007e-54
3.435000000000000000e+02,1.241976645842507791e-54
3.440000000000000000e+02,8.712436379891474687e-55
3.445000000000000000e+02,6.108741201964897656e-55
3.450000000000000000e+02,4.281044981053157045e-55
3.455000000000000000e+02,2.998705764722606022e-55
3.460000000000000000e+02,2.099442374507949554e-55
3.465000000000000000e+02,1.469129720888376770e-55
3.470000000000000000e+02,1.027548795216155845e-55
3.475000000000000000e+02,7.183414536878514739e-56
3.480000000000000000e+02,5.019328395399872500e-56
3.485000000000000000e+02,3.505472310276716110e-56
3.490000000000000000e+02,2.446998828116182475e-56
3.495000000000000000e+02,1.707290067830795889e-56
3.500000000000000000e+02,1.190603733840995709e-56
3.505000000000000000e+02,8.298767212231407736e-57
3.510000000000000000e+02,5.781577910429758823e-57
3.515000000000000000e+02,4.025925020113193030e-57
3.520000000000000000e+02,2.802021890752897710e-57
3.525000000000000000e+02,1.949233871949089024e-57
3.530000000000000000e+02,1.355323602053767992e-57
3.535000000000000000e+02,9.419085117817967093e-58
3.540000000000000000e+02,6.542762447295761666e-58
3.545000000000000000e+02,4.542556483336357242e-58
3.550000000000000000e+02,3.152291096114057404e-58
3.555000000000000000e+02,2.186447895143062646e-58
3.560000000000000000e+02,1.515789273260785785e-58
3.565000000000000000e+02,1.050329224069523904e-58
3.570000000000000000e+02,7.274431097840982059e-59
3.575000000000000000e+02,5.035697434383894716e-59
3.580000000000000000e+02,3.484233660134166732e-59
3.585000000000000000e+02,2.409583660033550586e-59
3.590000000000000000e+02,1.665573809626160298e-59
3.595000000000000000e+02,1.150728676204664744e-59
3.600000000000000000e+02,7.946377825089623378e-60
3.605000000000000000e+02,5.484698388706917252e-60
3.610000000000000000e+02,3.783760137676500713e-60
3.615000000000000000e+02,2.609046358894147980e-60
3.620000000000000000e+02,1.798156090549790200e-60
3.625000000000000000e+02,1.238683686467193007e-60
3.630000000000000000e+02,8.528662485579535117e-61
3.635000000000000000e+02,5.869335856509610297e-61
3.640000000000000000e+02,4.037239949531545416e-61
3.645000000000000000e+02,2.775669625396388563e-61
3.650000000000000000e+02,1.907386205295040515e-61
3.655000000000000000e+02,1.310078136914373493e-61
3.660000000000000000e+02,8.993805707967536945e-62
3.665000000000000000e+02,6.171313199943579312e-62
3.670000000000000000e+02,4.232524708908196129e-62
3.675000000000000000e+02,2.901411231738281146e-62
3.680000000000000000e+02,1.987957012018090072e-62
3.685000000000000000e+02,1.361421637799783943e-62
3.690000000000000000e+02,9.318935620834135984e-63
3.695000000000000000e+02,6.375702157982178694e-63
3.700000000000000000e+02,4.359912972872784974e-63
3.705000000000000000e+02,2.979996505425302129e-63
3.710000000000000000e+02,2.035831676892245824e-63
3.715000000000000000e+02,1.390132519356887277e-63
3.720000000000000000e+02,9.487653271499923320e-64
3.725000000000000000e+02,6.472167044870920031e-64
3.730000000000000000e+02,4.412949785470024096e-64
3.735000000000000000e+02,3.007437792434017641e-64
3.740000000000000000e+02,2.048579223233029945e-64
3.745000000000000000e+02,1.394753187621147426e-64
3.750000000000000000e+02,9.491404753006301736e-65
3.755000000000000000e+02,6.455831730262624942e-65
3.760000000000000000e+02,4.388969184674281875e-65
3.765000000000000000e+02,2.982370034899307648e-65
3.770000000000000000e+02,2.025579221121195862e-65
3.775000000000000000e+02,1.375072809925863562e-65
3.780000000000000000e+02,9.330200056704496602e-66
3.785000000000000000e+02,6.327688069159656946e-66
3.790000000000000000e+02,4.289316148455549834e-66
3.795000000000000000e+02,2.906163122497212032e-66
3.800000000000000000e+02,1.968071611260268606e-66
3.805000000000000000e+02,1.332142949105721257e-66
3.810000000000000000e+02,9.012594539099511049e-67
3.815000000000000000e+02,6.094498165161705812e-67
3.820000000000000000e+02,4.119222275808014464e-67
3.825000000000000000e+02,2.782798168122567145e-67
3.830000000000000000e+02,1.879046121494813674e-67
3.835000000000000000e+02,1.268184574744983415e-67
3.840000000000000000e+02,8.554937346654433555e-68
3.845000000000000000e+02,5.768203661539625017e-68
3.850000000000000000e+02,3.887351121932305406e-68
3.855000000000000000e+02,2.618523224822629623e-68
3.860000000000000000e+02,1.762984982383422155e-68
3.865000000000000000e+02,1.186397883553376171e-68
3.870000000000000000e+02,7.979978605834217910e-69
3.875000000000000000e+02,5.364913816934420232e-69
3.880000000000000000e+02,3.605068135096191842e-69
3.885000000000000000e+02,2.421329845053915376e-69
3.890000000000000000e+02,1.625489727687196740e-69
3.895000000000000000e+02,1.090697570123571707e-69
3.900000000000000000e+02,7.315000327867880314e-70
3.905000000000000000e+02,4.903591552642218396e-70
3.910000000000000000e+02,3.285520690402722121e-70
3.915000000000000000e+02,2.200311409555053116e-70
3.920000000000000000e+02,1.472835241161795931e-70
3.925000000000000000e+02,9.854039568593957700e-71
3.930000000000000000e+02,6.589684180823566922e-71
3.935000000000000000e+02,4.404586169827462925e-71
3.940000000000000000e+02,2.942631486213162830e-71
3.945000000000000000e+02,1.964974631152393700e-71
3.950000000000000000e+02,1.311500219654967275e-71
3.955000000000000000e+02,8.749237056766799702e-72
3.960000000000000000e+02,5.833946503796735232e-72
3.965000000000000000e+02,3.888169509640255523e-72
3.970000000000000000e+02,2.590111582199611666e-72
3.975000000000000000e+02,1.724576007931360588e-72
3.980000000000000000e+02,1.147722339907160685e-72
3.985000000000000000e+02,7.634524725971646533e-73
3.990000000000000000e+02,5.075956591924027063e-73
3.995000000000000000e+02,3.373219190335352936e-73
4.000000000000000000e+02,2.240588185043203629e-73
4.005000000000000000e+02,1.487545929531581696e-73
4.010000000000000000e+02,9.871192844874470758e-74
4.015000000000000000e+02,6.547263896595659989e-74
4.020000000000000000e+02,4.340512987678712061e-74
4.025000000000000000e+02,2.876161876008256356e-74
4.030000000000000000e+02,1.904919770141849493e-74
4.035000000000000000e+02,1.261046783239253992e-74
4.040000000000000000e+02,8.344050063081494321e-75
4.045000000000000000e+02,5.518408473539316199e-75
4.050000000000000000e+02,3.647892858426915478e-75
4.055000000000000000e+02,2.410247492191412210e-75
4.060000000000000000e+02,1.591741676436572692e-75
4.065000000000000000e+02,1.050690886637643148e-75
4.070000000000000000e+02,6.932163872687662654e-76
4.075000000000000000e+02,4.571452389408736580e-76
4.080000000000000000e+02,3.013222170308659222e-76
4.085000000000000000e+02,1.985179252655054808e-76
4.090000000000000000e+02,1.307253969750247331e-76
4.095000000000000000e+02,8.604228333129021939e-77
4.100000000000000000e+02,5.660511123354206522e-77
4.105000000000000000e+02,3.722126946297156063e-77
4.110000000000000000e+02,2.446349896560266983e-77
4.115000000000000000e+02,1.607081394796796707e-77
4.120000000000000000e+02,1.055234857146433726e-77
4.125000000000000000e+02,6.925519996253082483e-78
4.130000000000000000e+02,4.543051898792991094e-78
4.135000000000000000e+02,2.978757223322061233e-78
4.140000000000000000e+02,1.952156660623392707e-78
4.145000000000000000e+02,1.278752281288706487e-78
4.150000000000000000e+02,8.372408706877153010e-79
4.155000000000000000e+02,5.479068281123045926e-79
4.160000000000000000e+02,3.583895567014489879e-79
4.165000000000000000e+02,2.343129916670770296e-79
4.170000000000000000e+02,1.531192630650255079e-79
4.175000000000000000e+02,1.000128442199953762e-79
4.180000000000000000e+02,6.529414830555970322e-80
4.185000000000000000e+02,4.260742894319741463e-80
4.190000000000000000e+02,2.779003079363719474e-80
4.195000000000000000e+02,1.811696348057598096e-80
4.200000000000000000e+02,1.180523182105458753e-80
4.205000000000000000e+02,7.688761852863412014e-81
4.210000000000000000e+02,5.005311689546562252e-81
4.215000000000000000e+02,3.256857229857209007e-81
4.220000000000000000e+02,2.118162331152461304e-81
4.225000000000000000e+02,1.376932764979607301e-81
4.230000000000000000e+02,8.946625364767215218e-82
4.235000000000000000e+02,5.810303817306301034e-82
4.240000000000000000e+02,3.771651470881801552e-82
4.245000000000000000e+02,2.447132227865557952e-82
4.250000000000000000e+02,1.586998584639496420e-82
4.255000000000000000e+02,1.028700407023959030e-82
4.260000000000000000e+02,6.664914808515669843e-83
4.265000000000000000e+02,4.316121498732466210e-83
4.270000000000000000e+02,2.793740977889922921e-83
4.275000000000000000e+02,1.807474093406009650e-83
4.280000000000000000e+02,1.168830513870836954e-83
4.285000000000000000e+02,7.554827742884242744e-84
4.290000000000000000e+02,4.880802197470564732e-84
4.295000000000000000e+02,3.151748201437723504e-84
4.300000000000000000e+02,2.034255667431814760e-84
4.305000000000000000e+02,1.312361012876273108e-84
4.310000000000000000e+02,8.462426696403705928e-85
4.315000000000000000e+02,5.454191516162952476e-85
4.320000000000000000e+02,3.513660215041605424e-85
4.325000000000000000e+02,2.262471424445864258e-85
4.330000000000000000e+02,1.456131033925466499e-85
4.335000000000000000e+02,9.367244947216184695e-86
4.340000000000000000e+02,6.023063052907264746e-86
4.345000000000000000e+02,3.870945940433307428e-86
4.350000000000000000e+02,2.486629129117227802e-86
4.355000000000000000e+02,1.596611273646627270e-86
4.360000000000000000e+02,1.024664477358890008e-86
4.365000000000000000e+02,6.572922840927431294e-87
4.370000000000000000e+02,4.214342255710289419e-87
4.375000000000000000e+02,2.700819349951346352e-87
4.380000000000000000e+02,1.730038571237680065e-87
4.385000000000000000e+02,1.107670529986717351e-87
4.390000000000000000e+02,7.088592865189514905e-88
4.395000000000000000e+02,4.534236120886398525e-88
4.400000000000000000e+02,2.898964846141767098e-88
4.405000000000000000e+02,1.852578134485272600e-88
4.410000000000000000e+02,1.183327446096358426e-88
4.415000000000000000e+02,7.554891142494317794e-89
4.420000000000000000e+02,4.821102941042066652e-89
4.425000000000000000e+02,3.075102309980719133e-89
4.430000000000000000e+02,1.960504106244398816e-89
4.435000000000000000e+02,1.249312300034667290e-89
4.440000000000000000e+02,7.957367193948841968e-90
4.445000000000000000e+02,5.065974006494345957e-90
4.450000000000000000e+02,3.223678633758687324e-90
4.455000000000000000e+02,2.050386818581043016e-90
4.460000000000000000e+02,1.303512467917524529e-90
4.465000000000000000e+02,8.283043778425017416e-91
4.470000000000000000e+02,5.260901301203300049e-91
4.475000000000000000e+02,3.339841316261646515e-91
4.480000000000000000e+02,2.119273679410647640e-91
4.485000000000000000e+02,1.344137940009545119e-91
4.490000000000000000e+02,8.521111938323562252e-92
4.495000000000000000e+02,5.399386146492008715e-92
4.500000000000000000e+02,3.419701851166454975e-92
4.505000000000000000e+02,2.164850392342482480e-92
4.510000000000000000e+02,1.369819596916692090e-92
4.515000000000000000e+02,8.663527416671275247e-93
4.520000000000000000e+02,5.476739414712412934e-93
4.525000000000000000e+02,3.460552138592254304e-93
4.530000000000000000e+02,2.185570217985669524e-93
4.535000000000000000e+02,1.379685914803282113e-93
4.540000000000000000e+02,8.705462486075147674e-94
4.545000000000000000e+02,5.490345428223691145e-94
4.550000000000000000e+02,3.461017099140015706e-94
4.555000000000000000e+02,2.180741194281601332e-94
4.560000000000000000e+02,1.373412098597376510e-94
4.565000000000000000e+02,8.645577753955413873e-95
4.570000000000000000e+02,5.439808808395927778e-95
4.575000000000000000e+02,3.421131484663810869e-95
4.580000000000000000e+02,2.150564451353401581e-95
4.585000000000000000e+02,1.351237777988585932e-95
4.590000000000000000e+02,8.486092596002901926e-96
4.595000000000000000e+02,5.326972777596972522e-96
4.600000000000000000e+02,3.342334905681657977e-96
4.605000000000000000e+02,2.096120666747096323e-96
4.610000000000000000e+02,1.313951926503284527e-96
4.615000000000000000e+02,8.232649105347089710e-97
4.620000000000000000e+02,5.155807808051327240e-97
4.625000000000000000e+02,3.227385716859480347e-97
4.630000000000000000e+02,2.019305908517566060e-97
4.635000000000000000e+02,1.262846318776743142e-97
4.640000000000000000e+02,7.893981149648686455e-98
4.645000000000000000e+02,4.932179978199416309e-98
4.650000000000000000e+02,3.080200932285625448e-98
4.655000000000000000e+02,1.922722170242677368e-98
4.660000000000000000e+02,1.199641349908066291e-98
4.665000000000000000e+02,7.481415571885768176e-99
4.670000000000000000e+02,4.663517858190802340e-99
4.675000000000000000e+02,2.905635108822722833e-99
4.680000000000000000e+02,1.809531397854758347e-99
4.685000000000000000e+02,1.126390147719267733e-99
4.690000000000000000e+02,7.008245189189622881e-100
4.695000000000000000e+02,4.358404251169251812e-100
4.700000000000000000e+02,2.709215565069018060e-100
4.705000000000000000e+02,1.683284399376809318e-100
4.710000000000000000e+02,1.045368409422655173e-100
4.715000000000000000e+02,6.489021832830547677e-101
4.720000000000000000e+02,4.026123962958646853e-101
4.725000000000000000e+02,2.496853989818410794e-101
4.730000000000000000e+02,1.547737484494359952e-101
4.735000000000000000e+02,9.589581595267776258e-102
4.740000000000000000e+02,5.938821524086471692e-102
4.745000000000000000e+02,3.676200582785980993e-102
4.750000000000000000e+02,2.274555244217792043e-102
4.755000000000000000e+02,1.406669908007788417e-102
4.760000000000000000e+02,8.695336149684406320e-103
4.765000000000000000e+02,5.372532852103201310e-103
4.770000000000000000e+02,3.317954013300171633e-103
4.775000000000000000e+02,2.048143009289289322e-103
4.780000000000000000e+02,1.263714238423443999e-103
4.785000000000000000e+02,7.793566044748477191e-104
4.790000000000000000e+02,4.804214119735382993e-104
4.795000000000000000e+02,2.960106511800851412e-104
4.800000000000000000e+02,1.823019117694612814e-104
4.805000000000000000e+02,1.122209816881902367e-104
4.810000000000000000e+02,6.904876475701952545e-105
4.815000000000000000e+02,4.246555727400552454e-105
4.820000000000000000e+02,2.610458897919405265e-105
4.825000000000000000e+02,1.603969343766895818e-105
4.830000000000000000e+02,9.850867862911114045e-106
4.835000000000000000e+02,6.047170366627637208e-106
4.840000000000000000e+02,3.710472774944972054e-106
4.845000000000000000e+02,2.275651132691295211e-106
4.850000000000000000e+02,1.395023620411487668e-106
4.855000000000000000e+02,8.547850863877367840e-107
4.860000000000000000e+02,5.235182955155948920e-107
4.865000000000000000e+02,3.204840332877269806e-107
4.870000000000000000e+02,1.961013541063379669e-107
4.875000000000000000e+02,1.199373649604882705e-107
4.880000000000000000e+02,7.332096696102182166e-108
4.885000000000000000e+02,4.480244231517127417e-108
4.890000000000000000e+02,2.736371599445568696e-108
4.895000000000000000e+02,1.670507359681845274e-108
4.900000000000000000e+02,1.019346183518984555e-108
4.905000000000000000e+02,6.217203069686803712e-109
4.910000000000000000e+02,3.790255640476305201e-109
4.915000000000000000e+02,2.309628372292214299e-109
4.920000000000000000e+02,1.406746739722681068e-109
4.925000000000000000e+02,8.564262924623889558e-110
4.930000000000000000e+02,5.211519705628954818e-110
4.935000000000000000e+02,3.169853198754164617e-110
4.940000000000000000e+02,1.927144781745350581e-110
4.945000000000000000e+02,1.171089319424454851e-110
4.950000000000000000e+02,7.113219906025751976e-111
4.955000000000000000e+02,4.318600628481076324e-111
4.960000000000000000e+02,2.620719261805815245e-111
4.965000000000000000e+02,1.589639558027102265e-111
4.970000000000000000e+02,9.637792718897820818e-112
4.975000000000000000e+02,5.840598009390302173e-112
4.980000000000000000e+02,3.537837820209279346e-112
4.985000000000000000e+02,2.141999917109463130e-112
4.990000000000000000e+02,1.296289369826234319e-112
4.995000000000000000e+02,7.841253702249251488e-113
5.000000000000000000e+02,4.741002049821331406e-113
5.005000000000000000e+02,2.865206499444060097e-113
5.010000000000000000e+02,1.730784171595588967e-113
5.015000000000000000e+02,1.045035780350954472e-113
5.020000000000000000e+02,6.306969336982777432e-114
5.025000000000000000e+02,3.804623170248662510e-114
5.030000000000000000e+02,2.294055933448173273e-114
5.035000000000000000e+02,1.382604091843904246e-114
5.040000000000000000e+02,8.329006671125865535e-115
5.045000000000000000e+02,5.015222147467253141e-115
5.050000000000000000e+02,3.018483373657677327e-115
5.055000000000000000e+02,1.815888197091502111e-115
5.060000000000000000e+02,1.091920913316933616e-115
5.065000000000000000e+02,6.562889296746743304e-116
5.070000000000000000e+02,3.942764572951827264e-116
5.075000000000000000e+02,2.367601143750049589e-116
5.080000000000000000e+02,1.421078998165978116e-116
5.085000000000000000e+02,8.525697941543138604e-117
5.090000000000000000e+02,5.112622882879856477e-117
5.095000000000000000e+02,3.064500737218558765e-117
5.100000000000000000e+02,1.836022124070345213e-117
5.105000000000000000e+02,1.099507904013271235e-117
5.110000000000000000e+02,6.581442982303840741e-118
5.115000000000000000e+02,3.937733033162296430e-118
5.120000000000000000e+02,2.354907480480819734e-118
5.125000000000000000e+02,1.407679936388668184e-118
5.130000000000000000e+02,8.410785157051418125e-119
5.135000000000000000e+02,5.023099287230968776e-119
5.140000000000000000e+02,2.998538615291716521e-119
5.145000000000000000e+02,1.789164393843348496e-119
5.150000000000000000e+02,1.067071746639173203e-119
5.155000000000000000e+02,6.361211358512482186e-120
5.160000000000000000e+02,3.790433812339405773e-120
5.165000000000000000e+02,2.257568584628658173e-120
5.170000000000000000e+02,1.343989850359665502e-120
5.175000000000000000e+02,7.997496934314447450e-121
5.180000000000000000e+02,4.756804357140262047e-121
5.185000000000000000e+02,2.828001711863240252e-121
5.190000000000000000e+02,1.680533887083990962e-121
5.195000000000000000e+02,9.982013782864900036e-122
5.200000000000000000e+02,5.926419612704068544e-122
5.205000000000000000e+02,3.516981058757165046e-122
5.210000000000000000e+02,2.086176825012123384e-122
5.215000000000000000e+02,1.236903210155951813e-122
5.220000000000000000e+02,7.330336081779061527e-123
5.225000000000000000e+02,4.342258597771392253e-123
5.230000000000000000e+02,2.571053803731509975e-123
5.235000000000000000e+02,1.521634645232360137e-123
5.240000000000000000e+02,9.001469399294878507e-124
5.245000000000000000e+02,5.322556581888195601e-124
5.250000000000000000e+02,3.145799780186022214e-124
5.255000000000000000e+02,1.858428423965851106e-124
5.260000000000000000e+02,1.097399173346347932e-124
5.265000000000000000e+02,6.477202930057297892e-125
5.270000000000000000e+02,3.821329803686717695e-125
5.275000000000000000e+02,2.253438654693374765e-125
5.280000000000000000e+02,1.328254255383343431e-125
5.285000000000000000e+02,7.825660582640334330e-126
5.290000000000000000e+02,4.608559217462203708e-126
5.295000000000000000e+02,2.712774957711855119e-126
5.300000000000000000e+02,1.596124821709136535e-126
5.305000000000000000e+02,9.386949495914411557e-127
5.310000000000000000e+02,5.518063766165917802e-127
5.315000000000000000e+02,3.242303088131618536e-127
5.320000000000000000e+02,1.904255525244646667e-127
5.325000000000000000e+02,1.117896550342563707e-127
5.330000000000000000e+02,6.559682852581504932e-128
5.335000000000000000e+02,3.847414365119421213e-128
5.340000000000000000e+02,2.255589335705775820e-128
5.345000000000000000e+02,1.321770673563507713e-128
5.350000000000000000e+02,7.742072927868433574e-129
5.355000000000000000e+02,4.532768392969625437e-129
5.360000000000000000e+02,2.652619651515887722e-129
5.365000000000000000e+02,1.551642539395323179e-129
5.370000000000000000e+02,9.072222055041657122e-130
5.375000000000000000e+02,5.302015866006588415e-130
5.380000000000000000e+02,3.097232372582710459e-130
5.385000000000000000e+02,1.808473005498506303e-130
5.390000000000000000e+02,1.055494083560892162e-130
5.395000000000000000e+02,6.157510573880327659e-131
5.400000000000000000e+02,3.590543378883647475e-131
5.405000000000000000e+02,2.092767087873089881e-131
5.410000000000000000e+02,1.219234886634700486e-131
5.415000000000000000e+02,7.100021909851492658e-132
5.420000000000000000e+02,4.132738054597745540e-132
5.425000000000000000e+02,2.404484658420670994e-132
5.430000000000000000e+02,1.398337939385891089e-132
5.435000000000000000e+02,8.128461058279089645e-133
5.440000000000000000e+02,4.722920491387116563e-133
5.445000000000000000e+02,2.742957727324412895e-133
5.450000000000000000e+02,1.592332753961423739e-133
5.455000000000000000e+02,9.239635418991943554e-134
5.460000000000000000e+02,5.358980696649826556e-134
5.465000000000000000e+02,3.106819056662841264e-134
5.470000000000000000e+02,1.800346906631677811e-134
5.475000000000000000e+02,1.042804654390210965e-134
5.480000000000000000e+02,6.037488429106753965e-135
5.485000000000000000e+02,3.493946955451749985e-135
5.490000000000000000e+02,2.021077687124974591e-135
5.495000000000000000e+02,1.168574676706692463e-135
5.500000000000000000e+02,6.753622106395599936e-136
5.505000000000000000e+02,3.901430934307666444e-136
5.510000000000000000e+02,2.252776101029231069e-136
5.515000000000000000e+02,1.300226869462680508e-136
5.520000000000000000e+02,7.501140523094189284e-137
5.525000000000000000e+02,4.325562423716469380e-137
5.530000000000000000e+02,2.493245495358493454e-137
5.535000000000000000e+02,1.436463973058908788e-137
5.540000000000000000e+02,8.272403860458115913e-138
5.545000000000000000e+02,4.761853975992479796e-138
5.550000000000000000e+02,2.739856593793886464e-138
5.555000000000000000e+02,1.575749085849181654e-138
5.560000000000000000e+02,9.058448676820683038e-139
5.565000000000000000e+02,5.205089291953296740e-139
5.570000000000000000e+02,2.989580082630609071e-139
5.575000000000000000e+02,1.716326506038413404e-139
5.580000000000000000e+02,9.849119297106114871e-140
5.585000000000000000e+02,5.649405077094039916e-140
5.590000000000000000e+02,3.239037105761480272e-140
5.595000000000000000e+02,1.856252619038908391e-140
5.600000000000000000e+02,1.063325536978831238e-140
5.605000000000000000e+02,6.088404199633603077e-141
5.610000000000000000e+02,3.484567144468566562e-141
5.615000000000000000e+02,1.993436405713321176e-141
5.620000000000000000e+02,1.139893246634942751e-141
5.625000000000000000e+02,6.515297975749093497e-142
5.630000000000000000e+02,3.722311823759094585e-142
5.635000000000000000e+02,2.125688619280891436e-142
5.640000000000000000e+02,1.213374962908840702e-142
5.645000000000000000e+02,6.923073743106275956e-143
5.650000000000000000e+02,3.948312258005960960e-143
5.655000000000000000e+02,2.250778162283726128e-143
5.660000000000000000e+02,1.282515491537613163e-143
5.665000000000000000e+02,7.304682309535679703e-144
5.670000000000000000e+02,4.158616685665521774e-144
5.675000000000000000e+02,2.366493724396947262e-144
5.680000000000000000e+02,1.346079743449165248e-144
5.685000000000000000e+02,7.653238488359133857e-145
5.690000000000000000e+02,4.349394406642514807e-145
5.695000000000000000e+02,2.470708350771194742e-145
5.700000000000000000e+02,1.402889231339886493e-145
5.705000000000000000e+02,7.962226857806278555e-146
5.710000000000000000e+02,4.517051482334903787e-146
5.715000000000000000e+02,2.561444329327937931e-146
5.720000000000000000e+02,1.451858362346856249e-146
5.725000000000000000e+02,8.225704196411163160e-147
5.730000000000000000e+02,4.658343333741543849e-147
5.735000000000000000e+02,2.636935638237906432e-147
5.740000000000000000e+02,1.492028967702896490e-147
5.745000000000000000e+02,8.438489813634208604e-148
5.750000000000000000e+02,4.770479309666850864e-148
5.755000000000000000e+02,2.695685197680041900e-148
5.760000000000000000e+02,1.522601533734846327e-148
5.765000000000000000e+02,8.596335250559612684e-149
5.770000000000000000e+02,4.851214510386868593e-149
5.775000000000000000e+02,2.736514328954250640e-149
5.780000000000000000e+02,1.542961709735177619e-149
5.785000000000000000e+02,8.696065571618731136e-150
5.790000000000000000e+02,4.898924638584836838e-150
5.795000000000000000e+02,2.758602134369330104e-150
5.800000000000000000e+02,1.552700862906140749e-150
