x,screening_profile_corrected
2.890000000000000000e+02,7.532610517295623351e-03
2.895000000000000000e+02,7.399624739889829571e-03
2.900000000000000000e+02,7.268986843916450460e-03
2.905000000000000000e+02,7.140655256325250180e-03
2.910000000000000000e+02,7.014589379831698973e-03
2.915000000000000000e+02,6.890749096344661248e-03
2.920000000000000000e+02,6.769095229389194418e-03
2.925000000000000000e+02,6.649589064913116569e-03
2.930000000000000000e+02,6.532192797526078197e-03
2.935000000000000000e+02,6.416869068076781583e-03
2.940000000000000000e+02,6.303581394274733463e-03
2.945000000000000000e+02,6.192293724451168081e-03
2.950000000000000000e+02,6.082970853110057467e-03
2.955000000000000000e+02,5.975577990306359631e-03
2.960000000000000000e+02,5.870081162653707427e-03
2.965000000000000000e+02,5.766446797773406956e-03
2.970000000000000000e+02,5.664642111267808450e-03
2.975000000000000000e+02,5.564634705712609604e-03
2.980000000000000000e+02,5.466392944087064207e-03
2.985000000000000000e+02,5.369885562800616463e-03
2.990000000000000000e+02,5.275082032053928470e-03
2.995000000000000000e+02,5.181952182408671587e-03
3.000000000000000000e+02,5.090466552536769031e-03
3.005000000000000000e+02,5.000596028859364064e-03
3.010000000000000000e+02,4.912312181125653814e-03
3.015000000000000000e+02,4.825586914663651875e-03
3.020000000000000000e+02,4.740392794214549552e-03
3.025000000000000000e+02,4.656702708353882038e-03
3.030000000000000000e+02,4.574490181992450256e-03
3.035000000000000000e+02,4.493729052541961359e-03
3.040000000000000000e+02,4.414393771479144420e-03
3.045000000000000000e+02,4.336459091844837264e-03
3.050000000000000000e+02,4.259900359254071428e-03
3.055000000000000000e+02,4.184693210331945183e-03
3.060000000000000000e+02,4.110813853539050690e-03
3.065000000000000000e+02,4.038238778161376899e-03
3.070000000000000000e+02,3.966945025307502988e-03
3.075000000000000000e+02,3.896909907083181187e-03
3.080000000000000000e+02,3.828111268104261809e-03
3.085000000000000000e+02,3.760527214499497211e-03
3.090000000000000000e+02,3.694136366271136458e-03
3.095000000000000000e+02,3.628917595781997255e-03
3.100000000000000000e+02,3.564850271284026977e-03
3.105000000000000000e+02,3.501914004557712349e-03
3.110000000000000000e+02,3.440088885917716791e-03
3.115000000000000000e+02,3.379355240684318949e-03
3.120000000000000000e+02,3.319693855964397748e-03
3.125000000000000000e+02,3.261085745645803721e-03
3.130000000000000000e+02,3.203512369241544831e-03
3.135000000000000000e+02,3.146955405108795359e-03
3.140000000000000000e+02,3.091396961634054232e-03
3.145000000000000000e+02,3.036819358388956162e-03
3.150000000000000000e+02,2.983205329924443726e-03
3.155000000000000000e+02,2.930537814585612490e-03
3.160000000000000000e+02,2.878800151173564054e-03
3.165000000000000000e+02,2.827975875151234834e-03
3.170000000000000000e+02,2.778048908422549833e-03
3.175000000000000000e+02,2.729003362670567433e-03
3.180000000000000000e+02,2.680823722494805016e-03
3.185000000000000000e+02,2.633494655632091699e-03
3.190000000000000000e+02,2.587001189684514420e-03
3.195000000000000000e+02,2.541328528982096657e-03
3.200000000000000000e+02,2.496462225125681625e-03
3.205000000000000000e+02,2.452388000258984464e-03
3.210000000000000000e+02,2.409091911642878732e-03
3.215000000000000000e+02,2.366560181112510597e-03
3.220000000000000000e+02,2.324779353891869276e-03
3.225000000000000000e+02,2.283736134019505315e-03
3.230000000000000000e+02,2.243417537604961570e-03
3.235000000000000000e+02,2.203810734014206244e-03
3.240000000000000000e+02,2.164903193762448500e-03
3.245000000000000000e+02,2.126682535257707046e-03
3.250000000000000000e+02,2.089136667517725240e-03
3.255000000000000000e+02,2.052253642277155916e-03
3.260000000000000000e+02,2.016021791709719704e-03
3.265000000000000000e+02,1.980429585711288194e-03
3.270000000000000000e+02,1.945465764802093355e-03
3.275000000000000000e+02,1.911119202404566600e-03
3.280000000000000000e+02,1.877379033094281639e-03
3.285000000000000000e+02,1.844234519697747661e-03
3.290000000000000000e+02,1.811675177054869251e-03
3.295000000000000000e+02,1.779690643768005488e-03
3.300000000000000000e+02,1.748270801633035028e-03
3.305000000000000000e+02,1.717405651876893150e-03
3.310000000000000000e+02,1.687085430408834285e-03
3.315000000000000000e+02,1.657300488389363896e-03
3.320000000000000000e+02,1.628041403447974675e-03
3.325000000000000000e+02,1.599298864431888565e-03
3.330000000000000000e+02,1.571063778731433651e-03
3.335000000000000000e+02,1.543327161062305790e-03
3.340000000000000000e+02,1.516080237034810778e-03
3.345000000000000000e+02,1.489314335828489195e-03
3.350000000000000000e+02,1.463020990136674896e-03
3.355000000000000000e+02,1.437191832597255236e-03
3.360000000000000000e+02,1.411818692239406869e-03
3.365000000000000000e+02,1.386893494539035961e-03
3.370000000000000000e+02,1.362408354490103352e-03
3.375000000000000000e+02,1.338355480157890935e-03
3.380000000000000000e+02,1.314727262493048691e-03
3.385000000000000000e+02,1.291516182260269308e-03
3.390000000000000000e+02,1.268714896709055313e-03
3.395000000000000000e+02,1.246316149759672896e-03
3.400000000000000000e+02,1.224312855640642510e-03
3.405000000000000000e+02,1.202698012217975855e-03
3.410000000000000000e+02,1.181464781705550892e-03
3.415000000000000000e+02,1.160606407027619733e-03
3.420000000000000000e+02,1.140116289704512162e-03
3.425000000000000000e+02,1.119987909142258244e-03
3.430000000000000000e+02,1.100214897792476179e-03
3.435000000000000000e+02,1.080790963266667478e-03
3.440000000000000000e+02,1.061709960865685936e-03
3.445000000000000000e+02,1.042965818419849550e-03
3.450000000000000000e+02,1.024552606280046754e-03
3.455000000000000000e+02,1.006464464788270905e-03
3.460000000000000000e+02,9.886956718192004695e-04
3.465000000000000000e+02,9.712405727890935586e-04
3.470000000000000000e+02,9.540936458335738364e-04
3.475000000000000000e+02,9.372494342660470839e-04
3.480000000000000000e+02,9.207026094744185469e-04
3.485000000000000000e+02,9.044479057433068084e-04
3.490000000000000000e+02,8.884801809495228124e-04
3.495000000000000000e+02,8.727943536653542510e-04
3.500000000000000000e+02,8.573854617298442508e-04
3.505000000000000000e+02,8.422486015533135403e-04
3.510000000000000000e+02,8.273789846387828674e-04
3.515000000000000000e+02,8.127718790106921434e-04
3.520000000000000000e+02,7.984226637582077062e-04
3.525000000000000000e+02,7.843267725137990356e-04
3.530000000000000000e+02,7.704797460876561949e-04
3.535000000000000000e+02,7.568771779243852783e-04
3.540000000000000000e+02,7.435147648953452197e-04
3.545000000000000000e+02,7.303882546642291584e-04
3.550000000000000000e+02,7.174934947017903115e-04
3.555000000000000000e+02,7.048263814935034309e-04
3.560000000000000000e+02,6.923829078388902842e-04
3.565000000000000000e+02,6.801591138367949754e-04
3.570000000000000000e+02,6.681511325293429350e-04
3.575000000000000000e+02,6.563551426026160898e-04
3.580000000000000000e+02,6.447674124331818739e-04
3.585000000000000000e+02,6.333842544441329377e-04
3.590000000000000000e+02,6.222020676100905711e-04
3.595000000000000000e+02,6.112172934106771018e-04
3.600000000000000000e+02,6.004264568479430889e-04
3.605000000000000000e+02,5.898261239413643336e-04
3.610000000000000000e+02,5.794129413097568815e-04
3.615000000000000000e+02,5.691835951538482029e-04
3.620000000000000000e+02,5.591348494529183553e-04
3.625000000000000000e+02,5.492635063828847641e-04
3.630000000000000000e+02,5.395664431761512713e-04
3.635000000000000000e+02,5.300405739249663224e-04
3.640000000000000000e+02,5.206828851512634426e-04
3.645000000000000000e+02,5.114903989468140306e-04
3.650000000000000000e+02,5.024602072982045729e-04
3.655000000000000000e+02,4.935894365169990949e-04
3.660000000000000000e+02,4.848752803634225907e-04
3.665000000000000000e+02,4.763149657213838089e-04
3.670000000000000000e+02,4.679057845629078184e-04
3.675000000000000000e+02,4.596450608244520369e-04
3.680000000000000000e+02,4.515301812526595370e-04
3.685000000000000000e+02,4.435585634399252884e-04
3.690000000000000000e+02,4.357276855906210152e-04
3.695000000000000000e+02,4.280350556753417281e-04
3.700000000000000000e+02,4.204782401553822969e-04
3.705000000000000000e+02,4.130548342165129183e-04
3.710000000000000000e+02,4.057624894881663039e-04
3.715000000000000000e+02,3.985988853189616492e-04
3.720000000000000000e+02,3.915617555257852860e-04
3.725000000000000000e+02,3.846488606746030058e-04
3.730000000000000000e+02,3.778580138933869967e-04
3.735000000000000000e+02,3.711870541230334023e-04
3.740000000000000000e+02,3.646338710268982354e-04
3.745000000000000000e+02,3.581963791778698994e-04
3.750000000000000000e+02,3.518725420961293601e-04
3.755000000000000000e+02,3.456603473396153156e-04
3.760000000000000000e+02,3.395578297005184560e-04
3.765000000000000000e+02,3.335630471675222661e-04
3.770000000000000000e+02,3.276741033104743454e-04
3.775000000000000000e+02,3.218891240838921489e-04
3.780000000000000000e+02,3.162062794282238603e-04
3.785000000000000000e+02,3.106237608851766395e-04
3.790000000000000000e+02,3.051398024429837581e-04
3.795000000000000000e+02,2.997526589351445932e-04
3.800000000000000000e+02,2.944606261561558114e-04
3.805000000000000000e+02,2.892620200162445581e-04
3.810000000000000000e+02,2.841551959530969214e-04
3.815000000000000000e+02,2.791385288161260980e-04
3.820000000000000000e+02,2.742104315988357641e-04
3.825000000000000000e+02,2.693693360270922620e-04
3.830000000000000000e+02,2.646137106358984565e-04
3.835000000000000000e+02,2.599420420370312850e-04
3.840000000000000000e+02,2.553528523631712322e-04
3.845000000000000000e+02,2.508446811911278773e-04
3.850000000000000000e+02,2.464161023754661843e-04
3.855000000000000000e+02,2.420657066043767293e-04
3.860000000000000000e+02,2.377921176441646629e-04
3.865000000000000000e+02,2.335939755056233125e-04
3.870000000000000000e+02,2.294699521200040896e-04
3.875000000000000000e+02,2.254187350945279346e-04
3.880000000000000000e+02,2.214390428397328245e-04
3.885000000000000000e+02,2.175296088935038652e-04
3.890000000000000000e+02,2.136891965189997833e-04
3.895000000000000000e+02,2.099165835773046857e-04
3.900000000000000000e+02,2.062105766144613575e-04
3.905000000000000000e+02,2.025699962635452308e-04
3.910000000000000000e+02,1.989936908386840124e-04
3.915000000000000000e+02,1.954805222480250366e-04
3.920000000000000000e+02,1.920293791119962725e-04
3.925000000000000000e+02,1.886391631692862906e-04
3.930000000000000000e+02,1.853088019359973662e-04
3.935000000000000000e+02,1.820372355873841198e-04
3.940000000000000000e+02,1.788234291739658347e-04
3.945000000000000000e+02,1.756663599623736510e-04
3.950000000000000000e+02,1.725650292239275165e-04
3.955000000000000000e+02,1.695184500185238955e-04
3.960000000000000000e+02,1.665256585706405355e-04
3.965000000000000000e+02,1.635857024807590824e-04
3.970000000000000000e+02,1.606976517032365792e-04
3.975000000000000000e+02,1.578605871703005637e-04
3.980000000000000000e+02,1.550736113857207883e-04
3.985000000000000000e+02,1.523358374469378838e-04
3.990000000000000000e+02,1.496463992679813852e-04
3.995000000000000000e+02,1.470044409857980666e-04
4.000000000000000000e+02,1.444091268253919777e-04
4.005000000000000000e+02,1.418596308769062017e-04
4.010000000000000000e+02,1.393551466155063261e-04
4.015000000000000000e+02,1.368948770362403520e-04
4.020000000000000000e+02,1.344780438407484370e-04
4.025000000000000000e+02,1.321038779173796954e-04
4.030000000000000000e+02,1.297716282063885894e-04
4.035000000000000000e+02,1.274805525132252952e-04
4.040000000000000000e+02,1.252299260634710820e-04
4.045000000000000000e+02,1.230190326376418930e-04
4.050000000000000000e+02,1.208471728267210775e-04
4.055000000000000000e+02,1.187136554772240800e-04
4.060000000000000000e+02,1.166178056578068783e-04
4.065000000000000000e+02,1.145589564037332653e-04
4.070000000000000000e+02,1.125364564046708058e-04
4.075000000000000000e+02,1.105496620380823158e-04
4.080000000000000000e+02,1.085979447879669541e-04
4.085000000000000000e+02,1.066806835570644689e-04
4.090000000000000000e+02,1.047972718259576369e-04
4.095000000000000000e+02,1.029471102343312681e-04
4.100000000000000000e+02,1.011296134895229903e-04
4.105000000000000000e+02,9.934420320742067413e-05
4.110000000000000000e+02,9.759031457923025171e-05
4.115000000000000000e+02,9.586738946292485048e-05
4.120000000000000000e+02,9.417488281669139628e-05
4.125000000000000000e+02,9.251225603216284884e-05
4.130000000000000000e+02,9.087898314270923103e-05
4.135000000000000000e+02,8.927454438999110696e-05
4.140000000000000000e+02,8.769843221497503213e-05
4.145000000000000000e+02,8.615014504964251072e-05
4.150000000000000000e+02,8.462919309833390506e-05
4.155000000000000000e+02,8.313509234673320232e-05
4.160000000000000000e+02,8.166737014087825013e-05
4.165000000000000000e+02,8.022555940581710453e-05
4.170000000000000000e+02,7.880920402936603109e-05
4.175000000000000000e+02,7.741785328309914733e-05
4.180000000000000000e+02,7.605106701768773938e-05
4.185000000000000000e+02,7.470841027914203051e-05
4.190000000000000000e+02,7.338945832232584968e-05
4.195000000000000000e+02,7.209379141561732848e-05
4.200000000000000000e+02,7.082099967896228021e-05
4.205000000000000000e+02,6.957067807035965338e-05
4.210000000000000000e+02,6.834243105459429863e-05
4.215000000000000000e+02,6.713586776518371154e-05
4.220000000000000000e+02,6.595060650971613827e-05
4.225000000000000000e+02,6.478627010111779510e-05
4.230000000000000000e+02,6.364249020531472022e-05
4.235000000000000000e+02,6.251890283589460039e-05
4.240000000000000000e+02,6.141515254961090386e-05
4.245000000000000000e+02,6.033088809872069644e-05
4.250000000000000000e+02,5.926576647965604670e-05
4.255000000000000000e+02,5.821944873751995410e-05
4.260000000000000000e+02,5.719160387306364323e-05
4.265000000000000000e+02,5.618190479401526707e-05
4.270000000000000000e+02,5.519003208532218376e-05
4.275000000000000000e+02,5.421567010217370969e-05
4.280000000000000000e+02,5.325851060829372183e-05
4.285000000000000000e+02,5.231824900569841482e-05
4.290000000000000000e+02,5.139458784565727287e-05
4.295000000000000000e+02,5.048723319040039962e-05
4.300000000000000000e+02,4.959589800120410661e-05
4.305000000000000000e+02,4.872029862742996859e-05
4.310000000000000000e+02,4.786015807603532677e-05
4.315000000000000000e+02,4.701520262348781555e-05
4.320000000000000000e+02,4.618516497085058473e-05
4.325000000000000000e+02,4.536978097427186405e-05
4.330000000000000000e+02,4.456879268964971676e-05
4.335000000000000000e+02,4.378194521754670901e-05
4.340000000000000000e+02,4.300898964129848786e-05
4.345000000000000000e+02,4.224967998234917678e-05
4.350000000000000000e+02,4.150377603553295926e-05
4.355000000000000000e+02,4.077104043096557533e-05
4.360000000000000000e+02,4.005124137009775719e-05
4.365000000000000000e+02,3.934414979043358466e-05
4.370000000000000000e+02,3.864954200582851985e-05
4.375000000000000000e+02,3.796719697043589021e-05
4.380000000000000000e+02,3.729689882660076411e-05
4.385000000000000000e+02,3.663843426456185511e-05
4.390000000000000000e+02,3.599159498117509502e-05
4.395000000000000000e+02,3.535617513201973796e-05
4.400000000000000000e+02,3.473197370407243910e-05
4.405000000000000000e+02,3.411879205698365445e-05
4.410000000000000000e+02,3.351643621271364421e-05
4.415000000000000000e+02,3.292471448285848215e-05
4.420000000000000000e+02,3.234343967815413325e-05
4.425000000000000000e+02,3.177242681884053172e-05
4.430000000000000000e+02,3.121149526683816416e-05
4.435000000000000000e+02,3.066046651624401904e-05
4.440000000000000000e+02,3.011916625088705075e-05
4.445000000000000000e+02,2.958742221215151507e-05
4.450000000000000000e+02,2.906506618452286912e-05
4.455000000000000000e+02,2.855193193803228359e-05
4.460000000000000000e+02,2.804785714431304726e-05
4.465000000000000000e+02,2.755268139105476196e-05
4.470000000000000000e+02,2.706624803100225946e-05
4.475000000000000000e+02,2.658840226589915628e-05
4.480000000000000000e+02,2.611899293077621476e-05
4.485000000000000000e+02,2.565787064495242612e-05
4.490000000000000000e+02,2.520488953387737527e-05
4.495000000000000000e+02,2.475990544484296438e-05
4.500000000000000000e+02,2.432277760856538048e-05
4.505000000000000000e+02,2.389336691734267646e-05
4.510000000000000000e+02,2.347153752848531118e-05
4.515000000000000000e+02,2.305715520273411752e-05
4.520000000000000000e+02,2.265008885157457092e-05
4.525000000000000000e+02,2.225020893380625606e-05
4.530000000000000000e+02,2.185738894870471307e-05
4.535000000000000000e+02,2.147150388870723003e-05
4.540000000000000000e+02,2.109243168031754714e-05
4.545000000000000000e+02,2.072005169094400374e-05
4.550000000000000000e+02,2.035424611937593946e-05
4.555000000000000000e+02,1.999489855487901715e-05
4.560000000000000000e+02,1.964189531900824290e-05
4.565000000000000000e+02,1.929512407513151744e-05
4.570000000000000000e+02,1.895447512328237032e-05
4.575000000000000000e+02,1.861984005834694666e-05
4.580000000000000000e+02,1.829111301959990938e-05
4.585000000000000000e+02,1.796818939585173561e-05
4.590000000000000000e+02,1.765096703125379522e-05
4.595000000000000000e+02,1.733934497576246215e-05
4.600000000000000000e+02,1.703322464874383583e-05
4.605000000000000000e+02,1.673250863316867282e-05
4.610000000000000000e+02,1.643710179849368520e-05
4.615000000000000000e+02,1.614691013705681915e-05
4.620000000000000000e+02,1.586184184766032760e-05
4.625000000000000000e+02,1.558180621268949554e-05
4.630000000000000000e+02,1.530671464377285508e-05
4.635000000000000000e+02,1.503647959819909578e-05
4.640000000000000000e+02,1.477101558798164809e-05
4.645000000000000000e+02,1.451023813419845988e-05
4.650000000000000000e+02,1.425406474074167055e-05
4.655000000000000000e+02,1.400241388525304627e-05
4.660000000000000000e+02,1.375520595879472172e-05
4.665000000000000000e+02,1.351236229209949377e-05
4.670000000000000000e+02,1.327380606235530919e-05
4.675000000000000000e+02,1.303946135353451944e-05
4.680000000000000000e+02,1.280925403144303393e-05
4.685000000000000000e+02,1.258311083693583904e-05
4.690000000000000000e+02,1.236096023034148202e-05
4.695000000000000000e+02,1.214273151641293808e-05
4.700000000000000000e+02,1.192835565919920456e-05
4.705000000000000000e+02,1.171776443762083060e-05
4.710000000000000000e+02,1.151089123182292664e-05
4.715000000000000000e+02,1.130767020830357035e-05
4.720000000000000000e+02,1.110803707874629386e-05
4.725000000000000000e+02,1.091192831366709115e-05
4.730000000000000000e+02,1.071928187468956117e-05
4.735000000000000000e+02,1.053003645571239513e-05
4.740000000000000000e+02,1.034413218955663148e-05
4.745000000000000000e+02,1.016150991569049755e-05
4.750000000000000000e+02,9.982111862145663983e-06
4.755000000000000000e+02,9.805880938869993143e-06
4.760000000000000000e+02,9.632761395778337044e-06
4.765000000000000000e+02,9.462698140836276132e-06
4.770000000000000000e+02,9.295637375080677495e-06
4.775000000000000000e+02,9.131525934568915606e-06
4.780000000000000000e+02,8.970311903175183342e-06
4.785000000000000000e+02,8.811943977569960886e-06
4.790000000000000000e+02,8.656372058569892982e-06
4.795000000000000000e+02,8.503546638341474525e-06
4.800000000000000000e+02,8.353419371055083824e-06
4.805000000000000000e+02,8.205942481535088406e-06
4.810000000000000000e+02,8.061069315942330469e-06
4.815000000000000000e+02,7.918753771120102085e-06
4.820000000000000000e+02,7.778950826004023939e-06
4.825000000000000000e+02,7.641615990939568343e-06
4.830000000000000000e+02,7.506705820493851543e-06
4.835000000000000000e+02,7.374177382045747362e-06
4.840000000000000000e+02,7.243988750650462510e-06
4.845000000000000000e+02,7.116098496227757827e-06
4.850000000000000000e+02,6.990466161107428121e-06
4.855000000000000000e+02,6.867051765164715842e-06
4.860000000000000000e+02,6.745816266652833060e-06
4.865000000000000000e+02,6.626721084657475706e-06
4.870000000000000000e+02,6.509728543801278346e-06
4.875000000000000000e+02,6.394801413411307445e-06
4.880000000000000000e+02,6.281903336659907462e-06
4.885000000000000000e+02,6.170998385860235061e-06
4.890000000000000000e+02,6.062051476588198846e-06
4.895000000000000000e+02,5.955027938541597174e-06
4.900000000000000000e+02,5.849893915168764269e-06
4.905000000000000000e+02,5.746615949546637271e-06
4.910000000000000000e+02,5.645161370023322225e-06
4.915000000000000000e+02,5.545497890589470837e-06
4.920000000000000000e+02,5.447593983024259905e-06
4.925000000000000000e+02,5.351418491252823635e-06
4.930000000000000000e+02,5.256940990468004603e-06
4.935000000000000000e+02,5.164131414984370083e-06
4.940000000000000000e+02,5.072960404791543297e-06
4.945000000000000000e+02,4.983398946432454151e-06
4.950000000000000000e+02,4.895418707428119204e-06
4.955000000000000000e+02,4.808991689724312971e-06
4.960000000000000000e+02,4.724090552412260083e-06
4.965000000000000000e+02,4.640688277303861241e-06
4.970000000000000000e+02,4.558758480357924391e-06
4.975000000000000000e+02,4.478275088959466637e-06
4.980000000000000000e+02,4.399212642446755741e-06
4.985000000000000000e+02,4.321545980685088265e-06
4.990000000000000000e+02,4.245250534076087446e-06
4.995000000000000000e+02,4.170302023030655757e-06
5.000000000000000000e+02,4.096676737828642898e-06
5.005000000000000000e+02,4.024351248609540296e-06
5.010000000000000000e+02,3.953302675437703831e-06
5.015000000000000000e+02,3.883508408442702796e-06
5.020000000000000000e+02,3.814946368432895833e-06
5.025000000000000000e+02,3.747594736830204398e-06
5.030000000000000000e+02,3.681432207162828177e-06
5.035000000000000000e+02,3.616437724451668307e-06
5.040000000000000000e+02,3.552590727901386642e-06
5.045000000000000000e+02,3.489870899407692873e-06
5.050000000000000000e+02,3.428258397754786430e-06
5.055000000000000000e+02,3.367733615924298054e-06
5.060000000000000000e+02,3.308277407096373336e-06
5.065000000000000000e+02,3.249870850452224891e-06
5.070000000000000000e+02,3.192495469265717102e-06
5.075000000000000000e+02,3.136133004902273687e-06
5.080000000000000000e+02,3.080765627277769358e-06
5.085000000000000000e+02,3.026375716766948043e-06
5.090000000000000000e+02,2.972946067296744311e-06
5.095000000000000000e+02,2.920459675887396369e-06
5.100000000000000000e+02,2.868899938637976065e-06
5.105000000000000000e+02,2.818250447633072961e-06
5.110000000000000000e+02,2.768495180069288281e-06
5.115000000000000000e+02,2.719618302269706598e-06
5.120000000000000000e+02,2.671604352191408355e-06
5.125000000000000000e+02,2.624438050298976354e-06
5.130000000000000000e+02,2.578104475684672154e-06
5.135000000000000000e+02,2.532588883560924402e-06
5.140000000000000000e+02,2.487876875216715504e-06
5.145000000000000000e+02,2.443954221897401843e-06
5.150000000000000000e+02,2.400807028813028421e-06
5.155000000000000000e+02,2.358421565181939637e-06
5.160000000000000000e+02,2.316784422499187880e-06
5.165000000000000000e+02,2.275882350528221415e-06
5.170000000000000000e+02,2.235702410030267977e-06
5.175000000000000000e+02,2.196231814495929567e-06
5.180000000000000000e+02,2.157458077529395549e-06
5.185000000000000000e+02,2.119368860119059903e-06
5.190000000000000000e+02,2.081952112863634439e-06
5.195000000000000000e+02,2.045195928587933161e-06
5.200000000000000000e+02,2.009088679591407799e-06
5.205000000000000000e+02,1.973618875422034175e-06
5.210000000000000000e+02,1.938775295321468306e-06
5.215000000000000000e+02,1.904546850976514056e-06
5.220000000000000000e+02,1.870922714329011286e-06
5.225000000000000000e+02,1.837892185130678695e-06
5.230000000000000000e+02,1.805444814279955869e-06
5.235000000000000000e+02,1.773570276012115550e-06
5.240000000000000000e+02,1.742258486919605670e-06
5.245000000000000000e+02,1.711499482615208573e-06
5.250000000000000000e+02,1.681283532586950083e-06
5.255000000000000000e+02,1.651601021177757054e-06
5.260000000000000000e+02,1.622442558420717589e-06
5.265000000000000000e+02,1.593798865184168154e-06
5.270000000000000000e+02,1.565660880127979976e-06
5.275000000000000000e+02,1.538019648868301572e-06
5.280000000000000000e+02,1.510866427190622103e-06
5.285000000000000000e+02,1.484192574093489856e-06
5.290000000000000000e+02,1.457989651389361669e-06
5.295000000000000000e+02,1.432249320491538300e-06
5.300000000000000000e+02,1.406963438529218322e-06
5.305000000000000000e+02,1.382123958746649116e-06
5.310000000000000000e+02,1.357723023254378518e-06
5.315000000000000000e+02,1.333752866914203039e-06
5.320000000000000000e+02,1.310205906844343197e-06
5.325000000000000000e+02,1.287074649668190808e-06
5.330000000000000000e+02,1.264351777887015870e-06
5.335000000000000000e+02,1.242030060374789121e-06
5.340000000000000000e+02,1.220102435728047071e-06
5.345000000000000000e+02,1.198561925893184492e-06
5.350000000000000000e+02,1.177401716599271389e-06
5.355000000000000000e+02,1.156615074008186906e-06
5.360000000000000000e+02,1.136195422332476035e-06
5.365000000000000000e+02,1.116136263402533916e-06
5.370000000000000000e+02,1.096431251568019411e-06
5.375000000000000000e+02,1.077074116079999242e-06
5.380000000000000000e+02,1.058058733370987298e-06
5.385000000000000000e+02,1.039379052153532963e-06
5.390000000000000000e+02,1.021029163170627018e-06
5.395000000000000000e+02,1.003003226915664451e-06
5.400000000000000000e+02,9.852955409417509602e-07
5.405000000000000000e+02,9.679004701112945069e-07
5.410000000000000000e+02,9.508125115496464872e-07
5.415000000000000000e+02,9.340262273357934320e-07
5.420000000000000000e+02,9.175363071827726568e-07
5.425000000000000000e+02,9.013375034840322573e-07
5.430000000000000000e+02,8.854246918001785984e-07
5.435000000000000000e+02,8.697928081785621456e-07
5.440000000000000000e+02,8.544369075231302713e-07
5.445000000000000000e+02,8.393521031076808242e-07
5.450000000000000000e+02,8.245336229029063063e-07
5.455000000000000000e+02,8.099767512065420202e-07
5.460000000000000000e+02,7.956768829990970207e-07
5.465000000000000000e+02,7.816294676168078212e-07
5.470000000000000000e+02,7.678300612050482240e-07
5.475000000000000000e+02,7.542742723625966752e-07
5.480000000000000000e+02,7.409578127592998583e-07
5.485000000000000000e+02,7.278764446826630754e-07
5.490000000000000000e+02,7.150260298840146298e-07
5.495000000000000000e+02,7.024024789608427612e-07
5.500000000000000000e+02,6.900017984934580176e-07
5.505000000000000000e+02,6.778200421988302484e-07
5.510000000000000000e+02,6.658533564175781848e-07
5.515000000000000000e+02,6.540979329773075971e-07
5.520000000000000000e+02,6.425500530876631192e-07
5.525000000000000000e+02,6.312060418533383506e-07
5.530000000000000000e+02,6.200623106329047885e-07
5.535000000000000000e+02,6.091153131437591555e-07
5.540000000000000000e+02,5.983615863384929493e-07
5.545000000000000000e+02,5.877977080460635110e-07
5.550000000000000000e+02,5.774203364175863359e-07
5.555000000000000000e+02,5.672261690499665835e-07
5.560000000000000000e+02,5.572119810511804678e-07
5.565000000000000000e+02,5.473745855944836878e-07
5.570000000000000000e+02,5.377108706514978214e-07
5.575000000000000000e+02,5.282177609269284053e-07
5.580000000000000000e+02,5.188922533060800967e-07
5.585000000000000000e+02,5.097313801217693263e-07
5.590000000000000000e+02,5.007322433612607115e-07
5.595000000000000000e+02,4.918919792187509420e-07
5.600000000000000000e+02,4.832077911051422835e-07
5.605000000000000000e+02,4.746769154411074872e-07
5.610000000000000000e+02,4.662966535115977043e-07
5.615000000000000000e+02,4.580643384560704115e-07
5.620000000000000000e+02,4.499773660081638995e-07
5.625000000000000000e+02,4.420331626411899952e-07
5.630000000000000000e+02,4.342292152319919505e-07
5.635000000000000000e+02,4.265630403212702719e-07
5.640000000000000000e+02,4.190322127392752598e-07
5.645000000000000000e+02,4.116343359419487490e-07
5.650000000000000000e+02,4.043670696347856772e-07
5.655000000000000000e+02,3.972281011471401158e-07
5.660000000000000000e+02,3.902151720893171551e-07
5.665000000000000000e+02,3.833260507287107529e-07
5.670000000000000000e+02,3.765585577139601917e-07
5.675000000000000000e+02,3.699105394178582983e-07
5.680000000000000000e+02,3.633798927612222569e-07
5.685000000000000000e+02,3.569645394887381586e-07
5.690000000000000000e+02,3.506624501240543128e-07
5.695000000000000000e+02,3.444716191459108584e-07
5.700000000000000000e+02,3.383900881048609347e-07
5.705000000000000000e+02,3.324159216681776869e-07
5.710000000000000000e+02,3.265472299275442520e-07
5.715000000000000000e+02,3.207821452823329591e-07
5.720000000000000000e+02,3.151188439665786417e-07
5.725000000000000000e+02,3.095555237412882816e-07
5.730000000000000000e+02,3.040904246680214489e-07
5.735000000000000000e+02,2.987218075819161423e-07
5.740000000000000000e+02,2.934479741382431157e-07
5.745000000000000000e+02,2.882672460388252792e-07
5.750000000000000000e+02,2.831779843770091415e-07
5.755000000000000000e+02,2.781785695911113297e-07
5.760000000000000000e+02,2.732674201323615201e-07
5.765000000000000000e+02,2.684429731199306787e-07
5.770000000000000000e+02,2.637037023555401682e-07
5.775000000000000000e+02,2.590480996555186587e-07
5.780000000000000000e+02,2.544746922349422185e-07
5.785000000000000000e+02,2.499820246930250486e-07
5.790000000000000000e+02,2.455686757888558715e-07
5.795000000000000000e+02,2.412332410572575753e-07
