x,current_density_corrected
2.900000000000000000e+02,2.060704712495574355e+07
2.905000000000000000e+02,2.024323644130792841e+07
2.910000000000000000e+02,1.988584888324325904e+07
2.915000000000000000e+02,1.953477071890167892e+07
2.920000000000000000e+02,1.918989088583629578e+07
2.925000000000000000e+02,1.885109963253498077e+07
2.930000000000000000e+02,1.851828978347557783e+07
2.935000000000000000e+02,1.819135542819108441e+07
2.940000000000000000e+02,1.787019314205085859e+07
2.945000000000000000e+02,1.755470072120543569e+07
2.950000000000000000e+02,1.724477836064329743e+07
2.955000000000000000e+02,1.694032743340962380e+07
2.960000000000000000e+02,1.664125162743386067e+07
2.965000000000000000e+02,1.634745576747292094e+07
2.970000000000000000e+02,1.605884691215245798e+07
2.975000000000000000e+02,1.577533321713933162e+07
2.980000000000000000e+02,1.549682499378897808e+07
2.985000000000000000e+02,1.522323361210415326e+07
2.990000000000000000e+02,1.495447252233216912e+07
2.995000000000000000e+02,1.469045619631749205e+07
3.000000000000000000e+02,1.443110111334546283e+07
3.005000000000000000e+02,1.417632473854507320e+07
3.010000000000000000e+02,1.392604647423048876e+07
3.015000000000000000e+02,1.368018667405730300e+07
3.020000000000000000e+02,1.343866756106934696e+07
3.025000000000000000e+02,1.320141227635718137e+07
3.030000000000000000e+02,1.296834576497540064e+07
3.035000000000000000e+02,1.273939385789584368e+07
3.040000000000000000e+02,1.251448412691987865e+07
3.045000000000000000e+02,1.229354499876110628e+07
3.050000000000000000e+02,1.207650658003770933e+07
3.055000000000000000e+02,1.186329980236017704e+07
3.060000000000000000e+02,1.165385721845087223e+07
3.065000000000000000e+02,1.144811217715166695e+07
3.070000000000000000e+02,1.124599959168120846e+07
3.075000000000000000e+02,1.104745514351532795e+07
3.080000000000000000e+02,1.085241602375712618e+07
3.085000000000000000e+02,1.066082016487969458e+07
3.090000000000000000e+02,1.047260695614997856e+07
3.095000000000000000e+02,1.028771650225871056e+07
3.100000000000000000e+02,1.010609031370611303e+07
3.105000000000000000e+02,9.927670591378046200e+06
3.110000000000000000e+02,9.752400892769826576e+06
3.115000000000000000e+02,9.580225441600531340e+06
3.120000000000000000e+02,9.411089770720556378e+06
3.125000000000000000e+02,9.244940055887786672e+06
3.130000000000000000e+02,9.081723736174905673e+06
3.135000000000000000e+02,8.921388871061839163e+06
3.140000000000000000e+02,8.763884739130252972e+06
3.145000000000000000e+02,8.609161217656260356e+06
3.150000000000000000e+02,8.457169360352024436e+06
3.155000000000000000e+02,8.307860798671253957e+06
3.160000000000000000e+02,8.161188299331198446e+06
3.165000000000000000e+02,8.017105186571072787e+06
3.170000000000000000e+02,7.875565880162066780e+06
3.175000000000000000e+02,7.736525337885376997e+06
3.180000000000000000e+02,7.599939574713129550e+06
3.185000000000000000e+02,7.465765124798369594e+06
3.190000000000000000e+02,7.333959542485878803e+06
3.195000000000000000e+02,7.204480883131235838e+06
3.200000000000000000e+02,7.077288186577449553e+06
3.205000000000000000e+02,6.952340976144121028e+06
3.210000000000000000e+02,6.829599725183535367e+06
3.215000000000000000e+02,6.709025373604025692e+06
3.220000000000000000e+02,6.590579778097691946e+06
3.225000000000000000e+02,6.474225245584322140e+06
3.230000000000000000e+02,6.359924967682193965e+06
3.235000000000000000e+02,6.247642570480355993e+06
3.240000000000000000e+02,6.137342533803979866e+06
3.245000000000000000e+02,6.028989756743552163e+06
3.250000000000000000e+02,5.922549962246924639e+06
3.255000000000000000e+02,5.817989277853962965e+06
3.260000000000000000e+02,5.715274626128820702e+06
3.265000000000000000e+02,5.614373320067900233e+06
3.270000000000000000e+02,5.515253439867912792e+06
3.275000000000000000e+02,5.417883442493598908e+06
3.280000000000000000e+02,5.322232525259800255e+06
3.285000000000000000e+02,5.228270249063395895e+06
3.290000000000000000e+02,5.135966889240849763e+06
3.295000000000000000e+02,5.045293071986148134e+06
3.300000000000000000e+02,4.956220112929152325e+06
3.305000000000000000e+02,4.868719666278056800e+06
3.310000000000000000e+02,4.782764051548294723e+06
3.315000000000000000e+02,4.698325914984188974e+06
3.320000000000000000e+02,4.615378544853108935e+06
3.325000000000000000e+02,4.533895544716568664e+06
3.330000000000000000e+02,4.453851137689831667e+06
3.335000000000000000e+02,4.375219851147751324e+06
3.340000000000000000e+02,4.297976810336006805e+06
3.345000000000000000e+02,4.222097434111493640e+06
3.350000000000000000e+02,4.147557718277856708e+06
3.355000000000000000e+02,4.074333941974258982e+06
3.360000000000000000e+02,4.002402941094832495e+06
3.365000000000000000e+02,3.931741824953144416e+06
3.370000000000000000e+02,3.862328240132617299e+06
3.375000000000000000e+02,3.794140097067071591e+06
3.380000000000000000e+02,3.727155824657001998e+06
3.385000000000000000e+02,3.661354106419153512e+06
3.390000000000000000e+02,3.596714126191830263e+06
3.395000000000000000e+02,3.533215313518618699e+06
3.400000000000000000e+02,3.470837580754582305e+06
3.405000000000000000e+02,3.409561077360961586e+06
3.410000000000000000e+02,3.349366418713205028e+06
3.415000000000000000e+02,3.290234448994777165e+06
3.420000000000000000e+02,3.232146461997451726e+06
3.425000000000000000e+02,3.175083972313273698e+06
3.430000000000000000e+02,3.119028928407360334e+06
3.435000000000000000e+02,3.063963491817611735e+06
3.440000000000000000e+02,3.009870242770463694e+06
3.445000000000000000e+02,2.956731967108084355e+06
3.450000000000000000e+02,2.904531854708062019e+06
3.455000000000000000e+02,2.853253293867654167e+06
3.460000000000000000e+02,2.802880062779244035e+06
3.465000000000000000e+02,2.753396131110662594e+06
3.470000000000000000e+02,2.704785844779454172e+06
3.475000000000000000e+02,2.657033734477417544e+06
3.480000000000000000e+02,2.610124693978211377e+06
3.485000000000000000e+02,2.564043795363082550e+06
3.490000000000000000e+02,2.518776461088126060e+06
3.495000000000000000e+02,2.474308285676678177e+06
3.500000000000000000e+02,2.430625201764626894e+06
3.505000000000000000e+02,2.387713308033152018e+06
3.510000000000000000e+02,2.345559029442838393e+06
3.515000000000000000e+02,2.304148951188371051e+06
3.520000000000000000e+02,2.263469973324826453e+06
3.525000000000000000e+02,2.223509150533561595e+06
3.530000000000000000e+02,2.184253841336951125e+06
3.535000000000000000e+02,2.145691553472096566e+06
3.540000000000000000e+02,2.107810087883394212e+06
3.545000000000000000e+02,2.070597389507800341e+06
3.550000000000000000e+02,2.034041686228002189e+06
3.555000000000000000e+02,1.998131344879843062e+06
3.560000000000000000e+02,1.962855005342461169e+06
3.565000000000000000e+02,1.928201441585120279e+06
3.570000000000000000e+02,1.894159691064502811e+06
3.575000000000000000e+02,1.860718920634576818e+06
3.580000000000000000e+02,1.827868551415288821e+06
3.585000000000000000e+02,1.795598129395269789e+06
3.590000000000000000e+02,1.763897445930418093e+06
3.595000000000000000e+02,1.732756412875205046e+06
3.600000000000000000e+02,1.702165178864090936e+06
3.605000000000000000e+02,1.672114008812943939e+06
3.610000000000000000e+02,1.642593396130875451e+06
3.615000000000000000e+02,1.613593946438830113e+06
3.620000000000000000e+02,1.585106485854269471e+06
3.625000000000000000e+02,1.557121948779335944e+06
3.630000000000000000e+02,1.529631482395829866e+06
3.635000000000000000e+02,1.502626338380522560e+06
3.640000000000000000e+02,1.476097973743056413e+06
3.645000000000000000e+02,1.450037946330964565e+06
3.650000000000000000e+02,1.424438012138482649e+06
3.655000000000000000e+02,1.399290024468650576e+06
3.660000000000000000e+02,1.374586027836539783e+06
3.665000000000000000e+02,1.350318160660445224e+06
3.670000000000000000e+02,1.326478745878723450e+06
3.675000000000000000e+02,1.303060197046561167e+06
3.680000000000000000e+02,1.280055105781439459e+06
3.685000000000000000e+02,1.257456151146291988e+06
3.690000000000000000e+02,1.235256184034583857e+06
3.695000000000000000e+02,1.213448139724849723e+06
3.700000000000000000e+02,1.192025119312489405e+06
3.705000000000000000e+02,1.170980305324692978e+06
3.710000000000000000e+02,1.150307040302315494e+06
3.715000000000000000e+02,1.129998745368080446e+06
3.720000000000000000e+02,1.110048996058273828e+06
3.725000000000000000e+02,1.090451443740869872e+06
3.730000000000000000e+02,1.071199888793292455e+06
3.735000000000000000e+02,1.052288204770723591e+06
3.740000000000000000e+02,1.033710409022813779e+06
3.745000000000000000e+02,1.015460589515922242e+06
3.750000000000000000e+02,9.975329729784078663e+05
3.755000000000000000e+02,9.799218542839193251e+05
3.760000000000000000e+02,9.626216622117618099e+05
3.765000000000000000e+02,9.456268913016036386e+05
3.770000000000000000e+02,9.289321653123869328e+05
3.775000000000000000e+02,9.125321714619593695e+05
3.780000000000000000e+02,8.964217216650707414e+05
3.785000000000000000e+02,8.805956890744637931e+05
3.790000000000000000e+02,8.650490671756850788e+05
3.795000000000000000e+02,8.497769085490877042e+05
3.800000000000000000e+02,8.347743818964633392e+05
3.805000000000000000e+02,8.200367129462310113e+05
3.810000000000000000e+02,8.055592394842704525e+05
3.815000000000000000e+02,7.913373543272909010e+05
3.820000000000000000e+02,7.773665584277142771e+05
3.825000000000000000e+02,7.636424058428425342e+05
3.830000000000000000e+02,7.501605549811939709e+05
3.835000000000000000e+02,7.369167154976213351e+05
3.840000000000000000e+02,7.239066977461458882e+05
3.845000000000000000e+02,7.111263615336220246e+05
3.850000000000000000e+02,6.985716638418388320e+05
3.855000000000000000e+02,6.862386093746846309e+05
3.860000000000000000e+02,6.741232966100886697e+05
3.865000000000000000e+02,6.622218700779182836e+05
3.870000000000000000e+02,6.505305648002098314e+05
3.875000000000000000e+02,6.390456602392283967e+05
3.880000000000000000e+02,6.277635231823949143e+05
3.885000000000000000e+02,6.166805633020555833e+05
3.890000000000000000e+02,6.057932745395366801e+05
3.895000000000000000e+02,5.950981922202180140e+05
3.900000000000000000e+02,5.845919329892440001e+05
3.905000000000000000e+02,5.742711534274672158e+05
3.910000000000000000e+02,5.641325885895038955e+05
3.915000000000000000e+02,5.541730120680229738e+05
3.920000000000000000e+02,5.443892731830597622e+05
3.925000000000000000e+02,5.347782584439603379e+05
3.930000000000000000e+02,5.253369274371574866e+05
3.935000000000000000e+02,5.160622756368565024e+05
3.940000000000000000e+02,5.069513690368230455e+05
3.945000000000000000e+02,4.980013082626071991e+05
3.950000000000000000e+02,4.892092619913005619e+05
3.955000000000000000e+02,4.805724323197480408e+05
3.960000000000000000e+02,4.720880870146919042e+05
3.965000000000000000e+02,4.637535260930152726e+05
3.970000000000000000e+02,4.555661129432060989e+05
3.975000000000000000e+02,4.475232420752141043e+05
3.980000000000000000e+02,4.396223691527363844e+05
3.985000000000000000e+02,4.318609798717540689e+05
3.990000000000000000e+02,4.242366189417580026e+05
3.995000000000000000e+02,4.167468600534636062e+05
4.000000000000000000e+02,4.093893338457619539e+05
4.005000000000000000e+02,4.021616989244936849e+05
4.010000000000000000e+02,3.950616688506229548e+05
4.015000000000000000e+02,3.880869841732858913e+05
4.020000000000000000e+02,3.812354384734417545e+05
4.025000000000000000e+02,3.745048513756992761e+05
4.030000000000000000e+02,3.678930936805012170e+05
4.035000000000000000e+02,3.613980613204730325e+05
4.040000000000000000e+02,3.550176996130402549e+05
4.045000000000000000e+02,3.487499781282439944e+05
4.050000000000000000e+02,3.425929140925731044e+05
4.055000000000000000e+02,3.365445481363476138e+05
4.060000000000000000e+02,3.306029668784717796e+05
4.065000000000000000e+02,3.247662795226014568e+05
4.070000000000000000e+02,3.190326396514845546e+05
4.075000000000000000e+02,3.134002226422074600e+05
4.080000000000000000e+02,3.078672466977846343e+05
4.085000000000000000e+02,3.024319510528180981e+05
4.090000000000000000e+02,2.970926162690311903e+05
4.095000000000000000e+02,2.918475432036787970e+05
4.100000000000000000e+02,2.866950725947845494e+05
4.105000000000000000e+02,2.816335647656082292e+05
4.110000000000000000e+02,2.766614185244449764e+05
4.115000000000000000e+02,2.717770515793886152e+05
4.120000000000000000e+02,2.669789187766826362e+05
4.125000000000000000e+02,2.622654932009205804e+05
4.130000000000000000e+02,2.576352837750978942e+05
4.135000000000000000e+02,2.530868170222603949e+05
4.140000000000000000e+02,2.486186540495958179e+05
4.145000000000000000e+02,2.442293729483823990e+05
4.150000000000000000e+02,2.399175851836761576e+05
4.155000000000000000e+02,2.356819186102201929e+05
4.160000000000000000e+02,2.315210332885320240e+05
4.165000000000000000e+02,2.274336050952153455e+05
4.170000000000000000e+02,2.234183409855218488e+05
4.175000000000000000e+02,2.194739631772637949e+05
4.180000000000000000e+02,2.155992238792215649e+05
4.185000000000000000e+02,2.117928900285822747e+05
4.190000000000000000e+02,2.080537575038878713e+05
4.195000000000000000e+02,2.043806363966273784e+05
4.200000000000000000e+02,2.007723647267651977e+05
4.205000000000000000e+02,1.972277942297930422e+05
4.210000000000000000e+02,1.937458035922469571e+05
4.215000000000000000e+02,1.903252847361790482e+05
4.220000000000000000e+02,1.869651555914625933e+05
4.225000000000000000e+02,1.836643468602748471e+05
4.230000000000000000e+02,1.804218143424017471e+05
4.235000000000000000e+02,1.772365261629324523e+05
4.240000000000000000e+02,1.741074746662073594e+05
4.245000000000000000e+02,1.710336640905136592e+05
4.250000000000000000e+02,1.680141220457727031e+05
4.255000000000000000e+02,1.650478876195925986e+05
4.260000000000000000e+02,1.621340224532631401e+05
4.265000000000000000e+02,1.592715992640689074e+05
4.270000000000000000e+02,1.564597125336503086e+05
4.275000000000000000e+02,1.536974674320086197e+05
4.280000000000000000e+02,1.509839901317998010e+05
4.285000000000000000e+02,1.483184171199730190e+05
4.290000000000000000e+02,1.456999051510885183e+05
4.295000000000000000e+02,1.431276209330238053e+05
4.300000000000000000e+02,1.406007507319486758e+05
4.305000000000000000e+02,1.381184904190074885e+05
4.310000000000000000e+02,1.356800547391425644e+05
4.315000000000000000e+02,1.332846677061192458e+05
4.320000000000000000e+02,1.309315715469621355e+05
4.325000000000000000e+02,1.286200174331320013e+05
4.330000000000000000e+02,1.263492741119275888e+05
4.335000000000000000e+02,1.241186189620493824e+05
4.340000000000000000e+02,1.219273463229228946e+05
4.345000000000000000e+02,1.197747588632966654e+05
4.350000000000000000e+02,1.176601756190586748e+05
4.355000000000000000e+02,1.155829236639130831e+05
4.360000000000000000e+02,1.135423458658921736e+05
4.365000000000000000e+02,1.115377928495397355e+05
4.370000000000000000e+02,1.095686304809632566e+05
4.375000000000000000e+02,1.076342321113220241e+05
4.380000000000000000e+02,1.057339857999201922e+05
4.385000000000000000e+02,1.038672868291543709e+05
4.390000000000000000e+02,1.020335446748155664e+05
4.395000000000000000e+02,1.002321757829960261e+05
4.400000000000000000e+02,9.846261029644684459e+04
4.405000000000000000e+02,9.672428508427622728e+04
4.410000000000000000e+02,9.501665023290031240e+04
4.415000000000000000e+02,9.333916231968571083e+04
4.420000000000000000e+02,9.169129067673224199e+04
4.425000000000000000e+02,9.007251089992206835e+04
4.430000000000000000e+02,8.848231089348494424e+04
4.435000000000000000e+02,8.692018460621530539e+04
4.440000000000000000e+02,8.538563786449193140e+04
4.445000000000000000e+02,8.387818232771265320e+04
4.450000000000000000e+02,8.239734111717215274e+04
4.455000000000000000e+02,8.094264298304221302e+04
4.460000000000000000e+02,7.951362773625194677e+04
4.465000000000000000e+02,7.810984061961012776e+04
4.470000000000000000e+02,7.673083754958231293e+04
4.475000000000000000e+02,7.537617968441073026e+04
4.480000000000000000e+02,7.404543848244140099e+04
4.485000000000000000e+02,7.273819046034725034e+04
4.490000000000000000e+02,7.145402207442553481e+04
4.495000000000000000e+02,7.019252466227079276e+04
4.500000000000000000e+02,6.895329915323838941e+04
4.505000000000000000e+02,6.773595118714710406e+04
4.510000000000000000e+02,6.654009565988746181e+04
4.515000000000000000e+02,6.536535201295814477e+04
4.520000000000000000e+02,6.421134861998888664e+04
4.525000000000000000e+02,6.307771824113195180e+04
4.530000000000000000e+02,6.196410225606703170e+04
4.535000000000000000e+02,6.087014627747840859e+04
4.540000000000000000e+02,5.979550423591453728e+04
4.545000000000000000e+02,5.873983414678329427e+04
4.550000000000000000e+02,5.770280205225097598e+04
4.555000000000000000e+02,5.668407793638282601e+04
4.560000000000000000e+02,5.568333952908483479e+04
4.565000000000000000e+02,5.470026836420471227e+04
4.570000000000000000e+02,5.373455345034472703e+04
4.575000000000000000e+02,5.278588746691979759e+04
4.580000000000000000e+02,5.185397030650056695e+04
4.585000000000000000e+02,5.093850540400051977e+04
4.590000000000000000e+02,5.003920315504534665e+04
4.595000000000000000e+02,4.915577737362989865e+04
4.600000000000000000e+02,4.828794859085266944e+04
4.605000000000000000e+02,4.743544063654641650e+04
4.610000000000000000e+02,4.659798382256467448e+04
4.615000000000000000e+02,4.577531164404731680e+04
4.620000000000000000e+02,4.496716385129949776e+04
4.625000000000000000e+02,4.417328326650516101e+04
4.630000000000000000e+02,4.339341874809738511e+04
4.635000000000000000e+02,4.262732211887957237e+04
4.640000000000000000e+02,4.187475102664971928e+04
4.645000000000000000e+02,4.113546597983007086e+04
4.650000000000000000e+02,4.040923310797641898e+04
4.655000000000000000e+02,3.969582130115363543e+04
4.660000000000000000e+02,3.899500487383367727e+04
4.665000000000000000e+02,3.830656080438625213e+04
4.670000000000000000e+02,3.763027130574663897e+04
4.675000000000000000e+02,3.696592116151773371e+04
4.680000000000000000e+02,3.631330020667044300e+04
4.685000000000000000e+02,3.567220075687600183e+04
4.690000000000000000e+02,3.504242000238768378e+04
4.695000000000000000e+02,3.442375752734032721e+04
4.700000000000000000e+02,3.381601761985191843e+04
4.705000000000000000e+02,3.321900687814181583e+04
4.710000000000000000e+02,3.263253643978411492e+04
4.715000000000000000e+02,3.205641967160618151e+04
4.720000000000000000e+02,3.149047432092334930e+04
4.725000000000000000e+02,3.093452028628560947e+04
4.730000000000000000e+02,3.038838169342416222e+04
4.735000000000000000e+02,2.985188474401665735e+04
4.740000000000000000e+02,2.932485971898055868e+04
4.745000000000000000e+02,2.880713890252653437e+04
4.750000000000000000e+02,2.829855851534125395e+04
4.755000000000000000e+02,2.779895671129403490e+04
4.760000000000000000e+02,2.730817544296276537e+04
4.765000000000000000e+02,2.682605852845116897e+04
4.770000000000000000e+02,2.635245345162563899e+04
4.775000000000000000e+02,2.588720949658937025e+04
4.780000000000000000e+02,2.543017948491517018e+04
4.785000000000000000e+02,2.498121797540857733e+04
4.790000000000000000e+02,2.454018294054161379e+04
4.795000000000000000e+02,2.410693402921997404e+04
4.800000000000000000e+02,2.368133418454551793e+04
4.805000000000000000e+02,2.326324796738254372e+04
4.810000000000000000e+02,2.285254311750239867e+04
4.815000000000000000e+02,2.244908893582096425e+04
4.820000000000000000e+02,2.205275779090690412e+04
4.825000000000000000e+02,2.166342355783702442e+04
4.830000000000000000e+02,2.128096307198026261e+04
4.835000000000000000e+02,2.090525462248946133e+04
4.840000000000000000e+02,2.053617935520631363e+04
4.845000000000000000e+02,2.017361981887741422e+04
4.850000000000000000e+02,1.981746131896079896e+04
4.855000000000000000e+02,1.946759051472102510e+04
4.860000000000000000e+02,1.912389672565566798e+04
4.865000000000000000e+02,1.878627057768877421e+04
4.870000000000000000e+02,1.845460526387552454e+04
4.875000000000000000e+02,1.812879523797567890e+04
4.880000000000000000e+02,1.780873743103659217e+04
4.885000000000000000e+02,1.749432999068849676e+04
4.890000000000000000e+02,1.718547345514997141e+04
4.895000000000000000e+02,1.688206953664493267e+04
4.900000000000000000e+02,1.658402225432066552e+04
4.905000000000000000e+02,1.629123676024236556e+04
4.910000000000000000e+02,1.600362043266168621e+04
4.915000000000000000e+02,1.572108174309874266e+04
4.920000000000000000e+02,1.544353131134880641e+04
4.925000000000000000e+02,1.517088081221377979e+04
4.930000000000000000e+02,1.490304399358612864e+04
4.935000000000000000e+02,1.463993562144221505e+04
4.940000000000000000e+02,1.438147246229565826e+04
4.945000000000000000e+02,1.412757226511341651e+04
4.950000000000000000e+02,1.387815470938561339e+04
4.955000000000000000e+02,1.363314042267215154e+04
4.960000000000000000e+02,1.339245189549232055e+04
4.965000000000000000e+02,1.315601253325497237e+04
4.970000000000000000e+02,1.292374753912914275e+04
4.975000000000000000e+02,1.269558299915444877e+04
4.980000000000000000e+02,1.247144673421331026e+04
4.985000000000000000e+02,1.225126741716032484e+04
4.990000000000000000e+02,1.203497539497747130e+04
4.995000000000000000e+02,1.182250183680188093e+04
5.000000000000000000e+02,1.161377952730754623e+04
5.005000000000000000e+02,1.140874204455011204e+04
5.010000000000000000e+02,1.120732452558208024e+04
5.015000000000000000e+02,1.100946287307112107e+04
5.020000000000000000e+02,1.081509449412053436e+04
5.025000000000000000e+02,1.062415753465404487e+04
5.030000000000000000e+02,1.043659159237929998e+04
5.035000000000000000e+02,1.025233697796740125e+04
5.040000000000000000e+02,1.007133540306433679e+04
5.045000000000000000e+02,9.893529267327501657e+03
5.050000000000000000e+02,9.718862322358347228e+03
5.055000000000000000e+02,9.547278983690952373e+03
5.060000000000000000e+02,9.378724971488596566e+03
5.065000000000000000e+02,9.213146646611085089e+03
5.070000000000000000e+02,9.050491628888470586e+03
5.075000000000000000e+02,8.890708156424470872e+03
5.080000000000000000e+02,8.733745682232034596e+03
5.085000000000000000e+02,8.579554255959657894e+03
5.090000000000000000e+02,8.428085099646103117e+03
5.095000000000000000e+02,8.279290011084822254e+03
5.100000000000000000e+02,8.133121919428645015e+03
5.105000000000000000e+02,7.989534309435020987e+03
5.110000000000000000e+02,7.848481757625851969e+03
5.115000000000000000e+02,7.709919376682812981e+03
5.120000000000000000e+02,7.573803332842834607e+03
5.125000000000000000e+02,7.440090309738288852e+03
5.130000000000000000e+02,7.308738007684845797e+03
5.135000000000000000e+02,7.179704626285989434e+03
5.140000000000000000e+02,7.052949346246976347e+03
5.145000000000000000e+02,6.928431830086977243e+03
5.150000000000000000e+02,6.806112687090676445e+03
5.155000000000000000e+02,6.685952991494315029e+03
5.160000000000000000e+02,6.567914731165083140e+03
5.165000000000000000e+02,6.451960342649514132e+03
5.170000000000000000e+02,6.338053144150152548e+03
5.175000000000000000e+02,6.226156886846164525e+03
5.180000000000000000e+02,6.116236172716833607e+03
5.185000000000000000e+02,6.008256021564906405e+03
5.190000000000000000e+02,5.902182274217238046e+03
5.195000000000000000e+02,5.797981174701306372e+03
5.200000000000000000e+02,5.695619759334785158e+03
5.205000000000000000e+02,5.595065453524896839e+03
5.210000000000000000e+02,5.496286447240758207e+03
5.215000000000000000e+02,5.399251305923820837e+03
5.220000000000000000e+02,5.303929332819558113e+03
5.225000000000000000e+02,5.210290193505125899e+03
5.230000000000000000e+02,5.118304265540301458e+03
5.235000000000000000e+02,5.027942276135776410e+03
5.240000000000000000e+02,4.939175639567155486e+03
5.245000000000000000e+02,4.851976107523991232e+03
5.250000000000000000e+02,4.766316094715087274e+03
5.255000000000000000e+02,4.682168341454509573e+03
5.260000000000000000e+02,4.599506227871449482e+03
5.265000000000000000e+02,4.518303448304947779e+03
5.270000000000000000e+02,4.438534314517141866e+03
5.275000000000000000e+02,4.360173441483410897e+03
5.280000000000000000e+02,4.283196039993874365e+03
5.285000000000000000e+02,4.207577613440140340e+03
5.290000000000000000e+02,4.133294240176444873e+03
5.295000000000000000e+02,4.060322280918141587e+03
5.300000000000000000e+02,3.988638651220876454e+03
5.305000000000000000e+02,3.918220539119437490e+03
5.310000000000000000e+02,3.849045668070792090e+03
5.315000000000000000e+02,3.781092024474923164e+03
5.320000000000000000e+02,3.714338111415476760e+03
5.325000000000000000e+02,3.648762685716724718e+03
5.330000000000000000e+02,3.584345002803886928e+03
5.335000000000000000e+02,3.521064562962483706e+03
5.340000000000000000e+02,3.458901347629121119e+03
5.345000000000000000e+02,3.397835574531171005e+03
5.350000000000000000e+02,3.337847925707932973e+03
5.355000000000000000e+02,3.278919311219850442e+03
5.360000000000000000e+02,3.221031089189469185e+03
5.365000000000000000e+02,3.164164837780272137e+03
5.370000000000000000e+02,3.108302567536724382e+03
5.375000000000000000e+02,3.053426501343312793e+03
5.380000000000000000e+02,2.999519279333188479e+03
5.385000000000000000e+02,2.946563746548120889e+03
5.390000000000000000e+02,2.894543150675820016e+03
5.395000000000000000e+02,2.843440937141296672e+03
5.400000000000000000e+02,2.793240939923836322e+03
5.405000000000000000e+02,2.743927183819687343e+03
5.410000000000000000e+02,2.695484068580885832e+03
5.415000000000000000e+02,2.647896178098283144e+03
5.420000000000000000e+02,2.601148458095948627e+03
5.425000000000000000e+02,2.555226031992339813e+03
5.430000000000000000e+02,2.510114372375820039e+03
5.435000000000000000e+02,2.465799123310253890e+03
5.440000000000000000e+02,2.422266265809285869e+03
5.445000000000000000e+02,2.379501946360823695e+03
5.450000000000000000e+02,2.337492636610100362e+03
5.455000000000000000e+02,2.296224967885405022e+03
5.460000000000000000e+02,2.255685885292607509e+03
5.465000000000000000e+02,2.215862488032104011e+03
5.470000000000000000e+02,2.176742178100390902e+03
5.475000000000000000e+02,2.138312506195544756e+03
5.480000000000000000e+02,2.100561315214592469e+03
5.485000000000000000e+02,2.063476591551932870e+03
5.490000000000000000e+02,2.027046603574639221e+03
5.495000000000000000e+02,1.991259758125084545e+03
5.500000000000000000e+02,1.956104734149935894e+03
5.505000000000000000e+02,1.921570344224850260e+03
5.510000000000000000e+02,1.887645663506768187e+03
5.515000000000000000e+02,1.854319896104917461e+03
5.520000000000000000e+02,1.821582499520082592e+03
5.525000000000000000e+02,1.789423055692308026e+03
5.530000000000000000e+02,1.757831391085085897e+03
5.535000000000000000e+02,1.726797452246085413e+03
5.540000000000000000e+02,1.696311421688677910e+03
5.545000000000000000e+02,1.666363597807749102e+03
5.550000000000000000e+02,1.636944506705639469e+03
5.555000000000000000e+02,1.608044786310623749e+03
5.560000000000000000e+02,1.579655294289205585e+03
5.565000000000000000e+02,1.551766996220177816e+03
5.570000000000000000e+02,1.524371069730240606e+03
5.575000000000000000e+02,1.497458796581705883e+03
5.580000000000000000e+02,1.471021663163615131e+03
5.585000000000000000e+02,1.445051256356120120e+03
5.590000000000000000e+02,1.419539360504646083e+03
5.595000000000000000e+02,1.394477856928775964e+03
5.600000000000000000e+02,1.369858817502546344e+03
5.605000000000000000e+02,1.345674407680283366e+03
5.610000000000000000e+02,1.321916976801808460e+03
5.615000000000000000e+02,1.298578964512142420e+03
5.620000000000000000e+02,1.275652987906240696e+03
5.625000000000000000e+02,1.253131751223788569e+03
5.630000000000000000e+02,1.231008129944074881e+03
5.635000000000000000e+02,1.209275083641257652e+03
5.640000000000000000e+02,1.187925737136114776e+03
5.645000000000000000e+02,1.166953296401169609e+03
5.650000000000000000e+02,1.146351126872322538e+03
5.655000000000000000e+02,1.126112672297100062e+03
5.660000000000000000e+02,1.106231530305559545e+03
5.665000000000000000e+02,1.086701374098662882e+03
5.670000000000000000e+02,1.067516025374377023e+03
5.675000000000000000e+02,1.048669378756766719e+03
5.680000000000000000e+02,1.030155472169856921e+03
5.685000000000000000e+02,1.011968413911528614e+03
5.690000000000000000e+02,9.941024505644602414e+02
5.695000000000000000e+02,9.765518966222666677e+02
5.700000000000000000e+02,9.593112000237177881e+02
5.705000000000000000e+02,9.423748742417957374e+02
5.710000000000000000e+02,9.257375615243710172e+02
5.715000000000000000e+02,9.093939673599836624e+02
5.720000000000000000e+02,8.933389215052429790e+02
5.725000000000000000e+02,8.775673147441523270e+02
5.730000000000000000e+02,8.620741577796945876e+02
5.735000000000000000e+02,8.468545202064312889e+02
5.740000000000000000e+02,8.319035873410200566e+02
5.745000000000000000e+02,8.172166013306311925e+02
5.750000000000000000e+02,8.027889159945294750e+02
5.755000000000000000e+02,7.886159399935572765e+02
5.760000000000000000e+02,7.746931897523908219e+02
5.765000000000000000e+02,7.610162346179577071e+02
5.770000000000000000e+02,7.475807479295382336e+02
5.775000000000000000e+02,7.343824540965093775e+02
5.780000000000000000e+02,7.214171778811131617e+02
5.785000000000000000e+02,7.086807933283546390e+02
5.790000000000000000e+02,6.961692713239892782e+02
5.795000000000000000e+02,6.838786303117547050e+02
5.800000000000000000e+02,6.718049821869402649e+02
5.805000000000000000e+02,6.599444847383998649e+02
