x,current_suppression_factor
2.905000000000000000e+02,2.994851315254789981e+00
2.910000000000000000e+02,2.996518835901680333e+00
2.915000000000000000e+02,2.998187259862868714e+00
2.920000000000000000e+02,2.999856637949720017e+00
2.925000000000000000e+02,3.001526920357064920e+00
2.930000000000000000e+02,3.003198157952867930e+00
2.935000000000000000e+02,3.004870300876480549e+00
2.940000000000000000e+02,3.006543400052528625e+00
2.945000000000000000e+02,3.008217405564824531e+00
2.950000000000000000e+02,3.009892368394719853e+00
2.955000000000000000e+02,3.011568238570425216e+00
2.960000000000000000e+02,3.013245067130078780e+00
2.965000000000000000e+02,3.014922804046229476e+00
2.970000000000000000e+02,3.016601500413865100e+00
2.975000000000000000e+02,3.018281106149809379e+00
2.980000000000000000e+02,3.019961672405966802e+00
2.985000000000000000e+02,3.021643149043371945e+00
2.990000000000000000e+02,3.023325587270904613e+00
2.995000000000000000e+02,3.025008936893754719e+00
3.000000000000000000e+02,3.026693249177841327e+00
3.005000000000000000e+02,3.028378473872441745e+00
3.010000000000000000e+02,3.030064662300580025e+00
3.015000000000000000e+02,3.031751764155560469e+00
3.020000000000000000e+02,3.033439830817575622e+00
3.025000000000000000e+02,3.035128811923892389e+00
3.030000000000000000e+02,3.036818758911935756e+00
3.035000000000000000e+02,3.038509621362874391e+00
3.040000000000000000e+02,3.040201450771429226e+00
3.045000000000000000e+02,3.041894196662606298e+00
3.050000000000000000e+02,3.043587910588486434e+00
3.055000000000000000e+02,3.045282542017853977e+00
3.060000000000000000e+02,3.046978142560211822e+00
3.065000000000000000e+02,3.048674661628057780e+00
3.070000000000000000e+02,3.050372150888382983e+00
3.075000000000000000e+02,3.052070559697334318e+00
3.080000000000000000e+02,3.053769939779455989e+00
3.085000000000000000e+02,3.055470240434482676e+00
3.090000000000000000e+02,3.057171513444574718e+00
3.095000000000000000e+02,3.058873708052991969e+00
3.100000000000000000e+02,3.060576876099575294e+00
3.105000000000000000e+02,3.062280966771045332e+00
3.110000000000000000e+02,3.063986031964986534e+00
3.115000000000000000e+02,3.065692020811520369e+00
3.120000000000000000e+02,3.067398985266039269e+00
3.125000000000000000e+02,3.069106874402000695e+00
3.130000000000000000e+02,3.070815740232671232e+00
3.135000000000000000e+02,3.072525531774781715e+00
3.140000000000000000e+02,3.074236301099533719e+00
3.145000000000000000e+02,3.075947997166869285e+00
3.150000000000000000e+02,3.077660672105992479e+00
3.155000000000000000e+02,3.079374274819991264e+00
3.160000000000000000e+02,3.081088857496130373e+00
3.165000000000000000e+02,3.082804368980598397e+00
3.170000000000000000e+02,3.084520861518774471e+00
3.175000000000000000e+02,3.086238283899871870e+00
3.180000000000000000e+02,3.087956688427468510e+00
3.185000000000000000e+02,3.089676023833731744e+00
3.190000000000000000e+02,3.091396342480497772e+00
3.195000000000000000e+02,3.093117593042832070e+00
3.200000000000000000e+02,3.094839827940895738e+00
3.205000000000000000e+02,3.096562995792579986e+00
3.210000000000000000e+02,3.098287149076437874e+00
3.215000000000000000e+02,3.100012236353129058e+00
3.220000000000000000e+02,3.101738310159658951e+00
3.225000000000000000e+02,3.103465318999390821e+00
3.230000000000000000e+02,3.105193315467849491e+00
3.235000000000000000e+02,3.106922248011037002e+00
3.240000000000000000e+02,3.108652169283066868e+00
3.245000000000000000e+02,3.110383027672511513e+00
3.250000000000000000e+02,3.112114875892135313e+00
3.255000000000000000e+02,3.113847662273024230e+00
3.260000000000000000e+02,3.115581439586657897e+00
3.265000000000000000e+02,3.117316156106566094e+00
3.270000000000000000e+02,3.119051864663013873e+00
3.275000000000000000e+02,3.120788513471911774e+00
3.280000000000000000e+02,3.122526155422370664e+00
3.285000000000000000e+02,3.124264738672622332e+00
3.290000000000000000e+02,3.126004316170688302e+00
3.295000000000000000e+02,3.127744836017053665e+00
3.300000000000000000e+02,3.129486351218718987e+00
3.305000000000000000e+02,3.131228809818360492e+00
3.310000000000000000e+02,3.132972264882020408e+00
3.315000000000000000e+02,3.134716664394501251e+00
3.320000000000000000e+02,3.136462061480956187e+00
3.325000000000000000e+02,3.138208404068245638e+00
3.330000000000000000e+02,3.139955745340700322e+00
3.335000000000000000e+02,3.141704033167177723e+00
3.340000000000000000e+02,3.143453320791248728e+00
3.345000000000000000e+02,3.145203556023700830e+00
3.350000000000000000e+02,3.146954792167414805e+00
3.355000000000000000e+02,3.148706976975045091e+00
3.360000000000000000e+02,3.150460163808845859e+00
3.365000000000000000e+02,3.152214300363273214e+00
3.370000000000000000e+02,3.153969440060020890e+00
3.375000000000000000e+02,3.155725530535283596e+00
3.380000000000000000e+02,3.157482625270258136e+00
3.385000000000000000e+02,3.159240671842812542e+00
3.390000000000000000e+02,3.160999723793720850e+00
3.395000000000000000e+02,3.162759728642452917e+00
3.400000000000000000e+02,3.164520739989420850e+00
3.405000000000000000e+02,3.166282705295641264e+00
3.410000000000000000e+02,3.168045678221228290e+00
3.415000000000000000e+02,3.169809606168676464e+00
3.420000000000000000e+02,3.171574542857871659e+00
3.425000000000000000e+02,3.173340435632720169e+00
3.430000000000000000e+02,3.175107338272947555e+00
3.435000000000000000e+02,3.176875198063804806e+00
3.440000000000000000e+02,3.178644068844922455e+00
3.445000000000000000e+02,3.180413897842834459e+00
3.450000000000000000e+02,3.182184738957142933e+00
3.455000000000000000e+02,3.183956539355595527e+00
3.460000000000000000e+02,3.185729352997832997e+00
3.465000000000000000e+02,3.187503126992756286e+00
3.470000000000000000e+02,3.189277915360110960e+00
3.475000000000000000e+02,3.191053665149879759e+00
3.480000000000000000e+02,3.192830430441984113e+00
3.485000000000000000e+02,3.194608158227424610e+00
3.490000000000000000e+02,3.196386902646358941e+00
3.495000000000000000e+02,3.198166610630746476e+00
3.500000000000000000e+02,3.199947336381050444e+00
3.505000000000000000e+02,3.201729026770113506e+00
3.510000000000000000e+02,3.203511736058777259e+00
3.515000000000000000e+02,3.205295411060699706e+00
3.520000000000000000e+02,3.207080106097178973e+00
3.525000000000000000e+02,3.208865767922612022e+00
3.530000000000000000e+02,3.210652450918811684e+00
3.535000000000000000e+02,3.212440101780865920e+00
3.540000000000000000e+02,3.214228774951160439e+00
3.545000000000000000e+02,3.216018417065408919e+00
3.550000000000000000e+02,3.217809082626640116e+00
3.555000000000000000e+02,3.219600718211125479e+00
3.560000000000000000e+02,3.221393378382605199e+00
3.565000000000000000e+02,3.223187009657841440e+00
3.570000000000000000e+02,3.224981666661351554e+00
3.575000000000000000e+02,3.226777295850324467e+00
3.580000000000000000e+02,3.228573951910122197e+00
3.585000000000000000e+02,3.230371581238293377e+00
3.590000000000000000e+02,3.232170238581115296e+00
3.595000000000000000e+02,3.233969870276427017e+00
3.600000000000000000e+02,3.235770531131487271e+00
3.605000000000000000e+02,3.237572167424364267e+00
3.610000000000000000e+02,3.239374834023362570e+00
3.615000000000000000e+02,3.241178477146710257e+00
3.620000000000000000e+02,3.242983151723831003e+00
3.625000000000000000e+02,3.244788803913044806e+00
3.630000000000000000e+02,3.246595488704960619e+00
3.635000000000000000e+02,3.248403152197926413e+00
3.640000000000000000e+02,3.250211849443803924e+00
3.645000000000000000e+02,3.252021526480897595e+00
3.650000000000000000e+02,3.253832238422394330e+00
3.655000000000000000e+02,3.255643931246489764e+00
3.660000000000000000e+02,3.257456660127760806e+00
3.665000000000000000e+02,3.259270370984230336e+00
3.670000000000000000e+02,3.261085119051932324e+00
3.675000000000000000e+02,3.262900850188648061e+00
3.680000000000000000e+02,3.264717619691938744e+00
3.685000000000000000e+02,3.266535373359277017e+00
3.690000000000000000e+02,3.268354166549820139e+00
3.695000000000000000e+02,3.270173945000663274e+00
3.700000000000000000e+02,3.271994764132629907e+00
3.705000000000000000e+02,3.273816569622372885e+00
3.710000000000000000e+02,3.275639416952444538e+00
3.715000000000000000e+02,3.277463251738991001e+00
3.720000000000000000e+02,3.279288129526364504e+00
3.725000000000000000e+02,3.281113995870134303e+00
3.730000000000000000e+02,3.282940906376522694e+00
3.735000000000000000e+02,3.284768806540453223e+00
3.740000000000000000e+02,3.286597752030089303e+00
3.745000000000000000e+02,3.288427688279639494e+00
3.750000000000000000e+02,3.290258671019276271e+00
3.755000000000000000e+02,3.292090645622427481e+00
3.760000000000000000e+02,3.293923667881345274e+00
3.765000000000000000e+02,3.295757683108606173e+00
3.770000000000000000e+02,3.297592747158609505e+00
3.775000000000000000e+02,3.299428805283018296e+00
3.780000000000000000e+02,3.301265913398446106e+00
3.785000000000000000e+02,3.303104016695570522e+00
3.790000000000000000e+02,3.304943171153292170e+00
3.795000000000000000e+02,3.306783321901238359e+00
3.800000000000000000e+02,3.308624524980662063e+00
3.805000000000000000e+02,3.310466725460069704e+00
3.810000000000000000e+02,3.312309979443140762e+00
3.815000000000000000e+02,3.314154231937192829e+00
3.820000000000000000e+02,3.315999539108398508e+00
3.825000000000000000e+02,3.317845845902819946e+00
3.830000000000000000e+02,3.319693208549192587e+00
3.835000000000000000e+02,3.321541571932254744e+00
3.840000000000000000e+02,3.323390992343375316e+00
3.845000000000000000e+02,3.325241414605897727e+00
3.850000000000000000e+02,3.327092895073895384e+00
3.855000000000000000e+02,3.328945378509251540e+00
3.860000000000000000e+02,3.330798921328809392e+00
3.865000000000000000e+02,3.332653468232924965e+00
3.870000000000000000e+02,3.334509075701276526e+00
3.875000000000000000e+02,3.336365688372640470e+00
3.880000000000000000e+02,3.338223362789591420e+00
3.885000000000000000e+02,3.340082043529243983e+00
3.890000000000000000e+02,3.341941787197152625e+00
3.895000000000000000e+02,3.343802538308699113e+00
3.900000000000000000e+02,3.345664353532491031e+00
3.905000000000000000e+02,3.347527177322106251e+00
3.910000000000000000e+02,3.349391066409272533e+00
3.915000000000000000e+02,3.351255965185697683e+00
3.920000000000000000e+02,3.353121930446301580e+00
3.925000000000000000e+02,3.354988906520850911e+00
3.930000000000000000e+02,3.356856950267528283e+00
3.935000000000000000e+02,3.358726005954089100e+00
3.940000000000000000e+02,3.360596130502051526e+00
3.945000000000000000e+02,3.362467268117089958e+00
3.950000000000000000e+02,3.364339475784127842e+00
3.955000000000000000e+02,3.366212697646689289e+00
3.960000000000000000e+02,3.368086990753174970e+00
3.965000000000000000e+02,3.369962299184889432e+00
3.970000000000000000e+02,3.371838680053778958e+00
3.975000000000000000e+02,3.373716077378861478e+00
3.980000000000000000e+02,3.375594548335699940e+00
3.985000000000000000e+02,3.377474036880955932e+00
3.990000000000000000e+02,3.379354600253877905e+00
3.995000000000000000e+02,3.381236182348700492e+00
4.000000000000000000e+02,3.383118840468434474e+00
4.005000000000000000e+02,3.385002518444817365e+00
4.010000000000000000e+02,3.386887273644687113e+00
4.015000000000000000e+02,3.388773049837218387e+00
4.020000000000000000e+02,3.390659904453146023e+00
4.025000000000000000e+02,3.392547781199013457e+00
4.030000000000000000e+02,3.394436737569526574e+00
4.035000000000000000e+02,3.396326717208520751e+00
4.040000000000000000e+02,3.398217777674749751e+00
4.045000000000000000e+02,3.400109862549271611e+00
4.050000000000000000e+02,3.402003029454951921e+00
4.055000000000000000e+02,3.403897221910006543e+00
4.060000000000000000e+02,3.405792497601490609e+00
4.065000000000000000e+02,3.407688799984700534e+00
4.070000000000000000e+02,3.409586186810947162e+00
4.075000000000000000e+02,3.411484601472543954e+00
4.080000000000000000e+02,3.413384101785134739e+00
4.085000000000000000e+02,3.415284631077973199e+00
4.090000000000000000e+02,3.417186247231102758e+00
4.095000000000000000e+02,3.419088893510657812e+00
4.100000000000000000e+02,3.420992627861148438e+00
4.105000000000000000e+02,3.422897393485514694e+00
4.110000000000000000e+02,3.424803248392811916e+00
4.115000000000000000e+02,3.426710135722714767e+00
4.120000000000000000e+02,3.428618113548891788e+00
4.125000000000000000e+02,3.430527124947682971e+00
4.130000000000000000e+02,3.432437228057445999e+00
4.135000000000000000e+02,3.434348365891112476e+00
4.140000000000000000e+02,3.436260596651801613e+00
4.145000000000000000e+02,3.438173863288964238e+00
4.150000000000000000e+02,3.440088224070553036e+00
4.155000000000000000e+02,3.442003621882471442e+00
4.160000000000000000e+02,3.443920115057576670e+00
4.165000000000000000e+02,3.445837646418153266e+00
4.170000000000000000e+02,3.447756274362033579e+00
4.175000000000000000e+02,3.449675941647812216e+00
4.180000000000000000e+02,3.451596706738372600e+00
4.185000000000000000e+02,3.453518512328547452e+00
4.190000000000000000e+02,3.455441416946340105e+00
4.195000000000000000e+02,3.457365363222753452e+00
4.200000000000000000e+02,3.459290409750983564e+00
4.205000000000000000e+02,3.461216499098132005e+00
4.210000000000000000e+02,3.463143689922658641e+00
4.215000000000000000e+02,3.465071924727686437e+00
4.220000000000000000e+02,3.467001262237034975e+00
4.225000000000000000e+02,3.468931644889759358e+00
4.230000000000000000e+02,3.470863131475099284e+00
4.235000000000000000e+02,3.472795664367994029e+00
4.240000000000000000e+02,3.474729302423167798e+00
4.245000000000000000e+02,3.476663987951370771e+00
4.250000000000000000e+02,3.478599779872886266e+00
4.255000000000000000e+02,3.480536620434201645e+00
4.260000000000000000e+02,3.482474568621235278e+00
4.265000000000000000e+02,3.484413566616143321e+00
4.270000000000000000e+02,3.486353673470543590e+00
4.275000000000000000e+02,3.488294831302193089e+00
4.280000000000000000e+02,3.490237099228486795e+00
4.285000000000000000e+02,3.492180419302703953e+00
4.290000000000000000e+02,3.494124850708093533e+00
4.295000000000000000e+02,3.496070335433389964e+00
4.300000000000000000e+02,3.498016932727759709e+00
4.305000000000000000e+02,3.499964584515320443e+00
4.310000000000000000e+02,3.501913350111240053e+00
4.315000000000000000e+02,3.503863171374943519e+00
4.320000000000000000e+02,3.505814107687669878e+00
4.325000000000000000e+02,3.507766100844082136e+00
4.330000000000000000e+02,3.509719210291560199e+00
4.335000000000000000e+02,3.511673377759937154e+00
4.340000000000000000e+02,3.513628662762807942e+00
4.345000000000000000e+02,3.515585006965099346e+00
4.350000000000000000e+02,3.517542469946699946e+00
4.355000000000000000e+02,3.519500993307556058e+00
4.360000000000000000e+02,3.521460636693922730e+00
4.365000000000000000e+02,3.523421341640691651e+00
4.370000000000000000e+02,3.525383167860555833e+00
4.375000000000000000e+02,3.527346056823306597e+00
4.380000000000000000e+02,3.529310068308117110e+00
4.385000000000000000e+02,3.531275143719585063e+00
4.390000000000000000e+02,3.533241342903494342e+00
4.395000000000000000e+02,3.535208607199173958e+00
4.400000000000000000e+02,3.537176996519044270e+00
4.405000000000000000e+02,3.539146452137093224e+00
4.410000000000000000e+02,3.541117034032503774e+00
4.415000000000000000e+02,3.543088683413847750e+00
4.420000000000000000e+02,3.545061460327092462e+00
4.425000000000000000e+02,3.547035305915323455e+00
4.430000000000000000e+02,3.549010280291418518e+00
4.435000000000000000e+02,3.550986324532901861e+00
4.440000000000000000e+02,3.552963498819585286e+00
4.445000000000000000e+02,3.554941744163361950e+00
4.450000000000000000e+02,3.556921120811099790e+00
4.455000000000000000e+02,3.558901569708986301e+00
4.460000000000000000e+02,3.560883151170973981e+00
4.465000000000000000e+02,3.562865806077470499e+00
4.470000000000000000e+02,3.564849594809634592e+00
4.475000000000000000e+02,3.566834458182023493e+00
4.480000000000000000e+02,3.568820456643029715e+00
4.485000000000000000e+02,3.570807530941280117e+00
4.490000000000000000e+02,3.572795741592527996e+00
4.495000000000000000e+02,3.574785029279401893e+00
4.500000000000000000e+02,3.576775454585036762e+00
4.505000000000000000e+02,3.578766958125986442e+00
4.510000000000000000e+02,3.580759600552896327e+00
4.515000000000000000e+02,3.582753322416172281e+00
4.520000000000000000e+02,3.584748184433992790e+00
4.525000000000000000e+02,3.586744127090545131e+00
4.530000000000000000e+02,3.588741211171665224e+00
4.535000000000000000e+02,3.590739377095244489e+00
4.540000000000000000e+02,3.592738685714803815e+00
4.545000000000000000e+02,3.594739077381866377e+00
4.550000000000000000e+02,3.596740613017764598e+00
4.555000000000000000e+02,3.598743232907577916e+00
4.560000000000000000e+02,3.600746998040471603e+00
4.565000000000000000e+02,3.602751848635011633e+00
4.570000000000000000e+02,3.604757845748324474e+00
4.575000000000000000e+02,3.606764929532370711e+00
4.580000000000000000e+02,3.608773161112301509e+00
4.585000000000000000e+02,3.610782480573390352e+00
4.590000000000000000e+02,3.612792949108871277e+00
4.595000000000000000e+02,3.614804506737306244e+00
4.600000000000000000e+02,3.616817214720093876e+00
4.605000000000000000e+02,3.618831013008954933e+00
4.610000000000000000e+02,3.620845962933528117e+00
4.615000000000000000e+02,3.622862004378670786e+00
4.620000000000000000e+02,3.624879198742338104e+00
4.625000000000000000e+02,3.626897485842401014e+00
4.630000000000000000e+02,3.628916927145203086e+00
4.635000000000000000e+02,3.630937462401604865e+00
4.640000000000000000e+02,3.632959153146416931e+00
4.645000000000000000e+02,3.634981939063365086e+00
4.650000000000000000e+02,3.637005881755799752e+00
4.655000000000000000e+02,3.639030920840288452e+00
4.660000000000000000e+02,3.641057117988801828e+00
4.665000000000000000e+02,3.643084412750618117e+00
4.670000000000000000e+02,3.645112866866406787e+00
4.675000000000000000e+02,3.647142419818136361e+00
4.680000000000000000e+02,3.649173133415247072e+00
4.685000000000000000e+02,3.651204947072272056e+00
4.690000000000000000e+02,3.653237922667500026e+00
4.695000000000000000e+02,3.655271999548002970e+00
4.700000000000000000e+02,3.657307239660998910e+00
4.705000000000000000e+02,3.659343582285971674e+00
4.710000000000000000e+02,3.661381089439139203e+00
4.715000000000000000e+02,3.663419700332377626e+00
4.720000000000000000e+02,3.665459477050985182e+00
4.725000000000000000e+02,3.667500358739097077e+00
4.730000000000000000e+02,3.669542407551172669e+00
4.735000000000000000e+02,3.671585562563583149e+00
4.740000000000000000e+02,3.673629886000019606e+00
4.745000000000000000e+02,3.675675316868968423e+00
4.750000000000000000e+02,3.677721917463430135e+00
4.755000000000000000e+02,3.679769626723978337e+00
4.760000000000000000e+02,3.681818507013001174e+00
4.765000000000000000e+02,3.683868497203034220e+00
4.770000000000000000e+02,3.685919659725929165e+00
4.775000000000000000e+02,3.687971933386158696e+00
4.780000000000000000e+02,3.690025380685117096e+00
4.785000000000000000e+02,3.692079940359084045e+00
4.790000000000000000e+02,3.694135674979076800e+00
4.795000000000000000e+02,3.696192523213158498e+00
4.800000000000000000e+02,3.698250547702041757e+00
4.805000000000000000e+02,3.700309687045448381e+00
4.810000000000000000e+02,3.702370003953864952e+00
4.815000000000000000e+02,3.704431436958648849e+00
4.820000000000000000e+02,3.706494048840137445e+00
4.825000000000000000e+02,3.708557778061190913e+00
4.830000000000000000e+02,3.710622687472079129e+00
4.835000000000000000e+02,3.712688715467142408e+00
4.840000000000000000e+02,3.714755924966659517e+00
4.845000000000000000e+02,3.716824254296322572e+00
4.850000000000000000e+02,3.718893766446495608e+00
4.855000000000000000e+02,3.720964399674197676e+00
4.860000000000000000e+02,3.723036217039958462e+00
4.865000000000000000e+02,3.725109156731997828e+00
4.870000000000000000e+02,3.727183281881086607e+00
4.875000000000000000e+02,3.729258530606615718e+00
4.880000000000000000e+02,3.731334966109681073e+00
4.885000000000000000e+02,3.733412526440719414e+00
4.890000000000000000e+02,3.735491274871223233e+00
4.895000000000000000e+02,3.737571149382651559e+00
4.900000000000000000e+02,3.739652213316973839e+00
4.905000000000000000e+02,3.741734404586541274e+00
4.910000000000000000e+02,3.743817786603880204e+00
4.915000000000000000e+02,3.745902297212208687e+00
4.920000000000000000e+02,3.747987999894675237e+00
4.925000000000000000e+02,3.750074832425274174e+00
4.930000000000000000e+02,3.752162858357840580e+00
4.935000000000000000e+02,3.754252015397055775e+00
4.940000000000000000e+02,3.756342367167574192e+00
4.945000000000000000e+02,3.758433851304688211e+00
4.950000000000000000e+02,3.760526531503893821e+00
4.955000000000000000e+02,3.762620345331017191e+00
4.960000000000000000e+02,3.764715356552532199e+00
4.965000000000000000e+02,3.766811502664717093e+00
4.970000000000000000e+02,3.768908847505051174e+00
4.975000000000000000e+02,3.771007328500189271e+00
4.980000000000000000e+02,3.773107009558743119e+00
4.985000000000000000e+02,3.775207828037670854e+00
4.990000000000000000e+02,3.777309847916744179e+00
4.995000000000000000e+02,3.779413006483141046e+00
5.000000000000000000e+02,3.781517367787929018e+00
5.005000000000000000e+02,3.783622869048430370e+00
5.010000000000000000e+02,3.785729574387031171e+00
5.015000000000000000e+02,3.787837420951122080e+00
5.020000000000000000e+02,3.789946472934539567e+00
5.025000000000000000e+02,3.792056667414662297e+00
5.030000000000000000e+02,3.794168068656808224e+00
5.035000000000000000e+02,3.796280613668265858e+00
5.040000000000000000e+02,3.798394366785962983e+00
5.045000000000000000e+02,3.800509264947022903e+00
5.050000000000000000e+02,3.802625372560010319e+00
5.055000000000000000e+02,3.804742626491802504e+00
5.060000000000000000e+02,3.806861091222735638e+00
5.065000000000000000e+02,3.808980703549363689e+00
5.070000000000000000e+02,3.811101528023822294e+00
5.075000000000000000e+02,3.813223501372260849e+00
5.080000000000000000e+02,3.815346688218744564e+00
5.085000000000000000e+02,3.817471025218945879e+00
5.090000000000000000e+02,3.819596577068885779e+00
5.095000000000000000e+02,3.821723280353678476e+00
5.100000000000000000e+02,3.823851199841437065e+00
5.105000000000000000e+02,3.825980272046636710e+00
5.110000000000000000e+02,3.828110561809507928e+00
5.115000000000000000e+02,3.830242005573811781e+00
5.120000000000000000e+02,3.832374668252030325e+00
5.125000000000000000e+02,3.834508486217128809e+00
5.130000000000000000e+02,3.836643524453869691e+00
5.135000000000000000e+02,3.838779719264343360e+00
5.140000000000000000e+02,3.840917135705723240e+00
5.145000000000000000e+02,3.843055710009148918e+00
5.150000000000000000e+02,3.845195507304234983e+00
5.155000000000000000e+02,3.847336463751088065e+00
5.160000000000000000e+02,3.849478644551898032e+00
5.165000000000000000e+02,3.851621985795658176e+00
5.170000000000000000e+02,3.853766552757161623e+00
5.175000000000000000e+02,3.855912281454211055e+00
5.180000000000000000e+02,3.858059237234337413e+00
5.185000000000000000e+02,3.860207356044071947e+00
5.190000000000000000e+02,3.862356703303707839e+00
5.195000000000000000e+02,3.864507214888431630e+00
5.200000000000000000e+02,3.866658956291430194e+00
5.205000000000000000e+02,3.868811863316465427e+00
5.210000000000000000e+02,3.870966001529647205e+00
5.215000000000000000e+02,3.873121306663230623e+00
5.220000000000000000e+02,3.875277844356388446e+00
5.225000000000000000e+02,3.877435550269785036e+00
5.230000000000000000e+02,3.879594490115681360e+00
5.235000000000000000e+02,3.881754599483075108e+00
5.240000000000000000e+02,3.883915944157452227e+00
5.245000000000000000e+02,3.886078459656061579e+00
5.250000000000000000e+02,3.888242211837641182e+00
5.255000000000000000e+02,3.890407136147612910e+00
5.260000000000000000e+02,3.892573298518103631e+00
5.265000000000000000e+02,3.894740634322623851e+00
5.270000000000000000e+02,3.896909209566712828e+00
5.275000000000000000e+02,3.899078959551902201e+00
5.280000000000000000e+02,3.901249950357277285e+00
5.285000000000000000e+02,3.903422117212289599e+00
5.290000000000000000e+02,3.905595526269640239e+00
5.295000000000000000e+02,3.907770112686608677e+00
5.300000000000000000e+02,3.909945942689583731e+00
5.305000000000000000e+02,3.912122951363641299e+00
5.310000000000000000e+02,3.914301205008942297e+00
5.315000000000000000e+02,3.916480638638225376e+00
5.320000000000000000e+02,3.918661318625504819e+00
5.325000000000000000e+02,3.920843179911154497e+00
5.330000000000000000e+02,3.923026288943125106e+00
5.335000000000000000e+02,3.925210580589292508e+00
5.340000000000000000e+02,3.927396121371621529e+00
5.345000000000000000e+02,3.929582846085468262e+00
5.350000000000000000e+02,3.931770821326894705e+00
5.355000000000000000e+02,3.933959981818598184e+00
5.360000000000000000e+02,3.936150394230822247e+00
5.365000000000000000e+02,3.938341993213579695e+00
5.370000000000000000e+02,3.940534845511376449e+00
5.375000000000000000e+02,3.942728885701404895e+00
5.380000000000000000e+02,3.944924180602518149e+00
5.385000000000000000e+02,3.947120664719063310e+00
5.390000000000000000e+02,3.949318404944322847e+00
5.395000000000000000e+02,3.951517335709658241e+00
5.400000000000000000e+02,3.953717523982862581e+00
5.405000000000000000e+02,3.955918904122292190e+00
5.410000000000000000e+02,3.958121543170335599e+00
5.415000000000000000e+02,3.960325375412202309e+00
5.420000000000000000e+02,3.962530467964957559e+00
5.425000000000000000e+02,3.964736755040640492e+00
5.430000000000000000e+02,3.966944303831077878e+00
5.435000000000000000e+02,3.969153048475000833e+00
5.440000000000000000e+02,3.971363056239079370e+00
5.445000000000000000e+02,3.973574261188708157e+00
5.450000000000000000e+02,3.975786730665490154e+00
5.455000000000000000e+02,3.978000398661344583e+00
5.460000000000000000e+02,3.980215332592886845e+00
5.465000000000000000e+02,3.982431466378539398e+00
5.470000000000000000e+02,3.984648867510007797e+00
5.475000000000000000e+02,3.986867469832083177e+00
5.480000000000000000e+02,3.989087340911648738e+00
5.485000000000000000e+02,3.991308414519832315e+00
5.490000000000000000e+02,3.993530758298781791e+00
5.495000000000000000e+02,3.995754305945822704e+00
5.500000000000000000e+02,3.997979125178450222e+00
5.505000000000000000e+02,4.000205149620163603e+00
5.510000000000000000e+02,4.002432447063888787e+00
5.515000000000000000e+02,4.004660951059159757e+00
5.520000000000000000e+02,4.006890729474418045e+00
5.525000000000000000e+02,4.009121715785203932e+00
5.530000000000000000e+02,4.011353977935558923e+00
5.535000000000000000e+02,4.013587449326896817e+00
5.540000000000000000e+02,4.015822197978935471e+00
5.545000000000000000e+02,4.018058157218937332e+00
5.550000000000000000e+02,4.020295395142386319e+00
5.555000000000000000e+02,4.022533845002251418e+00
5.560000000000000000e+02,4.024773574969865209e+00
5.565000000000000000e+02,4.027014518223875683e+00
5.570000000000000000e+02,4.029256743011555564e+00
5.575000000000000000e+02,4.031500182437087965e+00
5.580000000000000000e+02,4.033744904823765687e+00
5.585000000000000000e+02,4.035990843201288314e+00
5.590000000000000000e+02,4.038238065969052215e+00
5.595000000000000000e+02,4.040486506082131335e+00
5.600000000000000000e+02,4.042736232016109987e+00
5.605000000000000000e+02,4.044987176651409833e+00
5.610000000000000000e+02,4.047239408539892835e+00
5.615000000000000000e+02,4.049492860487186263e+00
5.620000000000000000e+02,4.051747601121509668e+00
5.625000000000000000e+02,4.054003563173672831e+00
5.630000000000000000e+02,4.056260815348327498e+00
5.635000000000000000e+02,4.058519290301363824e+00
5.640000000000000000e+02,4.060779056813935028e+00
5.645000000000000000e+02,4.063040047466918381e+00
5.650000000000000000e+02,4.065302331118113344e+00
5.655000000000000000e+02,4.067565840273295485e+00
5.660000000000000000e+02,4.069830643866933606e+00
5.665000000000000000e+02,4.072096674329628740e+00
5.670000000000000000e+02,4.074364000672659358e+00
5.675000000000000000e+02,4.076632555251362255e+00
5.680000000000000000e+02,4.078902407153858434e+00
5.685000000000000000e+02,4.081173488660136073e+00
5.690000000000000000e+02,4.083445868935300815e+00
5.695000000000000000e+02,4.085719480183908736e+00
5.700000000000000000e+02,4.087994391648081205e+00
5.705000000000000000e+02,4.090270535456853374e+00
5.710000000000000000e+02,4.092547980929505336e+00
5.715000000000000000e+02,4.094826660119474049e+00
5.720000000000000000e+02,4.097106642423222311e+00
5.725000000000000000e+02,4.099387859818500957e+00
5.730000000000000000e+02,4.101670381779103813e+00
5.735000000000000000e+02,4.103954140207010326e+00
5.740000000000000000e+02,4.106239204653374664e+00
5.745000000000000000e+02,4.108525506944319616e+00
5.750000000000000000e+02,4.110813116708502690e+00
5.755000000000000000e+02,4.113101965696110085e+00
5.760000000000000000e+02,4.115392123613323072e+00
5.765000000000000000e+02,4.117683522134306884e+00
5.770000000000000000e+02,4.119976231042922876e+00
5.775000000000000000e+02,4.122270181937222944e+00
5.780000000000000000e+02,4.124565444678770731e+00
5.785000000000000000e+02,4.126861950789430189e+00
5.790000000000000000e+02,4.129159770208607583e+00
5.795000000000000000e+02,4.131458834381892764e+00
5.800000000000000000e+02,4.133759213326566595e+00
5.805000000000000000e+02,4.136060838411856011e+00
5.810000000000000000e+02,4.138363779733064796e+00
