x,mean_free_path
2.910000000000000000e+02,8.222222222221699894e+02
2.915000000000000000e+02,8.222222222221703305e+02
2.920000000000000000e+02,8.222222222221707852e+02
2.925000000000000000e+02,8.222222222221712400e+02
2.930000000000000000e+02,8.222222222221715811e+02
2.935000000000000000e+02,8.222222222221723769e+02
2.940000000000000000e+02,8.222222222221728316e+02
2.945000000000000000e+02,8.222222222221737411e+02
2.950000000000000000e+02,8.222222222221743095e+02
2.955000000000000000e+02,8.222222222221748780e+02
2.960000000000000000e+02,8.222222222221760148e+02
2.965000000000000000e+02,8.222222222221765833e+02
2.970000000000000000e+02,8.222222222221772654e+02
2.975000000000000000e+02,8.222222222221777201e+02
2.980000000000000000e+02,8.222222222221779475e+02
2.985000000000000000e+02,8.222222222221793118e+02
2.990000000000000000e+02,8.222222222221796528e+02
2.995000000000000000e+02,8.222222222221799939e+02
3.000000000000000000e+02,8.222222222221805623e+02
3.005000000000000000e+02,8.222222222221815855e+02
3.010000000000000000e+02,8.222222222221822676e+02
3.015000000000000000e+02,8.222222222221828360e+02
3.020000000000000000e+02,8.222222222221840866e+02
3.025000000000000000e+02,8.222222222221851098e+02
3.030000000000000000e+02,8.222222222221854508e+02
3.035000000000000000e+02,8.222222222221862467e+02
3.040000000000000000e+02,8.222222222221870425e+02
3.045000000000000000e+02,8.222222222221880656e+02
3.050000000000000000e+02,8.222222222221889751e+02
3.055000000000000000e+02,8.222222222221895436e+02
3.060000000000000000e+02,8.222222222221906804e+02
3.065000000000000000e+02,8.222222222221915899e+02
3.070000000000000000e+02,8.222222222221924994e+02
3.075000000000000000e+02,8.222222222221934089e+02
3.080000000000000000e+02,8.222222222221940910e+02
3.085000000000000000e+02,8.222222222221953416e+02
3.090000000000000000e+02,8.222222222221955690e+02
3.095000000000000000e+02,8.222222222221962511e+02
3.100000000000000000e+02,8.222222222221969332e+02
3.105000000000000000e+02,8.222222222221977290e+02
3.110000000000000000e+02,8.222222222221988659e+02
3.115000000000000000e+02,8.222222222221993206e+02
3.120000000000000000e+02,8.222222222222003438e+02
3.125000000000000000e+02,8.222222222222012533e+02
3.130000000000000000e+02,8.222222222222023902e+02
3.135000000000000000e+02,8.222222222222027312e+02
3.140000000000000000e+02,8.222222222222034134e+02
3.145000000000000000e+02,8.222222222222042092e+02
3.150000000000000000e+02,8.222222222222058008e+02
3.155000000000000000e+02,8.222222222222068240e+02
3.160000000000000000e+02,8.222222222222076198e+02
3.165000000000000000e+02,8.222222222222081882e+02
3.170000000000000000e+02,8.222222222222084156e+02
3.175000000000000000e+02,8.222222222222088703e+02
3.180000000000000000e+02,8.222222222222100072e+02
3.185000000000000000e+02,8.222222222222111441e+02
3.190000000000000000e+02,8.222222222222118262e+02
3.195000000000000000e+02,8.222222222222128494e+02
3.200000000000000000e+02,8.222222222222133041e+02
3.205000000000000000e+02,8.222222222222144410e+02
3.210000000000000000e+02,8.222222222222150094e+02
3.215000000000000000e+02,8.222222222222155779e+02
3.220000000000000000e+02,8.222222222222162600e+02
3.225000000000000000e+02,8.222222222222162600e+02
3.230000000000000000e+02,8.222222222222162600e+02
3.235000000000000000e+02,8.222222222222162600e+02
3.240000000000000000e+02,8.222222222222166010e+02
3.245000000000000000e+02,8.222222222222175105e+02
3.250000000000000000e+02,8.222222222222178516e+02
3.255000000000000000e+02,8.222222222222181927e+02
3.260000000000000000e+02,8.222222222222185337e+02
3.265000000000000000e+02,8.222222222222185337e+02
3.270000000000000000e+02,8.222222222222185337e+02
3.275000000000000000e+02,8.222222222222185337e+02
3.280000000000000000e+02,8.222222222222185337e+02
3.285000000000000000e+02,8.222222222222185337e+02
3.290000000000000000e+02,8.222222222222185337e+02
3.295000000000000000e+02,8.222222222222185337e+02
3.300000000000000000e+02,8.222222222222185337e+02
3.305000000000000000e+02,8.222222222222185337e+02
3.310000000000000000e+02,8.222222222222185337e+02
3.315000000000000000e+02,8.222222222222185337e+02
3.320000000000000000e+02,8.222222222222185337e+02
3.325000000000000000e+02,8.222222222222185337e+02
3.330000000000000000e+02,8.222222222222185337e+02
3.335000000000000000e+02,8.222222222222185337e+02
3.340000000000000000e+02,8.222222222222185337e+02
3.345000000000000000e+02,8.222222222222185337e+02
3.350000000000000000e+02,8.222222222222185337e+02
3.355000000000000000e+02,8.222222222222185337e+02
3.360000000000000000e+02,8.222222222222185337e+02
3.365000000000000000e+02,8.222222222222185337e+02
3.370000000000000000e+02,8.222222222222185337e+02
3.375000000000000000e+02,8.222222222222185337e+02
3.380000000000000000e+02,8.222222222222185337e+02
3.385000000000000000e+02,8.222222222222185337e+02
3.390000000000000000e+02,8.222222222222185337e+02
3.395000000000000000e+02,8.222222222222185337e+02
3.400000000000000000e+02,8.222222222222185337e+02
3.405000000000000000e+02,8.222222222222185337e+02
3.410000000000000000e+02,8.222222222222185337e+02
3.415000000000000000e+02,8.222222222222185337e+02
3.420000000000000000e+02,8.222222222222185337e+02
3.425000000000000000e+02,8.222222222222185337e+02
3.430000000000000000e+02,8.222222222222185337e+02
3.435000000000000000e+02,8.222222222222185337e+02
3.440000000000000000e+02,8.222222222222185337e+02
3.445000000000000000e+02,8.222222222222185337e+02
3.450000000000000000e+02,8.222222222222185337e+02
3.455000000000000000e+02,8.222222222222185337e+02
3.460000000000000000e+02,8.222222222222185337e+02
3.465000000000000000e+02,8.222222222222185337e+02
3.470000000000000000e+02,8.222222222222185337e+02
3.475000000000000000e+02,8.222222222222185337e+02
3.480000000000000000e+02,8.222222222222185337e+02
3.485000000000000000e+02,8.222222222222185337e+02
3.490000000000000000e+02,8.222222222222185337e+02
3.495000000000000000e+02,8.222222222222185337e+02
3.500000000000000000e+02,8.222222222222185337e+02
3.505000000000000000e+02,8.222222222222185337e+02
3.510000000000000000e+02,8.222222222222185337e+02
3.515000000000000000e+02,8.222222222222185337e+02
3.520000000000000000e+02,8.222222222222185337e+02
3.525000000000000000e+02,8.222222222222185337e+02
3.530000000000000000e+02,8.222222222222185337e+02
3.535000000000000000e+02,8.222222222222185337e+02
3.540000000000000000e+02,8.222222222222185337e+02
3.545000000000000000e+02,8.222222222222185337e+02
3.550000000000000000e+02,8.222222222222185337e+02
3.555000000000000000e+02,8.222222222222185337e+02
3.560000000000000000e+02,8.222222222222185337e+02
3.565000000000000000e+02,8.222222222222185337e+02
3.570000000000000000e+02,8.222222222222185337e+02
3.575000000000000000e+02,8.222222222222185337e+02
3.580000000000000000e+02,8.222222222222185337e+02
3.585000000000000000e+02,8.222222222222185337e+02
3.590000000000000000e+02,8.222222222222185337e+02
3.595000000000000000e+02,8.222222222222185337e+02
3.600000000000000000e+02,8.222222222222185337e+02
3.605000000000000000e+02,8.222222222222185337e+02
3.610000000000000000e+02,8.222222222222185337e+02
3.615000000000000000e+02,8.222222222222185337e+02
3.620000000000000000e+02,8.222222222222185337e+02
3.625000000000000000e+02,8.222222222222185337e+02
3.630000000000000000e+02,8.222222222222185337e+02
3.635000000000000000e+02,8.222222222222185337e+02
3.640000000000000000e+02,8.222222222222185337e+02
3.645000000000000000e+02,8.222222222222185337e+02
3.650000000000000000e+02,8.222222222222185337e+02
3.655000000000000000e+02,8.222222222222185337e+02
3.660000000000000000e+02,8.222222222222185337e+02
3.665000000000000000e+02,8.222222222222185337e+02
3.670000000000000000e+02,8.222222222222185337e+02
3.675000000000000000e+02,8.222222222222185337e+02
3.680000000000000000e+02,8.222222222222185337e+02
3.685000000000000000e+02,8.222222222222185337e+02
3.690000000000000000e+02,8.222222222222185337e+02
3.695000000000000000e+02,8.222222222222185337e+02
3.700000000000000000e+02,8.222222222222185337e+02
3.705000000000000000e+02,8.222222222222185337e+02
3.710000000000000000e+02,8.222222222222185337e+02
3.715000000000000000e+02,8.222222222222185337e+02
3.720000000000000000e+02,8.222222222222185337e+02
3.725000000000000000e+02,8.222222222222185337e+02
3.730000000000000000e+02,8.222222222222185337e+02
3.735000000000000000e+02,8.222222222222185337e+02
3.740000000000000000e+02,8.222222222222185337e+02
3.745000000000000000e+02,8.222222222222185337e+02
3.750000000000000000e+02,8.222222222222185337e+02
3.755000000000000000e+02,8.222222222222185337e+02
3.760000000000000000e+02,8.222222222222185337e+02
3.765000000000000000e+02,8.222222222222185337e+02
3.770000000000000000e+02,8.222222222222185337e+02
3.775000000000000000e+02,8.222222222222185337e+02
3.780000000000000000e+02,8.222222222222185337e+02
3.785000000000000000e+02,8.222222222222185337e+02
3.790000000000000000e+02,8.222222222222185337e+02
3.795000000000000000e+02,8.222222222222185337e+02
3.800000000000000000e+02,8.222222222222185337e+02
3.805000000000000000e+02,8.222222222222185337e+02
3.810000000000000000e+02,8.222222222222185337e+02
3.815000000000000000e+02,8.222222222222185337e+02
3.820000000000000000e+02,8.222222222222185337e+02
3.825000000000000000e+02,8.222222222222185337e+02
3.830000000000000000e+02,8.222222222222185337e+02
3.835000000000000000e+02,8.222222222222185337e+02
3.840000000000000000e+02,8.222222222222185337e+02
3.845000000000000000e+02,8.222222222222185337e+02
3.850000000000000000e+02,8.222222222222185337e+02
3.855000000000000000e+02,8.222222222222185337e+02
3.860000000000000000e+02,8.222222222222185337e+02
3.865000000000000000e+02,8.222222222222185337e+02
3.870000000000000000e+02,8.222222222222185337e+02
3.875000000000000000e+02,8.222222222222185337e+02
3.880000000000000000e+02,8.222222222222185337e+02
3.885000000000000000e+02,8.222222222222185337e+02
3.890000000000000000e+02,8.222222222222185337e+02
3.895000000000000000e+02,8.222222222222185337e+02
3.900000000000000000e+02,8.222222222222185337e+02
3.905000000000000000e+02,8.222222222222185337e+02
3.910000000000000000e+02,8.222222222222185337e+02
3.915000000000000000e+02,8.222222222222185337e+02
3.920000000000000000e+02,8.222222222222185337e+02
3.925000000000000000e+02,8.222222222222185337e+02
3.930000000000000000e+02,8.222222222222185337e+02
3.935000000000000000e+02,8.222222222222185337e+02
3.940000000000000000e+02,8.222222222222185337e+02
3.945000000000000000e+02,8.222222222222185337e+02
3.950000000000000000e+02,8.222222222222185337e+02
3.955000000000000000e+02,8.222222222222185337e+02
3.960000000000000000e+02,8.222222222222185337e+02
3.965000000000000000e+02,8.222222222222185337e+02
3.970000000000000000e+02,8.222222222222185337e+02
3.975000000000000000e+02,8.222222222222185337e+02
3.980000000000000000e+02,8.222222222222185337e+02
3.985000000000000000e+02,8.222222222222185337e+02
3.990000000000000000e+02,8.222222222222185337e+02
3.995000000000000000e+02,8.222222222222185337e+02
4.000000000000000000e+02,8.222222222222185337e+02
4.005000000000000000e+02,8.222222222222185337e+02
4.010000000000000000e+02,8.222222222222185337e+02
4.015000000000000000e+02,8.222222222222185337e+02
4.020000000000000000e+02,8.222222222222185337e+02
4.025000000000000000e+02,8.222222222222185337e+02
4.030000000000000000e+02,8.222222222222185337e+02
4.035000000000000000e+02,8.222222222222185337e+02
4.040000000000000000e+02,8.222222222222185337e+02
4.045000000000000000e+02,8.222222222222185337e+02
4.050000000000000000e+02,8.222222222222185337e+02
4.055000000000000000e+02,8.222222222222185337e+02
4.060000000000000000e+02,8.222222222222185337e+02
4.065000000000000000e+02,8.222222222222185337e+02
4.070000000000000000e+02,8.222222222222185337e+02
4.075000000000000000e+02,8.222222222222185337e+02
4.080000000000000000e+02,8.222222222222185337e+02
4.085000000000000000e+02,8.222222222222185337e+02
4.090000000000000000e+02,8.222222222222185337e+02
4.095000000000000000e+02,8.222222222222185337e+02
4.100000000000000000e+02,8.222222222222185337e+02
4.105000000000000000e+02,8.222222222222185337e+02
4.110000000000000000e+02,8.222222222222185337e+02
4.115000000000000000e+02,8.222222222222185337e+02
4.120000000000000000e+02,8.222222222222185337e+02
4.125000000000000000e+02,8.222222222222185337e+02
4.130000000000000000e+02,8.222222222222185337e+02
4.135000000000000000e+02,8.222222222222185337e+02
4.140000000000000000e+02,8.222222222222185337e+02
4.145000000000000000e+02,8.222222222222185337e+02
4.150000000000000000e+02,8.222222222222185337e+02
4.155000000000000000e+02,8.222222222222185337e+02
4.160000000000000000e+02,8.222222222222185337e+02
4.165000000000000000e+02,8.222222222222185337e+02
4.170000000000000000e+02,8.222222222222185337e+02
4.175000000000000000e+02,8.222222222222185337e+02
4.180000000000000000e+02,8.222222222222185337e+02
4.185000000000000000e+02,8.222222222222185337e+02
4.190000000000000000e+02,8.222222222222185337e+02
4.195000000000000000e+02,8.222222222222185337e+02
4.200000000000000000e+02,8.222222222222185337e+02
4.205000000000000000e+02,8.222222222222185337e+02
4.210000000000000000e+02,8.222222222222185337e+02
4.215000000000000000e+02,8.222222222222185337e+02
4.220000000000000000e+02,8.222222222222185337e+02
4.225000000000000000e+02,8.222222222222185337e+02
4.230000000000000000e+02,8.222222222222185337e+02
4.235000000000000000e+02,8.222222222222185337e+02
4.240000000000000000e+02,8.222222222222185337e+02
4.245000000000000000e+02,8.222222222222185337e+02
4.250000000000000000e+02,8.222222222222185337e+02
4.255000000000000000e+02,8.222222222222185337e+02
4.260000000000000000e+02,8.222222222222185337e+02
4.265000000000000000e+02,8.222222222222185337e+02
4.270000000000000000e+02,8.222222222222185337e+02
4.275000000000000000e+02,8.222222222222185337e+02
4.280000000000000000e+02,8.222222222222185337e+02
4.285000000000000000e+02,8.222222222222185337e+02
4.290000000000000000e+02,8.222222222222185337e+02
4.295000000000000000e+02,8.222222222222185337e+02
4.300000000000000000e+02,8.222222222222185337e+02
4.305000000000000000e+02,8.222222222222185337e+02
4.310000000000000000e+02,8.222222222222185337e+02
4.315000000000000000e+02,8.222222222222185337e+02
4.320000000000000000e+02,8.222222222222185337e+02
4.325000000000000000e+02,8.222222222222185337e+02
4.330000000000000000e+02,8.222222222222185337e+02
4.335000000000000000e+02,8.222222222222185337e+02
4.340000000000000000e+02,8.222222222222185337e+02
4.345000000000000000e+02,8.222222222222185337e+02
4.350000000000000000e+02,8.222222222222185337e+02
4.355000000000000000e+02,8.222222222222185337e+02
4.360000000000000000e+02,8.222222222222185337e+02
4.365000000000000000e+02,8.222222222222185337e+02
4.370000000000000000e+02,8.222222222222185337e+02
4.375000000000000000e+02,8.222222222222185337e+02
4.380000000000000000e+02,8.222222222222185337e+02
4.385000000000000000e+02,8.222222222222185337e+02
4.390000000000000000e+02,8.222222222222185337e+02
4.395000000000000000e+02,8.222222222222185337e+02
4.400000000000000000e+02,8.222222222222185337e+02
4.405000000000000000e+02,8.222222222222185337e+02
4.410000000000000000e+02,8.222222222222185337e+02
4.415000000000000000e+02,8.222222222222185337e+02
4.420000000000000000e+02,8.222222222222185337e+02
4.425000000000000000e+02,8.222222222222185337e+02
4.430000000000000000e+02,8.222222222222185337e+02
4.435000000000000000e+02,8.222222222222185337e+02
4.440000000000000000e+02,8.222222222222185337e+02
4.445000000000000000e+02,8.222222222222185337e+02
4.450000000000000000e+02,8.222222222222185337e+02
4.455000000000000000e+02,8.222222222222185337e+02
4.460000000000000000e+02,8.222222222222185337e+02
4.465000000000000000e+02,8.222222222222185337e+02
4.470000000000000000e+02,8.222222222222185337e+02
4.475000000000000000e+02,8.222222222222185337e+02
4.480000000000000000e+02,8.222222222222185337e+02
4.485000000000000000e+02,8.222222222222185337e+02
4.490000000000000000e+02,8.222222222222185337e+02
4.495000000000000000e+02,8.222222222222185337e+02
4.500000000000000000e+02,8.222222222222185337e+02
4.505000000000000000e+02,8.222222222222185337e+02
4.510000000000000000e+02,8.222222222222185337e+02
4.515000000000000000e+02,8.222222222222185337e+02
4.520000000000000000e+02,8.222222222222185337e+02
4.525000000000000000e+02,8.222222222222185337e+02
4.530000000000000000e+02,8.222222222222185337e+02
4.535000000000000000e+02,8.222222222222185337e+02
4.540000000000000000e+02,8.222222222222185337e+02
4.545000000000000000e+02,8.222222222222185337e+02
4.550000000000000000e+02,8.222222222222185337e+02
4.555000000000000000e+02,8.222222222222185337e+02
4.560000000000000000e+02,8.222222222222185337e+02
4.565000000000000000e+02,8.222222222222185337e+02
4.570000000000000000e+02,8.222222222222185337e+02
4.575000000000000000e+02,8.222222222222185337e+02
4.580000000000000000e+02,8.222222222222185337e+02
4.585000000000000000e+02,8.222222222222185337e+02
4.590000000000000000e+02,8.222222222222185337e+02
4.595000000000000000e+02,8.222222222222185337e+02
4.600000000000000000e+02,8.222222222222185337e+02
4.605000000000000000e+02,8.222222222222185337e+02
4.610000000000000000e+02,8.222222222222185337e+02
4.615000000000000000e+02,8.222222222222185337e+02
4.620000000000000000e+02,8.222222222222185337e+02
4.625000000000000000e+02,8.222222222222185337e+02
4.630000000000000000e+02,8.222222222222185337e+02
4.635000000000000000e+02,8.222222222222185337e+02
4.640000000000000000e+02,8.222222222222185337e+02
4.645000000000000000e+02,8.222222222222185337e+02
4.650000000000000000e+02,8.222222222222185337e+02
4.655000000000000000e+02,8.222222222222185337e+02
4.660000000000000000e+02,8.222222222222185337e+02
4.665000000000000000e+02,8.222222222222185337e+02
4.670000000000000000e+02,8.222222222222185337e+02
4.675000000000000000e+02,8.222222222222185337e+02
4.680000000000000000e+02,8.222222222222185337e+02
4.685000000000000000e+02,8.222222222222185337e+02
4.690000000000000000e+02,8.222222222222185337e+02
4.695000000000000000e+02,8.222222222222185337e+02
4.700000000000000000e+02,8.222222222222185337e+02
4.705000000000000000e+02,8.222222222222185337e+02
4.710000000000000000e+02,8.222222222222185337e+02
4.715000000000000000e+02,8.222222222222185337e+02
4.720000000000000000e+02,8.222222222222185337e+02
4.725000000000000000e+02,8.222222222222185337e+02
4.730000000000000000e+02,8.222222222222185337e+02
4.735000000000000000e+02,8.222222222222185337e+02
4.740000000000000000e+02,8.222222222222185337e+02
4.745000000000000000e+02,8.222222222222185337e+02
4.750000000000000000e+02,8.222222222222185337e+02
4.755000000000000000e+02,8.222222222222185337e+02
4.760000000000000000e+02,8.222222222222185337e+02
4.765000000000000000e+02,8.222222222222185337e+02
4.770000000000000000e+02,8.222222222222185337e+02
4.775000000000000000e+02,8.222222222222185337e+02
4.780000000000000000e+02,8.222222222222185337e+02
4.785000000000000000e+02,8.222222222222185337e+02
4.790000000000000000e+02,8.222222222222185337e+02
4.795000000000000000e+02,8.222222222222185337e+02
4.800000000000000000e+02,8.222222222222185337e+02
4.805000000000000000e+02,8.222222222222185337e+02
4.810000000000000000e+02,8.222222222222185337e+02
4.815000000000000000e+02,8.222222222222186474e+02
4.820000000000000000e+02,8.222222222222186474e+02
4.825000000000000000e+02,8.222222222222186474e+02
4.830000000000000000e+02,8.222222222222187611e+02
4.835000000000000000e+02,8.222222222222189885e+02
4.840000000000000000e+02,8.222222222222191022e+02
4.845000000000000000e+02,8.222222222222192158e+02
4.850000000000000000e+02,8.222222222222192158e+02
4.855000000000000000e+02,8.222222222222192158e+02
4.860000000000000000e+02,8.222222222222192158e+02
4.865000000000000000e+02,8.222222222222192158e+02
4.870000000000000000e+02,8.222222222222192158e+02
4.875000000000000000e+02,8.222222222222192158e+02
4.880000000000000000e+02,8.222222222222192158e+02
4.885000000000000000e+02,8.222222222222192158e+02
4.890000000000000000e+02,8.222222222222192158e+02
4.895000000000000000e+02,8.222222222222192158e+02
4.900000000000000000e+02,8.222222222222192158e+02
4.905000000000000000e+02,8.222222222222192158e+02
4.910000000000000000e+02,8.222222222222192158e+02
4.915000000000000000e+02,8.222222222222192158e+02
4.920000000000000000e+02,8.222222222222192158e+02
4.925000000000000000e+02,8.222222222222192158e+02
4.930000000000000000e+02,8.222222222222192158e+02
4.935000000000000000e+02,8.222222222222192158e+02
4.940000000000000000e+02,8.222222222222192158e+02
4.945000000000000000e+02,8.222222222222192158e+02
4.950000000000000000e+02,8.222222222222192158e+02
4.955000000000000000e+02,8.222222222222192158e+02
4.960000000000000000e+02,8.222222222222192158e+02
4.965000000000000000e+02,8.222222222222192158e+02
4.970000000000000000e+02,8.222222222222192158e+02
4.975000000000000000e+02,8.222222222222192158e+02
4.980000000000000000e+02,8.222222222222192158e+02
4.985000000000000000e+02,8.222222222222192158e+02
4.990000000000000000e+02,8.222222222222192158e+02
4.995000000000000000e+02,8.222222222222192158e+02
5.000000000000000000e+02,8.222222222222192158e+02
5.005000000000000000e+02,8.222222222222192158e+02
5.010000000000000000e+02,8.222222222222192158e+02
5.015000000000000000e+02,8.222222222222192158e+02
5.020000000000000000e+02,8.222222222222192158e+02
5.025000000000000000e+02,8.222222222222192158e+02
5.030000000000000000e+02,8.222222222222192158e+02
5.035000000000000000e+02,8.222222222222192158e+02
5.040000000000000000e+02,8.222222222222192158e+02
5.045000000000000000e+02,8.222222222222192158e+02
5.050000000000000000e+02,8.222222222222192158e+02
5.055000000000000000e+02,8.222222222222192158e+02
5.060000000000000000e+02,8.222222222222192158e+02
5.065000000000000000e+02,8.222222222222192158e+02
5.070000000000000000e+02,8.222222222222192158e+02
5.075000000000000000e+02,8.222222222222192158e+02
5.080000000000000000e+02,8.222222222222192158e+02
5.085000000000000000e+02,8.222222222222192158e+02
5.090000000000000000e+02,8.222222222222192158e+02
5.095000000000000000e+02,8.222222222222192158e+02
5.100000000000000000e+02,8.222222222222192158e+02
5.105000000000000000e+02,8.222222222222192158e+02
5.110000000000000000e+02,8.222222222222192158e+02
5.115000000000000000e+02,8.222222222222192158e+02
5.120000000000000000e+02,8.222222222222192158e+02
5.125000000000000000e+02,8.222222222222192158e+02
5.130000000000000000e+02,8.222222222222192158e+02
5.135000000000000000e+02,8.222222222222192158e+02
5.140000000000000000e+02,8.222222222222192158e+02
5.145000000000000000e+02,8.222222222222192158e+02
5.150000000000000000e+02,8.222222222222192158e+02
5.155000000000000000e+02,8.222222222222192158e+02
5.160000000000000000e+02,8.222222222222192158e+02
5.165000000000000000e+02,8.222222222222192158e+02
5.170000000000000000e+02,8.222222222222192158e+02
5.175000000000000000e+02,8.222222222222192158e+02
5.180000000000000000e+02,8.222222222222192158e+02
5.185000000000000000e+02,8.222222222222192158e+02
5.190000000000000000e+02,8.222222222222192158e+02
5.195000000000000000e+02,8.222222222222192158e+02
5.200000000000000000e+02,8.222222222222192158e+02
5.205000000000000000e+02,8.222222222222192158e+02
5.210000000000000000e+02,8.222222222222192158e+02
5.215000000000000000e+02,8.222222222222192158e+02
5.220000000000000000e+02,8.222222222222192158e+02
5.225000000000000000e+02,8.222222222222192158e+02
5.230000000000000000e+02,8.222222222222192158e+02
5.235000000000000000e+02,8.222222222222192158e+02
5.240000000000000000e+02,8.222222222222192158e+02
5.245000000000000000e+02,8.222222222222192158e+02
5.250000000000000000e+02,8.222222222222192158e+02
5.255000000000000000e+02,8.222222222222192158e+02
5.260000000000000000e+02,8.222222222222192158e+02
5.265000000000000000e+02,8.222222222222192158e+02
5.270000000000000000e+02,8.222222222222192158e+02
5.275000000000000000e+02,8.222222222222192158e+02
5.280000000000000000e+02,8.222222222222192158e+02
5.285000000000000000e+02,8.222222222222192158e+02
5.290000000000000000e+02,8.222222222222192158e+02
5.295000000000000000e+02,8.222222222222192158e+02
5.300000000000000000e+02,8.222222222222192158e+02
5.305000000000000000e+02,8.222222222222192158e+02
5.310000000000000000e+02,8.222222222222192158e+02
5.315000000000000000e+02,8.222222222222192158e+02
5.320000000000000000e+02,8.222222222222192158e+02
5.325000000000000000e+02,8.222222222222192158e+02
5.330000000000000000e+02,8.222222222222192158e+02
5.335000000000000000e+02,8.222222222222192158e+02
5.340000000000000000e+02,8.222222222222192158e+02
5.345000000000000000e+02,8.222222222222192158e+02
5.350000000000000000e+02,8.222222222222192158e+02
5.355000000000000000e+02,8.222222222222192158e+02
5.360000000000000000e+02,8.222222222222192158e+02
5.365000000000000000e+02,8.222222222222192158e+02
5.370000000000000000e+02,8.222222222222192158e+02
5.375000000000000000e+02,8.222222222222192158e+02
5.380000000000000000e+02,8.222222222222192158e+02
5.385000000000000000e+02,8.222222222222192158e+02
5.390000000000000000e+02,8.222222222222192158e+02
5.395000000000000000e+02,8.222222222222192158e+02
5.400000000000000000e+02,8.222222222222192158e+02
5.405000000000000000e+02,8.222222222222192158e+02
5.410000000000000000e+02,8.222222222222192158e+02
5.415000000000000000e+02,8.222222222222192158e+02
5.420000000000000000e+02,8.222222222222192158e+02
5.425000000000000000e+02,8.222222222222192158e+02
5.430000000000000000e+02,8.222222222222192158e+02
5.435000000000000000e+02,8.222222222222192158e+02
5.440000000000000000e+02,8.222222222222192158e+02
5.445000000000000000e+02,8.222222222222192158e+02
5.450000000000000000e+02,8.222222222222192158e+02
5.455000000000000000e+02,8.222222222222192158e+02
5.460000000000000000e+02,8.222222222222192158e+02
5.465000000000000000e+02,8.222222222222192158e+02
5.470000000000000000e+02,8.222222222222192158e+02
5.475000000000000000e+02,8.222222222222192158e+02
5.480000000000000000e+02,8.222222222222192158e+02
5.485000000000000000e+02,8.222222222222192158e+02
5.490000000000000000e+02,8.222222222222192158e+02
5.495000000000000000e+02,8.222222222222192158e+02
5.500000000000000000e+02,8.222222222222192158e+02
5.505000000000000000e+02,8.222222222222192158e+02
5.510000000000000000e+02,8.222222222222192158e+02
5.515000000000000000e+02,8.222222222222192158e+02
5.520000000000000000e+02,8.222222222222192158e+02
5.525000000000000000e+02,8.222222222222192158e+02
5.530000000000000000e+02,8.222222222222192158e+02
5.535000000000000000e+02,8.222222222222192158e+02
5.540000000000000000e+02,8.222222222222192158e+02
5.545000000000000000e+02,8.222222222222192158e+02
5.550000000000000000e+02,8.222222222222192158e+02
5.555000000000000000e+02,8.222222222222192158e+02
5.560000000000000000e+02,8.222222222222192158e+02
5.565000000000000000e+02,8.222222222222192158e+02
5.570000000000000000e+02,8.222222222222192158e+02
5.575000000000000000e+02,8.222222222222192158e+02
5.580000000000000000e+02,8.222222222222192158e+02
5.585000000000000000e+02,8.222222222222192158e+02
5.590000000000000000e+02,8.222222222222192158e+02
5.595000000000000000e+02,8.222222222222192158e+02
5.600000000000000000e+02,8.222222222222192158e+02
5.605000000000000000e+02,8.222222222222192158e+02
5.610000000000000000e+02,8.222222222222192158e+02
5.615000000000000000e+02,8.222222222222192158e+02
5.620000000000000000e+02,8.222222222222192158e+02
5.625000000000000000e+02,8.222222222222192158e+02
5.630000000000000000e+02,8.222222222222192158e+02
5.635000000000000000e+02,8.222222222222192158e+02
5.640000000000000000e+02,8.222222222222192158e+02
5.645000000000000000e+02,8.222222222222192158e+02
5.650000000000000000e+02,8.222222222222192158e+02
5.655000000000000000e+02,8.222222222222192158e+02
5.660000000000000000e+02,8.222222222222192158e+02
5.665000000000000000e+02,8.222222222222192158e+02
5.670000000000000000e+02,8.222222222222192158e+02
5.675000000000000000e+02,8.222222222222192158e+02
5.680000000000000000e+02,8.222222222222192158e+02
5.685000000000000000e+02,8.222222222222192158e+02
5.690000000000000000e+02,8.222222222222192158e+02
5.695000000000000000e+02,8.222222222222192158e+02
5.700000000000000000e+02,8.222222222222192158e+02
5.705000000000000000e+02,8.222222222222192158e+02
5.710000000000000000e+02,8.222222222222192158e+02
5.715000000000000000e+02,8.222222222222192158e+02
5.720000000000000000e+02,8.222222222222192158e+02
5.725000000000000000e+02,8.222222222222192158e+02
5.730000000000000000e+02,8.222222222222192158e+02
5.735000000000000000e+02,8.222222222222192158e+02
5.740000000000000000e+02,8.222222222222192158e+02
5.745000000000000000e+02,8.222222222222192158e+02
5.750000000000000000e+02,8.222222222222192158e+02
5.755000000000000000e+02,8.222222222222192158e+02
5.760000000000000000e+02,8.222222222222192158e+02
5.765000000000000000e+02,8.222222222222192158e+02
5.770000000000000000e+02,8.222222222222192158e+02
5.775000000000000000e+02,8.222222222222192158e+02
5.780000000000000000e+02,8.222222222222192158e+02
5.785000000000000000e+02,8.222222222222192158e+02
5.790000000000000000e+02,8.222222222222192158e+02
5.795000000000000000e+02,8.222222222222192158e+02
5.800000000000000000e+02,8.222222222222192158e+02
5.805000000000000000e+02,8.222222222222192158e+02
5.810000000000000000e+02,8.222222222222192158e+02
5.815000000000000000e+02,8.222222222222192158e+02
