x,current_density
2.910000000000000000e+02,1.519591512656376511e+07
2.915000000000000000e+02,1.491932924544672668e+07
2.920000000000000000e+02,1.464777773449231125e+07
2.925000000000000000e+02,1.438116868348366581e+07
2.930000000000000000e+02,1.411941240603693016e+07
2.935000000000000000e+02,1.386242030726218224e+07
2.940000000000000000e+02,1.361010593588579446e+07
2.945000000000000000e+02,1.336238389275640063e+07
2.950000000000000000e+02,1.311917084501577541e+07
2.955000000000000000e+02,1.288038447397645377e+07
2.960000000000000000e+02,1.264594445271011069e+07
2.965000000000000000e+02,1.241577143187665753e+07
2.970000000000000000e+02,1.218978798204966448e+07
2.975000000000000000e+02,1.196791761612801254e+07
2.980000000000000000e+02,1.175008569767032377e+07
2.985000000000000000e+02,1.153621849856957793e+07
2.990000000000000000e+02,1.132624407462267205e+07
2.995000000000000000e+02,1.112009135719600506e+07
3.000000000000000000e+02,1.091769099721203744e+07
3.005000000000000000e+02,1.071897448957974836e+07
3.010000000000000000e+02,1.052387498673744872e+07
3.015000000000000000e+02,1.033232645466621593e+07
3.020000000000000000e+02,1.014426445708712190e+07
3.025000000000000000e+02,9.959625341918403283e+06
3.030000000000000000e+02,9.778346997185626999e+06
3.035000000000000000e+02,9.600368066824469715e+06
3.040000000000000000e+02,9.425628679324166849e+06
3.045000000000000000e+02,9.254069691817345098e+06
3.050000000000000000e+02,9.085633392440319061e+06
3.055000000000000000e+02,8.920262771689638495e+06
3.060000000000000000e+02,8.757902199447289109e+06
3.065000000000000000e+02,8.598496722620392218e+06
3.070000000000000000e+02,8.441992717745186761e+06
3.075000000000000000e+02,8.288337213961836882e+06
3.080000000000000000e+02,8.137478522078088485e+06
3.085000000000000000e+02,7.989365581965286285e+06
3.090000000000000000e+02,7.843948568930868991e+06
3.095000000000000000e+02,7.701178264654692262e+06
3.100000000000000000e+02,7.561006641688830219e+06
3.105000000000000000e+02,7.423386257085105404e+06
3.110000000000000000e+02,7.288270815811165608e+06
3.115000000000000000e+02,7.155614586250704713e+06
3.120000000000000000e+02,7.025372943296355195e+06
3.125000000000000000e+02,6.897501804933605716e+06
3.130000000000000000e+02,6.771958155743602663e+06
3.135000000000000000e+02,6.648699503810239024e+06
3.140000000000000000e+02,6.527684385339508764e+06
3.145000000000000000e+02,6.408871841156700626e+06
3.150000000000000000e+02,6.292221903123429976e+06
3.155000000000000000e+02,6.177695089518301189e+06
3.160000000000000000e+02,6.065252873908216134e+06
3.165000000000000000e+02,5.954857198731336743e+06
3.170000000000000000e+02,5.846470927255573682e+06
3.175000000000000000e+02,5.740057374707271345e+06
3.180000000000000000e+02,5.635580743926935829e+06
3.185000000000000000e+02,5.533005673410750926e+06
3.190000000000000000e+02,5.432297657251604833e+06
3.195000000000000000e+02,5.333422609483376145e+06
3.200000000000000000e+02,5.236347268874100409e+06
3.205000000000000000e+02,5.141038778984961100e+06
3.210000000000000000e+02,5.047465078362013213e+06
3.215000000000000000e+02,4.955594495743016712e+06
3.220000000000000000e+02,4.865396126174416393e+06
3.225000000000000000e+02,4.776839440819615498e+06
3.230000000000000000e+02,4.689894649508899078e+06
3.235000000000000000e+02,4.604532324622460641e+06
3.240000000000000000e+02,4.520723750562652014e+06
3.245000000000000000e+02,4.438440561204062775e+06
3.250000000000000000e+02,4.357655076759835705e+06
3.255000000000000000e+02,4.278339954309405759e+06
3.260000000000000000e+02,4.200468512513592839e+06
3.265000000000000000e+02,4.124014394748283550e+06
3.270000000000000000e+02,4.048951882106608246e+06
3.275000000000000000e+02,3.975255568683845922e+06
3.280000000000000000e+02,3.902900663289186079e+06
3.285000000000000000e+02,3.831862676443558186e+06
3.290000000000000000e+02,3.762117711208231281e+06
3.295000000000000000e+02,3.693642161473054904e+06
3.300000000000000000e+02,3.626412992294482421e+06
3.305000000000000000e+02,3.560407449066969100e+06
3.310000000000000000e+02,3.495603327748808544e+06
3.315000000000000000e+02,3.431978694524124265e+06
3.320000000000000000e+02,3.369512146281291265e+06
3.325000000000000000e+02,3.308182540387097746e+06
3.330000000000000000e+02,3.247969245769358706e+06
3.335000000000000000e+02,3.188851882438486442e+06
3.340000000000000000e+02,3.130810563513221685e+06
3.345000000000000000e+02,3.073825644138006493e+06
3.350000000000000000e+02,3.017877954778523184e+06
3.355000000000000000e+02,2.962948559195959475e+06
3.360000000000000000e+02,2.909018979327250272e+06
3.365000000000000000e+02,2.856070961989557371e+06
3.370000000000000000e+02,2.804086695648762863e+06
3.375000000000000000e+02,2.753048585539236199e+06
3.380000000000000000e+02,2.702939462613199838e+06
3.385000000000000000e+02,2.653742366772225127e+06
3.390000000000000000e+02,2.605440748279510997e+06
3.395000000000000000e+02,2.558018258810522500e+06
3.400000000000000000e+02,2.511458945600044914e+06
3.405000000000000000e+02,2.465747050029913895e+06
3.410000000000000000e+02,2.420867194772924297e+06
3.415000000000000000e+02,2.376804189645769075e+06
3.420000000000000000e+02,2.333543212002415676e+06
3.425000000000000000e+02,2.291069619590194430e+06
3.430000000000000000e+02,2.249369124436140526e+06
3.435000000000000000e+02,2.208427612453617156e+06
3.440000000000000000e+02,2.168231311056336388e+06
3.445000000000000000e+02,2.128766615272024181e+06
3.450000000000000000e+02,2.090020249310373096e+06
3.455000000000000000e+02,2.051979098949020961e+06
3.460000000000000000e+02,2.014630367273529992e+06
3.465000000000000000e+02,1.977961413109431742e+06
3.470000000000000000e+02,1.941959901144453790e+06
3.475000000000000000e+02,1.906613646188536892e+06
3.480000000000000000e+02,1.871910757880953141e+06
3.485000000000000000e+02,1.837839490568074863e+06
3.490000000000000000e+02,1.804388382790707983e+06
3.495000000000000000e+02,1.771546112576978048e+06
3.500000000000000000e+02,1.739301631898161722e+06
3.505000000000000000e+02,1.707644027181358077e+06
3.510000000000000000e+02,1.676562648915313883e+06
3.515000000000000000e+02,1.646046977194592822e+06
3.520000000000000000e+02,1.616086746650343761e+06
3.525000000000000000e+02,1.586671816844472429e+06
3.530000000000000000e+02,1.557792292693987722e+06
3.535000000000000000e+02,1.529438399540234357e+06
3.540000000000000000e+02,1.501600599229364889e+06
3.545000000000000000e+02,1.474269469687998528e+06
3.550000000000000000e+02,1.447435816816511098e+06
3.555000000000000000e+02,1.421090558408564189e+06
3.560000000000000000e+02,1.395224832008251688e+06
3.565000000000000000e+02,1.369829883016809355e+06
3.570000000000000000e+02,1.344897168659208575e+06
3.575000000000000000e+02,1.320418250127006089e+06
3.580000000000000000e+02,1.296384892794724554e+06
3.585000000000000000e+02,1.272788962253256235e+06
3.590000000000000000e+02,1.249622520911300089e+06
3.595000000000000000e+02,1.226877727778982604e+06
3.600000000000000000e+02,1.204546931584751233e+06
3.605000000000000000e+02,1.182622574173936388e+06
3.610000000000000000e+02,1.161097280266789021e+06
3.615000000000000000e+02,1.139963764341591625e+06
3.620000000000000000e+02,1.119214917154998286e+06
3.625000000000000000e+02,1.098843715984000126e+06
3.630000000000000000e+02,1.078843308025358710e+06
3.635000000000000000e+02,1.059206923875265988e+06
3.640000000000000000e+02,1.039927957920446410e+06
3.645000000000000000e+02,1.020999884938723175e+06
3.650000000000000000e+02,1.002416337590305367e+06
3.655000000000000000e+02,9.841710260266823461e+05
3.660000000000000000e+02,9.662578125866967021e+05
3.665000000000000000e+02,9.486706343052565353e+05
3.670000000000000000e+02,9.314035749150159536e+05
3.675000000000000000e+02,9.144507901503065368e+05
3.680000000000000000e+02,8.978065771516179666e+05
3.685000000000000000e+02,8.814653024639181094e+05
3.690000000000000000e+02,8.654214689376205206e+05
3.695000000000000000e+02,8.496696463241023012e+05
3.700000000000000000e+02,8.342045357634626562e+05
3.705000000000000000e+02,8.190209028835558565e+05
3.710000000000000000e+02,8.041136399615878472e+05
3.715000000000000000e+02,7.894777014363578055e+05
3.720000000000000000e+02,7.751081638276014710e+05
3.725000000000000000e+02,7.610001635743948864e+05
3.730000000000000000e+02,7.471489547931251582e+05
3.735000000000000000e+02,7.335498493581463117e+05
3.740000000000000000e+02,7.201982725763426861e+05
3.745000000000000000e+02,7.070897054291568929e+05
3.750000000000000000e+02,6.942197382388958940e+05
3.755000000000000000e+02,6.815840149941672571e+05
3.760000000000000000e+02,6.691782850803689798e+05
3.765000000000000000e+02,6.569983496133830631e+05
3.770000000000000000e+02,6.450401113040755736e+05
3.775000000000000000e+02,6.332995227278077509e+05
3.780000000000000000e+02,6.217726343902550871e+05
3.785000000000000000e+02,6.104555448629079619e+05
3.790000000000000000e+02,5.993444471150907921e+05
3.795000000000000000e+02,5.884355804481435334e+05
3.800000000000000000e+02,5.777252751561814221e+05
3.805000000000000000e+02,5.672099061940760585e+05
3.810000000000000000e+02,5.568859362272410654e+05
3.815000000000000000e+02,5.467498709708718816e+05
3.820000000000000000e+02,5.367983006868668599e+05
3.825000000000000000e+02,5.270278571340421913e+05
3.830000000000000000e+02,5.174352535682020243e+05
3.835000000000000000e+02,5.080172432452171342e+05
3.840000000000000000e+02,4.987706579782394110e+05
3.845000000000000000e+02,4.896923681376306922e+05
3.850000000000000000e+02,4.807793198173649143e+05
3.855000000000000000e+02,4.720284962778151385e+05
3.860000000000000000e+02,4.634369537715122569e+05
3.865000000000000000e+02,4.550017843767438899e+05
3.870000000000000000e+02,4.467201505310285720e+05
3.875000000000000000e+02,4.385892492053576862e+05
3.880000000000000000e+02,4.306063451920001535e+05
3.885000000000000000e+02,4.227687365710280137e+05
3.890000000000000000e+02,4.150737867973851971e+05
3.895000000000000000e+02,4.075188914130820194e+05
3.900000000000000000e+02,4.001015089768397738e+05
3.905000000000000000e+02,3.928191289770220756e+05
3.910000000000000000e+02,3.856693016456046607e+05
3.915000000000000000e+02,3.786496070285314345e+05
3.920000000000000000e+02,3.717576837242532056e+05
3.925000000000000000e+02,3.649911990697582369e+05
3.930000000000000000e+02,3.583478768424732843e+05
3.935000000000000000e+02,3.518254685217242804e+05
3.940000000000000000e+02,3.454217799913918716e+05
3.945000000000000000e+02,3.391346438380104955e+05
3.950000000000000000e+02,3.329619450902228709e+05
3.955000000000000000e+02,3.269015945161244017e+05
3.960000000000000000e+02,3.209515534342604806e+05
3.965000000000000000e+02,3.151098079741718248e+05
3.970000000000000000e+02,3.093743929924253607e+05
3.975000000000000000e+02,3.037433672616170952e+05
3.980000000000000000e+02,2.982148365237189573e+05
3.985000000000000000e+02,2.927869295740479138e+05
3.990000000000000000e+02,2.874578204830476316e+05
3.995000000000000000e+02,2.822257055429409374e+05
4.000000000000000000e+02,2.770888246879419312e+05
4.005000000000000000e+02,2.720454392724741483e+05
4.010000000000000000e+02,2.670938527187257423e+05
4.015000000000000000e+02,2.622323890964385937e+05
4.020000000000000000e+02,2.574594130256774079e+05
4.025000000000000000e+02,2.527733090292749985e+05
4.030000000000000000e+02,2.481725007176817162e+05
4.035000000000000000e+02,2.436554308861960017e+05
4.040000000000000000e+02,2.392205800077900931e+05
4.045000000000000000e+02,2.348664470482606557e+05
4.050000000000000000e+02,2.305915672919930948e+05
4.055000000000000000e+02,2.263944938491357607e+05
4.060000000000000000e+02,2.222738148383648077e+05
4.065000000000000000e+02,2.182281355611196777e+05
4.070000000000000000e+02,2.142560950645622797e+05
4.075000000000000000e+02,2.103563489588120719e+05
4.080000000000000000e+02,2.065275853824566875e+05
4.085000000000000000e+02,2.027685084395928716e+05
4.090000000000000000e+02,1.990778535894393863e+05
4.095000000000000000e+02,1.954543716808262980e+05
4.100000000000000000e+02,1.918968437866836612e+05
4.105000000000000000e+02,1.884040658144286717e+05
4.110000000000000000e+02,1.849748628053538268e+05
4.115000000000000000e+02,1.816080741001387651e+05
4.120000000000000000e+02,1.783025671224396501e+05
4.125000000000000000e+02,1.750572230795013602e+05
4.130000000000000000e+02,1.718709502485541452e+05
4.135000000000000000e+02,1.687426701932240394e+05
4.140000000000000000e+02,1.656713305706710962e+05
4.145000000000000000e+02,1.626558918451928475e+05
4.150000000000000000e+02,1.596953396333914425e+05
4.155000000000000000e+02,1.567886718970354996e+05
4.160000000000000000e+02,1.539349108429203916e+05
4.165000000000000000e+02,1.511330905777009029e+05
4.170000000000000000e+02,1.483822685785074136e+05
4.175000000000000000e+02,1.456815137930855562e+05
4.180000000000000000e+02,1.430299176966516243e+05
4.185000000000000000e+02,1.404265828212763590e+05
4.190000000000000000e+02,1.378706334139046376e+05
4.195000000000000000e+02,1.353612043794999190e+05
4.200000000000000000e+02,1.328974515546146431e+05
4.205000000000000000e+02,1.304785410493705858e+05
4.210000000000000000e+02,1.281036591504475509e+05
4.215000000000000000e+02,1.257720020475129859e+05
4.220000000000000000e+02,1.234827853789963556e+05
4.225000000000000000e+02,1.212352343291005818e+05
4.230000000000000000e+02,1.190285928292470926e+05
4.235000000000000000e+02,1.168621140123018413e+05
4.240000000000000000e+02,1.147350690821114840e+05
4.245000000000000000e+02,1.126467381120584905e+05
4.250000000000000000e+02,1.105964185946611542e+05
4.255000000000000000e+02,1.085834165720373276e+05
4.260000000000000000e+02,1.066070548771086760e+05
4.265000000000000000e+02,1.046666645840006822e+05
4.270000000000000000e+02,1.027615929519754573e+05
4.275000000000000000e+02,1.008911951842274721e+05
4.280000000000000000e+02,9.905484208526791190e+04
4.285000000000000000e+02,9.725191211699176347e+04
4.290000000000000000e+02,9.548179877984993800e+04
4.295000000000000000e+02,9.374390295546490233e+04
4.300000000000000000e+02,9.203764002155385970e+04
4.305000000000000000e+02,9.036243247075656836e+04
4.310000000000000000e+02,8.871771676891365496e+04
4.315000000000000000e+02,8.710293624014331726e+04
4.320000000000000000e+02,8.551754767773217463e+04
4.325000000000000000e+02,8.396101448585704202e+04
4.330000000000000000e+02,8.243281305201184296e+04
4.335000000000000000e+02,8.093242613611689012e+04
4.340000000000000000e+02,7.945934901308357075e+04
4.345000000000000000e+02,7.801308310038762284e+04
4.350000000000000000e+02,7.659314187906305597e+04
4.355000000000000000e+02,7.519904475113752414e+04
4.360000000000000000e+02,7.383032274704793235e+04
4.365000000000000000e+02,7.248651260464650113e+04
4.370000000000000000e+02,7.116716227074220660e+04
4.375000000000000000e+02,6.987182519368502835e+04
4.380000000000000000e+02,6.860006562645923987e+04
4.385000000000000000e+02,6.735145312514215766e+04
4.390000000000000000e+02,6.612556766070750018e+04
4.395000000000000000e+02,6.492199431593212648e+04
4.400000000000000000e+02,6.374032821280982898e+04
4.405000000000000000e+02,6.258016940074783633e+04
4.410000000000000000e+02,6.144112760624202929e+04
4.415000000000000000e+02,6.032281730546322069e+04
4.420000000000000000e+02,5.922486230260509183e+04
4.425000000000000000e+02,5.814689098020896199e+04
4.430000000000000000e+02,5.708854071236454911e+04
4.435000000000000000e+02,5.604945328636193881e+04
4.440000000000000000e+02,5.502927915670220682e+04
4.445000000000000000e+02,5.402767303189662925e+04
4.450000000000000000e+02,5.304429797502934525e+04
4.455000000000000000e+02,5.207882114974677825e+04
4.460000000000000000e+02,5.113091777290732716e+04
4.465000000000000000e+02,5.020026701401879109e+04
4.470000000000000000e+02,4.928655580531063606e+04
4.475000000000000000e+02,4.838947488908426749e+04
4.480000000000000000e+02,4.750872249035079585e+04
4.485000000000000000e+02,4.664400050675875536e+04
4.490000000000000000e+02,4.579501804875484231e+04
4.495000000000000000e+02,4.496148776694615663e+04
4.500000000000000000e+02,4.414312926456247806e+04
4.505000000000000000e+02,4.333966555729556421e+04
4.510000000000000000e+02,4.255082636266926420e+04
4.515000000000000000e+02,4.177634468757727154e+04
4.520000000000000000e+02,4.101595999900111201e+04
4.525000000000000000e+02,4.026941493464011000e+04
4.530000000000000000e+02,3.953645835925724532e+04
4.535000000000000000e+02,3.881684219396118715e+04
4.540000000000000000e+02,3.811032436230556777e+04
4.545000000000000000e+02,3.741666573394311854e+04
4.550000000000000000e+02,3.673563296445520245e+04
4.555000000000000000e+02,3.606699554925245320e+04
4.560000000000000000e+02,3.541052856096778851e+04
4.565000000000000000e+02,3.476600980962687754e+04
4.570000000000000000e+02,3.413322248129966465e+04
4.575000000000000000e+02,3.351195240070736327e+04
4.580000000000000000e+02,3.290199057469416584e+04
4.585000000000000000e+02,3.230313055357584017e+04
4.590000000000000000e+02,3.171517088286488070e+04
4.595000000000000000e+02,3.113791255979879861e+04
4.600000000000000000e+02,3.057116139662834757e+04
4.605000000000000000e+02,3.001472556889221596e+04
4.610000000000000000e+02,2.946841789345817961e+04
4.615000000000000000e+02,2.893205346523501066e+04
4.620000000000000000e+02,2.840545185304146435e+04
4.625000000000000000e+02,2.788843482156521713e+04
4.630000000000000000e+02,2.738082844802391628e+04
4.635000000000000000e+02,2.688246092629614213e+04
4.640000000000000000e+02,2.639316460723161799e+04
4.645000000000000000e+02,2.591277388199012057e+04
4.650000000000000000e+02,2.544112714875497113e+04
4.655000000000000000e+02,2.497806477242277469e+04
4.660000000000000000e+02,2.452343098037486197e+04
4.665000000000000000e+02,2.407707189576383826e+04
4.670000000000000000e+02,2.363883736490192314e+04
4.675000000000000000e+02,2.320857906148955590e+04
4.680000000000000000e+02,2.278615224808733547e+04
4.685000000000000000e+02,2.237141394872770616e+04
4.690000000000000000e+02,2.196422464684821534e+04
4.695000000000000000e+02,2.156444652381952255e+04
4.700000000000000000e+02,2.117194509563191605e+04
4.705000000000000000e+02,2.078658751496207333e+04
4.710000000000000000e+02,2.040824414882201017e+04
4.715000000000000000e+02,2.003678694187260407e+04
4.720000000000000000e+02,1.967209093716463030e+04
4.725000000000000000e+02,1.931403269848976561e+04
4.730000000000000000e+02,1.896249177626642631e+04
4.735000000000000000e+02,1.861734918679875409e+04
4.740000000000000000e+02,1.827848882528590912e+04
4.745000000000000000e+02,1.794579599993628290e+04
4.750000000000000000e+02,1.761915879400762424e+04
4.755000000000000000e+02,1.729846665279772424e+04
4.760000000000000000e+02,1.698361169655393678e+04
4.765000000000000000e+02,1.667448735843299801e+04
4.770000000000000000e+02,1.637098965005212449e+04
4.775000000000000000e+02,1.607301584857949820e+04
4.780000000000000000e+02,1.578046571663518444e+04
4.785000000000000000e+02,1.549324023674007185e+04
4.790000000000000000e+02,1.521124278721327391e+04
4.795000000000000000e+02,1.493437792227124373e+04
4.800000000000000000e+02,1.466255250550897654e+04
4.805000000000000000e+02,1.439567453400255908e+04
4.810000000000000000e+02,1.413365423090418153e+04
4.815000000000000000e+02,1.387640291196093494e+04
4.820000000000000000e+02,1.362383403869839822e+04
4.825000000000000000e+02,1.337586212582566804e+04
4.830000000000000000e+02,1.313240375642916842e+04
4.835000000000000000e+02,1.289337652878907647e+04
4.840000000000000000e+02,1.265870003495371020e+04
4.845000000000000000e+02,1.242829484554570263e+04
4.850000000000000000e+02,1.220208345303789611e+04
4.855000000000000000e+02,1.197998929317894545e+04
4.860000000000000000e+02,1.176193765424394769e+04
4.865000000000000000e+02,1.154785473375856782e+04
4.870000000000000000e+02,1.133766851495175979e+04
4.875000000000000000e+02,1.113130785750513314e+04
4.880000000000000000e+02,1.092870334239083604e+04
4.885000000000000000e+02,1.072978639541882512e+04
4.890000000000000000e+02,1.053449010160029502e+04
4.895000000000000000e+02,1.034274836030980441e+04
4.900000000000000000e+02,1.015449667027349642e+04
4.905000000000000000e+02,9.969671315205674546e+03
4.910000000000000000e+02,9.788210120481437116e+03
4.915000000000000000e+02,9.610051668148449608e+03
4.920000000000000000e+02,9.435136026305355699e+03
4.925000000000000000e+02,9.263403992429164646e+03
4.930000000000000000e+02,9.094797796443976040e+03
4.935000000000000000e+02,8.929260371342577855e+03
4.940000000000000000e+02,8.766736030894531723e+03
4.945000000000000000e+02,8.607169766577435439e+03
4.950000000000000000e+02,8.450507900839162176e+03
4.955000000000000000e+02,8.296697409389766108e+03
4.960000000000000000e+02,8.145686550899663416e+03
4.965000000000000000e+02,7.997424213737395803e+03
4.970000000000000000e+02,7.851860522953735199e+03
4.975000000000000000e+02,7.708946210583504580e+03
4.980000000000000000e+02,7.568633200734942875e+03
4.985000000000000000e+02,7.430874002605602982e+03
4.990000000000000000e+02,7.295622274466733870e+03
4.995000000000000000e+02,7.162832238573923860e+03
5.000000000000000000e+02,7.032459224807813371e+03
5.005000000000000000e+02,6.904459106689690998e+03
5.010000000000000000e+02,6.778788825412349070e+03
5.015000000000000000e+02,6.655405846199371808e+03
5.020000000000000000e+02,6.534268663433472284e+03
5.025000000000000000e+02,6.415336276625657774e+03
5.030000000000000000e+02,6.298568677322889016e+03
5.035000000000000000e+02,6.183926343979753256e+03
5.040000000000000000e+02,6.071370711302699419e+03
5.045000000000000000e+02,5.960863683342379773e+03
5.050000000000000000e+02,5.852368085908000467e+03
5.055000000000000000e+02,5.745847197223088187e+03
5.060000000000000000e+02,5.641265184020629022e+03
5.065000000000000000e+02,5.538586649128729732e+03
5.070000000000000000e+02,5.437777051835211751e+03
5.075000000000000000e+02,5.338802271792468673e+03
5.080000000000000000e+02,5.241629014218937300e+03
5.085000000000000000e+02,5.146224389534500006e+03
5.090000000000000000e+02,5.052556303945794753e+03
5.095000000000000000e+02,4.960593054244734958e+03
5.100000000000000000e+02,4.870303704304873463e+03
5.105000000000000000e+02,4.781657694496095246e+03
5.110000000000000000e+02,4.694625204600242796e+03
5.115000000000000000e+02,4.609176777314755782e+03
5.120000000000000000e+02,4.525283668077433504e+03
5.125000000000000000e+02,4.442917482150812248e+03
5.130000000000000000e+02,4.362050511828263552e+03
5.135000000000000000e+02,4.282655386609250854e+03
5.140000000000000000e+02,4.204705398241927469e+03
5.145000000000000000e+02,4.128174163517053785e+03
5.150000000000000000e+02,4.053035937585872489e+03
5.155000000000000000e+02,3.979265288917496036e+03
5.160000000000000000e+02,3.906837401314989165e+03
5.165000000000000000e+02,3.835727760597480938e+03
5.170000000000000000e+02,3.765912445722118719e+03
5.175000000000000000e+02,3.697367826767985207e+03
5.180000000000000000e+02,3.630070845556880613e+03
5.185000000000000000e+02,3.563998724531375956e+03
5.190000000000000000e+02,3.499129237253220708e+03
5.195000000000000000e+02,3.435440427782559254e+03
5.200000000000000000e+02,3.372910871419093837e+03
5.205000000000000000e+02,3.311519404203678278e+03
5.210000000000000000e+02,3.251245374254186117e+03
5.215000000000000000e+02,3.192068381024353130e+03
5.220000000000000000e+02,3.133968517573619920e+03
5.225000000000000000e+02,3.076926119231258781e+03
5.230000000000000000e+02,3.020921997127219129e+03
5.235000000000000000e+02,2.965937195922278079e+03
5.240000000000000000e+02,2.911953218915106845e+03
5.245000000000000000e+02,2.858951794511431672e+03
5.250000000000000000e+02,2.806915093211179737e+03
5.255000000000000000e+02,2.755825502501410938e+03
5.260000000000000000e+02,2.705665836016447429e+03
5.265000000000000000e+02,2.656419116550720446e+03
5.270000000000000000e+02,2.608068777674212470e+03
5.275000000000000000e+02,2.560598454572323590e+03
5.280000000000000000e+02,2.513992178388769844e+03
5.285000000000000000e+02,2.468234174610142873e+03
5.290000000000000000e+02,2.423309050398592262e+03
5.295000000000000000e+02,2.379201600248931754e+03
5.300000000000000000e+02,2.335896986563972860e+03
5.305000000000000000e+02,2.293380552321849791e+03
5.310000000000000000e+02,2.251637995137749840e+03
5.315000000000000000e+02,2.210655186688582489e+03
5.320000000000000000e+02,2.170418340496068595e+03
5.325000000000000000e+02,2.130913837865009555e+03
5.330000000000000000e+02,2.092128389614209482e+03
5.335000000000000000e+02,2.054048868293385567e+03
5.340000000000000000e+02,2.016662464080239715e+03
5.345000000000000000e+02,1.979956523049531825e+03
5.350000000000000000e+02,1.943918697446732040e+03
5.355000000000000000e+02,1.908536789790949570e+03
5.360000000000000000e+02,1.873798897728006978e+03
5.365000000000000000e+02,1.839693263756791566e+03
5.370000000000000000e+02,1.806208414857281696e+03
5.375000000000000000e+02,1.773333017637471357e+03
5.380000000000000000e+02,1.741056012924824472e+03
5.385000000000000000e+02,1.709366476138248117e+03
5.390000000000000000e+02,1.678253747024649783e+03
5.395000000000000000e+02,1.647707295067481709e+03
5.400000000000000000e+02,1.617716844543524758e+03
5.405000000000000000e+02,1.588272244786331612e+03
5.410000000000000000e+02,1.559363590732039938e+03
5.415000000000000000e+02,1.530981097862590786e+03
5.420000000000000000e+02,1.503115218403289873e+03
5.425000000000000000e+02,1.475756520776994421e+03
5.430000000000000000e+02,1.448895801610271064e+03
5.435000000000000000e+02,1.422523969535832748e+03
5.440000000000000000e+02,1.396632153158482652e+03
5.445000000000000000e+02,1.371211589048956967e+03
5.450000000000000000e+02,1.346253725815387270e+03
5.455000000000000000e+02,1.321750116137360237e+03
5.460000000000000000e+02,1.297692517083379926e+03
5.465000000000000000e+02,1.274072786039405628e+03
5.470000000000000000e+02,1.250882977407727594e+03
5.475000000000000000e+02,1.228115242289503158e+03
5.480000000000000000e+02,1.205761921695573164e+03
5.485000000000000000e+02,1.183815449847585569e+03
5.490000000000000000e+02,1.162268444026568886e+03
5.495000000000000000e+02,1.141113611362120537e+03
5.500000000000000000e+02,1.120343835440015255e+03
5.505000000000000000e+02,1.099952086453635275e+03
5.510000000000000000e+02,1.079931504687527649e+03
5.515000000000000000e+02,1.060275313909789702e+03
5.520000000000000000e+02,1.040976901844264148e+03
5.525000000000000000e+02,1.022029736686979390e+03
5.530000000000000000e+02,1.003427444675601009e+03
5.535000000000000000e+02,9.851637296172384595e+02
5.540000000000000000e+02,9.672324476598611227e+02
5.545000000000000000e+02,9.496275297228464751e+02
5.550000000000000000e+02,9.323430535712891469e+02
5.555000000000000000e+02,9.153731690445861204e+02
5.560000000000000000e+02,8.987121675309251714e+02
5.565000000000000000e+02,8.823544098929778556e+02
5.570000000000000000e+02,8.662943934363491962e+02
5.575000000000000000e+02,8.505266824350884463e+02
5.580000000000000000e+02,8.350459726844949273e+02
5.585000000000000000e+02,8.198470245326698205e+02
5.590000000000000000e+02,8.049247251048130920e+02
5.595000000000000000e+02,7.902740237504189054e+02
5.600000000000000000e+02,7.758899920230572889e+02
5.605000000000000000e+02,7.617677614560774373e+02
5.610000000000000000e+02,7.479025813788364303e+02
5.615000000000000000e+02,7.342897589369180196e+02
5.620000000000000000e+02,7.209247148228513424e+02
5.625000000000000000e+02,7.078029254598818625e+02
5.630000000000000000e+02,6.949199767224074549e+02
5.635000000000000000e+02,6.822715082052587832e+02
5.640000000000000000e+02,6.698532650063673373e+02
5.645000000000000000e+02,6.576610440063275291e+02
5.650000000000000000e+02,6.456907437831932839e+02
5.655000000000000000e+02,6.339383128298111387e+02
5.660000000000000000e+02,6.223997976681210957e+02
5.665000000000000000e+02,6.110712929343601445e+02
5.670000000000000000e+02,5.999489877578157575e+02
5.675000000000000000e+02,5.890291176465250373e+02
5.680000000000000000e+02,5.783080091930814888e+02
5.685000000000000000e+02,5.677820336958833423e+02
5.690000000000000000e+02,5.574476502523413046e+02
5.695000000000000000e+02,5.473013610530716733e+02
5.700000000000000000e+02,5.373397529206730496e+02
5.705000000000000000e+02,5.275594542165181338e+02
5.710000000000000000e+02,5.179571748811711132e+02
5.715000000000000000e+02,5.085296648956108925e+02
5.720000000000000000e+02,4.992737528773344593e+02
5.725000000000000000e+02,4.901863060399409164e+02
5.730000000000000000e+02,4.812642673970212854e+02
5.735000000000000000e+02,4.725046171660543450e+02
5.740000000000000000e+02,4.639044086303022141e+02
5.745000000000000000e+02,4.554607309349193542e+02
5.750000000000000000e+02,4.471707436552610488e+02
5.755000000000000000e+02,4.390316409349877063e+02
5.760000000000000000e+02,4.310406848074469508e+02
5.765000000000000000e+02,4.231951706273657692e+02
5.770000000000000000e+02,4.154924591902847055e+02
5.775000000000000000e+02,4.079299434111758274e+02
5.780000000000000000e+02,4.005050792852856034e+02
5.785000000000000000e+02,3.932153537687002540e+02
5.790000000000000000e+02,3.860583146223886502e+02
5.795000000000000000e+02,3.790315394513597766e+02
5.800000000000000000e+02,3.721326644721902426e+02
5.805000000000000000e+02,3.653593546689817231e+02
5.810000000000000000e+02,3.587093315232038435e+02
5.815000000000000000e+02,3.521803442461675786e+02
5.820000000000000000e+02,3.457701965086150153e+02
