x,screening_profile
2.905000000000000000e+02,3.824150989542030900e-03
2.910000000000000000e+02,3.754467028045633571e-03
2.915000000000000000e+02,3.686052817699830148e-03
2.920000000000000000e+02,3.618885291280314175e-03
2.925000000000000000e+02,3.552941662614631999e-03
2.930000000000000000e+02,3.488199697484685013e-03
2.935000000000000000e+02,3.424637432574848244e-03
2.940000000000000000e+02,3.362233436591612317e-03
2.945000000000000000e+02,3.300966539361085972e-03
2.950000000000000000e+02,3.240816083519048110e-03
2.955000000000000000e+02,3.181761663391313201e-03
2.960000000000000000e+02,3.123783367594726995e-03
2.965000000000000000e+02,3.066861527347113179e-03
2.970000000000000000e+02,3.010976950307431114e-03
2.975000000000000000e+02,2.956110677974783160e-03
2.980000000000000000e+02,2.902244211084114602e-03
2.985000000000000000e+02,2.849359275766049845e-03
2.990000000000000000e+02,2.797438040803080280e-03
2.995000000000000000e+02,2.746462892233863477e-03
3.000000000000000000e+02,2.696416642763826196e-03
3.005000000000000000e+02,2.647282314508985629e-03
3.010000000000000000e+02,2.599043340844289958e-03
3.015000000000000000e+02,2.551683356993016214e-03
3.020000000000000000e+02,2.505186394585945039e-03
3.025000000000000000e+02,2.459536679813016657e-03
3.030000000000000000e+02,2.414718820956561571e-03
3.035000000000000000e+02,2.370717613832128406e-03
3.040000000000000000e+02,2.327518222549491197e-03
3.045000000000000000e+02,2.285105991979423032e-03
3.050000000000000000e+02,2.243466621987038646e-03
3.055000000000000000e+02,2.202585986670791470e-03
3.060000000000000000e+02,2.162450302303879201e-03
3.065000000000000000e+02,2.123045953100904677e-03
3.070000000000000000e+02,2.084359653094564578e-03
3.075000000000000000e+02,2.046378278194237784e-03
3.080000000000000000e+02,2.009089022216970812e-03
3.085000000000000000e+02,1.972479235010783909e-03
3.090000000000000000e+02,1.936536572851046316e-03
3.095000000000000000e+02,1.901248842409493421e-03
3.100000000000000000e+02,1.866604145719470568e-03
3.105000000000000000e+02,1.832590729779559093e-03
3.110000000000000000e+02,1.799197126283817597e-03
3.115000000000000000e+02,1.766412006656539876e-03
3.120000000000000000e+02,1.734224316736542948e-03
3.125000000000000000e+02,1.702623137046923403e-03
3.130000000000000000e+02,1.671597812615614265e-03
3.135000000000000000e+02,1.641137818291094150e-03
3.140000000000000000e+02,1.611232883874847430e-03
3.145000000000000000e+02,1.581872864300812569e-03
3.150000000000000000e+02,1.553047860249041163e-03
3.155000000000000000e+02,1.524748093013241022e-03
3.160000000000000000e+02,1.496964020758822763e-03
3.165000000000000000e+02,1.469686217909238393e-03
3.170000000000000000e+02,1.442905487205705869e-03
3.175000000000000000e+02,1.416612743449159693e-03
3.180000000000000000e+02,1.390799121513264583e-03
3.185000000000000000e+02,1.365455864284688750e-03
3.190000000000000000e+02,1.340574426775538713e-03
3.195000000000000000e+02,1.316146368110346918e-03
3.200000000000000000e+02,1.292163451878786812e-03
3.205000000000000000e+02,1.268617542023237586e-03
3.210000000000000000e+02,1.245500699567550669e-03
3.215000000000000000e+02,1.222805082264336604e-03
3.220000000000000000e+02,1.200523037830648551e-03
3.225000000000000000e+02,1.178647007219219044e-03
3.230000000000000000e+02,1.157169614487206554e-03
3.235000000000000000e+02,1.136083573560510689e-03
3.240000000000000000e+02,1.115381774857170105e-03
3.245000000000000000e+02,1.095057195418613991e-03
3.250000000000000000e+02,1.075102982404905995e-03
3.255000000000000000e+02,1.055512366471347829e-03
3.260000000000000000e+02,1.036278742248531804e-03
3.265000000000000000e+02,1.017395584847098850e-03
3.270000000000000000e+02,9.988565274314867293e-04
3.275000000000000000e+02,9.806552807398762062e-04
3.280000000000000000e+02,9.627857078565889553e-04
3.285000000000000000e+02,9.452417466383380550e-04
3.290000000000000000e+02,9.280174817864365400e-04
3.295000000000000000e+02,9.111070700743993840e-04
3.300000000000000000e+02,8.945048098174728044e-04
3.305000000000000000e+02,8.782050688004259262e-04
3.310000000000000000e+02,8.622023512383878308e-04
3.315000000000000000e+02,8.464912283073192274e-04
3.320000000000000000e+02,8.310664026867518785e-04
3.325000000000000000e+02,8.159226415989527439e-04
3.330000000000000000e+02,8.010548390208885100e-04
3.335000000000000000e+02,7.864579511414852972e-04
3.340000000000000000e+02,7.721270563269889194e-04
3.345000000000000000e+02,7.580572929090003548e-04
3.350000000000000000e+02,7.442439169843587891e-04
3.355000000000000000e+02,7.306822424497825489e-04
3.360000000000000000e+02,7.173676967144768058e-04
3.365000000000000000e+02,7.042957629002502074e-04
3.370000000000000000e+02,6.914620335422222777e-04
3.375000000000000000e+02,6.788621548762164724e-04
3.380000000000000000e+02,6.664918786002211812e-04
3.385000000000000000e+02,6.543470081736826524e-04
3.390000000000000000e+02,6.424234487097509267e-04
3.395000000000000000e+02,6.307171552138179666e-04
3.400000000000000000e+02,6.192241806740495392e-04
3.405000000000000000e+02,6.079406261691390652e-04
3.410000000000000000e+02,5.968626872221887477e-04
3.415000000000000000e+02,5.859866057101782320e-04
3.420000000000000000e+02,5.753087145439084865e-04
3.425000000000000000e+02,5.648253913141213249e-04
3.430000000000000000e+02,5.545331013579564905e-04
3.435000000000000000e+02,5.444283530790078839e-04
3.440000000000000000e+02,5.345077394585586589e-04
3.445000000000000000e+02,5.247678949891259811e-04
3.450000000000000000e+02,5.152055356866374345e-04
3.455000000000000000e+02,5.058174175791958164e-04
3.460000000000000000e+02,4.966003752743319366e-04
3.465000000000000000e+02,4.875512819468274519e-04
3.470000000000000000e+02,4.786670865132234545e-04
3.475000000000000000e+02,4.699447750645662099e-04
3.480000000000000000e+02,4.613814066984666448e-04
3.485000000000000000e+02,4.529740763445914324e-04
3.490000000000000000e+02,4.447199493027502275e-04
3.495000000000000000e+02,4.366162254108371535e-04
3.500000000000000000e+02,4.286601723356747349e-04
3.505000000000000000e+02,4.208490910349270420e-04
3.510000000000000000e+02,4.131803478457403552e-04
3.515000000000000000e+02,4.056513411939001012e-04
3.520000000000000000e+02,3.982595325236825768e-04
3.525000000000000000e+02,3.910024142092145025e-04
3.530000000000000000e+02,3.838775393673828670e-04
3.535000000000000000e+02,3.768824909279828235e-04
3.540000000000000000e+02,3.700149103700203605e-04
3.545000000000000000e+02,3.632724679088022404e-04
3.550000000000000000e+02,3.566528901945107159e-04
3.555000000000000000e+02,3.501539315759002622e-04
3.560000000000000000e+02,3.437734007986180526e-04
3.565000000000000000e+02,3.375091333066295666e-04
3.570000000000000000e+02,3.313590169764063747e-04
3.575000000000000000e+02,3.253209654186056091e-04
3.580000000000000000e+02,3.193929427829419326e-04
3.585000000000000000e+02,3.135729380239997009e-04
3.590000000000000000e+02,3.078589888103485891e-04
3.595000000000000000e+02,3.022491567196720560e-04
3.600000000000000000e+02,2.967415502844735842e-04
3.605000000000000000e+02,2.913343010829618656e-04
3.610000000000000000e+02,2.860255859525280618e-04
3.615000000000000000e+02,2.808136039440393473e-04
3.620000000000000000e+02,2.756965977331406236e-04
3.625000000000000000e+02,2.706728314067772048e-04
3.630000000000000000e+02,2.657406111012893500e-04
3.635000000000000000e+02,2.608982635911103322e-04
3.640000000000000000e+02,2.561441561815760060e-04
3.645000000000000000e+02,2.514766760708300047e-04
3.650000000000000000e+02,2.468942495242619820e-04
3.655000000000000000e+02,2.423953219816982066e-04
3.660000000000000000e+02,2.379783765394100211e-04
3.665000000000000000e+02,2.336419147756759796e-04
3.670000000000000000e+02,2.293844745653660468e-04
3.675000000000000000e+02,2.252046115979329500e-04
3.680000000000000000e+02,2.211009165486742039e-04
3.685000000000000000e+02,2.170719972641479934e-04
3.690000000000000000e+02,2.131164953133443869e-04
3.695000000000000000e+02,2.092330688164236634e-04
3.700000000000000000e+02,2.054204083981898271e-04
3.705000000000000000e+02,2.016772206369191764e-04
3.710000000000000000e+02,1.980022434417204693e-04
3.715000000000000000e+02,1.943942300990612198e-04
3.720000000000000000e+02,1.908519640948187822e-04
3.725000000000000000e+02,1.873742437369203752e-04
3.730000000000000000e+02,1.839598964421385431e-04
3.735000000000000000e+02,1.806077639140401528e-04
3.740000000000000000e+02,1.773167159138554954e-04
3.745000000000000000e+02,1.740856359736829074e-04
3.750000000000000000e+02,1.709134346700626336e-04
3.755000000000000000e+02,1.677990358531077520e-04
3.760000000000000000e+02,1.647413894407413878e-04
3.765000000000000000e+02,1.617394581451226602e-04
3.770000000000000000e+02,1.587922298048570762e-04
3.775000000000000000e+02,1.558987045907593441e-04
3.780000000000000000e+02,1.530579068927213557e-04
3.785000000000000000e+02,1.502688729875020898e-04
3.790000000000000000e+02,1.475306624963357771e-04
3.795000000000000000e+02,1.448423464980637008e-04
3.800000000000000000e+02,1.422030185729841409e-04
3.805000000000000000e+02,1.396117833452440739e-04
3.810000000000000000e+02,1.370677671278722871e-04
3.815000000000000000e+02,1.345701068789295423e-04
3.820000000000000000e+02,1.321179604621269680e-04
3.825000000000000000e+02,1.297104960017932704e-04
3.830000000000000000e+02,1.273469017729602834e-04
3.835000000000000000e+02,1.250263759407446587e-04
3.840000000000000000e+02,1.227481360932818511e-04
3.845000000000000000e+02,1.205114093516403248e-04
3.850000000000000000e+02,1.183154415585009801e-04
3.855000000000000000e+02,1.161594877452233978e-04
3.860000000000000000e+02,1.140428209887026702e-04
3.865000000000000000e+02,1.119647232226899882e-04
3.870000000000000000e+02,1.099244937748095736e-04
3.875000000000000000e+02,1.079214405097019431e-04
3.880000000000000000e+02,1.059548880577511787e-04
3.885000000000000000e+02,1.040241692780679683e-04
3.890000000000000000e+02,1.021286331900601803e-04
3.895000000000000000e+02,1.002676367447055401e-04
3.900000000000000000e+02,9.844055246969641453e-05
3.905000000000000000e+02,9.664676053786937227e-05
3.910000000000000000e+02,9.488565613626754843e-05
3.915000000000000000e+02,9.315664182099592759e-05
3.920000000000000000e+02,9.145913462017136715e-05
3.925000000000000000e+02,8.979255866486015160e-05
3.930000000000000000e+02,8.815635203552556860e-05
3.935000000000000000e+02,8.654995965907776360e-05
3.940000000000000000e+02,8.497283990808168210e-05
3.945000000000000000e+02,8.342445775430954781e-05
3.950000000000000000e+02,8.190429112963730485e-05
3.955000000000000000e+02,8.041182432683686532e-05
3.960000000000000000e+02,7.894655413076716375e-05
3.965000000000000000e+02,7.750798345747771491e-05
3.970000000000000000e+02,7.609562726398936227e-05
3.975000000000000000e+02,7.470900641710329125e-05
3.980000000000000000e+02,7.334765338976716469e-05
3.985000000000000000e+02,7.201110635129426578e-05
3.990000000000000000e+02,7.069891465802182764e-05
3.995000000000000000e+02,6.941063315694504692e-05
4.000000000000000000e+02,6.814582747809595081e-05
4.005000000000000000e+02,6.690406854388523017e-05
4.010000000000000000e+02,6.568493767036216236e-05
4.015000000000000000e+02,6.448802127483574430e-05
4.020000000000000000e+02,6.331291579291734983e-05
4.025000000000000000e+02,6.215922257726072553e-05
4.030000000000000000e+02,6.102655263703992523e-05
4.035000000000000000e+02,5.991452172090667294e-05
4.040000000000000000e+02,5.882275488531560706e-05
4.045000000000000000e+02,5.775088175504644751e-05
4.050000000000000000e+02,5.669854092655746434e-05
4.055000000000000000e+02,5.566537539966005728e-05
4.060000000000000000e+02,5.465103682185800407e-05
4.065000000000000000e+02,5.365518108499376830e-05
4.070000000000000000e+02,5.267747241631573994e-05
4.075000000000000000e+02,5.171757913413900070e-05
4.080000000000000000e+02,5.077517759117538177e-05
4.085000000000000000e+02,4.984994808346641303e-05
4.090000000000000000e+02,4.894157865131130633e-05
4.095000000000000000e+02,4.804976113593697221e-05
4.100000000000000000e+02,4.717419484316654339e-05
4.105000000000000000e+02,4.631458274249128316e-05
4.110000000000000000e+02,4.547063499843633693e-05
4.115000000000000000e+02,4.464206530689223573e-05
4.120000000000000000e+02,4.382859429895546695e-05
4.125000000000000000e+02,4.302994600956285150e-05
4.130000000000000000e+02,4.224585115841223814e-05
4.135000000000000000e+02,4.147604374612192605e-05
4.140000000000000000e+02,4.072026421667040308e-05
4.145000000000000000e+02,3.997825617647564458e-05
4.150000000000000000e+02,3.924976944263246231e-05
4.155000000000000000e+02,3.853455688047277967e-05
4.160000000000000000e+02,3.783237734172470652e-05
4.165000000000000000e+02,3.714299261627518350e-05
4.170000000000000000e+02,3.646617026422588131e-05
4.175000000000000000e+02,3.580168067773421397e-05
4.180000000000000000e+02,3.514929981079770752e-05
4.185000000000000000e+02,3.450880634719805334e-05
4.190000000000000000e+02,3.387998433170730136e-05
4.195000000000000000e+02,3.326262044030338968e-05
4.200000000000000000e+02,3.265650651635788936e-05
4.205000000000000000e+02,3.206143693942989256e-05
4.210000000000000000e+02,3.147721106986663261e-05
4.215000000000000000e+02,3.090363071261573923e-05
4.220000000000000000e+02,3.034050247354620777e-05
4.225000000000000000e+02,2.978763531484776906e-05
4.230000000000000000e+02,2.924484282626008745e-05
4.235000000000000000e+02,2.871194086875182892e-05
4.240000000000000000e+02,2.818874976373101504e-05
4.245000000000000000e+02,2.767509202181578094e-05
4.250000000000000000e+02,2.717079445298772232e-05
4.255000000000000000e+02,2.667568597738155498e-05
4.260000000000000000e+02,2.618959965923634556e-05
4.265000000000000000e+02,2.571237059674220515e-05
4.270000000000000000e+02,2.524383788254122739e-05
4.275000000000000000e+02,2.478384256977628149e-05
4.280000000000000000e+02,2.433222956179410750e-05
4.285000000000000000e+02,2.388884565164441884e-05
4.290000000000000000e+02,2.345354134354179164e-05
4.295000000000000000e+02,2.302616896316259649e-05
4.300000000000000000e+02,2.260658441333008006e-05
4.305000000000000000e+02,2.219464535255244193e-05
4.310000000000000000e+02,2.179021288730642944e-05
4.315000000000000000e+02,2.139314981635224931e-05
4.320000000000000000e+02,2.100332226190522274e-05
4.325000000000000000e+02,2.062059797735220069e-05
4.330000000000000000e+02,2.024484791951816265e-05
4.335000000000000000e+02,1.987594461749457841e-05
4.340000000000000000e+02,1.951376368812811102e-05
4.345000000000000000e+02,1.915818226375405535e-05
4.350000000000000000e+02,1.880908045295754096e-05
4.355000000000000000e+02,1.846633982508482237e-05
4.360000000000000000e+02,1.812984481825333336e-05
4.365000000000000000e+02,1.779948127859044683e-05
4.370000000000000000e+02,1.747513781739732711e-05
4.375000000000000000e+02,1.715670440313888246e-05
4.380000000000000000e+02,1.684407366959753209e-05
4.385000000000000000e+02,1.653713955870938772e-05
4.390000000000000000e+02,1.623579858147782091e-05
4.395000000000000000e+02,1.593994850981970613e-05
4.400000000000000000e+02,1.564948959194474654e-05
4.405000000000000000e+02,1.536432329144187962e-05
4.410000000000000000e+02,1.508435345876870473e-05
4.415000000000000000e+02,1.480948511587215059e-05
4.420000000000000000e+02,1.453962558537294230e-05
4.425000000000000000e+02,1.427468331907616355e-05
4.430000000000000000e+02,1.401456898637851910e-05
4.435000000000000000e+02,1.375919434508383555e-05
4.440000000000000000e+02,1.350847329050562681e-05
4.445000000000000000e+02,1.326232076705987221e-05
4.450000000000000000e+02,1.302065377948223265e-05
4.455000000000000000e+02,1.278339034372552574e-05
4.460000000000000000e+02,1.255045046165976426e-05
4.465000000000000000e+02,1.232175510985492139e-05
4.470000000000000000e+02,1.209722717908250482e-05
4.475000000000000000e+02,1.187679049961550146e-05
4.480000000000000000e+02,1.166037074680257702e-05
4.485000000000000000e+02,1.144789450156649688e-05
4.490000000000000000e+02,1.123929012327610984e-05
4.495000000000000000e+02,1.103448684417218243e-05
4.500000000000000000e+02,1.083341561071811876e-05
4.505000000000000000e+02,1.063600821072798356e-05
4.510000000000000000e+02,1.044219808433428238e-05
4.515000000000000000e+02,1.025191948263723495e-05
4.520000000000000000e+02,1.006510824938678929e-05
4.525000000000000000e+02,9.881701010014848317e-06
4.530000000000000000e+02,9.701635925089094505e-06
4.535000000000000000e+02,9.524851908630984165e-06
4.540000000000000000e+02,9.351289354360757969e-06
4.545000000000000000e+02,9.180889382243614589e-06
4.550000000000000000e+02,9.013594538508492372e-06
4.555000000000000000e+02,8.849348069403048674e-06
4.560000000000000000e+02,8.688094595933280241e-06
4.565000000000000000e+02,8.529779413844753390e-06
4.570000000000000000e+02,8.374349143995941006e-06
4.575000000000000000e+02,8.221751057618614011e-06
4.580000000000000000e+02,8.071933703204824985e-06
4.585000000000000000e+02,7.924846256133569471e-06
4.590000000000000000e+02,7.780439122919560472e-06
4.595000000000000000e+02,7.638663314326238056e-06
4.600000000000000000e+02,7.499471027793847728e-06
4.605000000000000000e+02,7.362815043190669321e-06
4.610000000000000000e+02,7.228649284208376217e-06
4.615000000000000000e+02,7.096928235933967974e-06
4.620000000000000000e+02,6.967607485971963473e-06
4.625000000000000000e+02,6.840643163049032376e-06
4.630000000000000000e+02,6.715992458595129700e-06
4.635000000000000000e+02,6.593613085621295908e-06
4.640000000000000000e+02,6.473463781465396062e-06
4.645000000000000000e+02,6.355503786210983562e-06
4.650000000000000000e+02,6.239693327277828278e-06
4.655000000000000000e+02,6.125993116676192648e-06
4.660000000000000000e+02,6.014364818097744669e-06
4.665000000000000000e+02,5.904770562325061950e-06
4.670000000000000000e+02,5.797173397454906784e-06
4.675000000000000000e+02,5.691536821807303825e-06
4.680000000000000000e+02,5.587825217890313356e-06
4.685000000000000000e+02,5.486003402176744359e-06
4.690000000000000000e+02,5.386037043397545160e-06
4.695000000000000000e+02,5.287892228577024241e-06
4.700000000000000000e+02,5.191535866220790630e-06
4.705000000000000000e+02,5.096935268022357321e-06
4.710000000000000000e+02,5.004058537491109620e-06
4.715000000000000000e+02,4.912874166764370681e-06
4.720000000000000000e+02,4.823351411201193498e-06
4.725000000000000000e+02,4.735459900754391718e-06
4.730000000000000000e+02,4.649170001036958817e-06
4.735000000000000000e+02,4.564452438728278646e-06
4.740000000000000000e+02,4.481278649601670087e-06
4.745000000000000000e+02,4.399620417457973810e-06
4.750000000000000000e+02,4.319450209585082939e-06
4.755000000000000000e+02,4.240740828730403486e-06
4.760000000000000000e+02,4.163465736446236692e-06
4.765000000000000000e+02,4.087598717630239893e-06
4.770000000000000000e+02,4.013114192194129344e-06
4.775000000000000000e+02,3.939986891718297025e-06
4.780000000000000000e+02,3.868192159865492032e-06
4.785000000000000000e+02,3.797705640712124525e-06
4.790000000000000000e+02,3.728503568313375285e-06
4.795000000000000000e+02,3.660562466289514752e-06
4.800000000000000000e+02,3.593859426934202806e-06
4.805000000000000000e+02,3.528371821649383021e-06
4.810000000000000000e+02,3.464077569974389277e-06
4.815000000000000000e+02,3.400954860477651485e-06
4.820000000000000000e+02,3.338982410070589250e-06
4.825000000000000000e+02,3.278139194978507375e-06
4.830000000000000000e+02,3.218404700690124405e-06
4.835000000000000000e+02,3.159758662643665825e-06
4.840000000000000000e+02,3.102181307150195649e-06
4.845000000000000000e+02,3.045653101444080671e-06
4.850000000000000000e+02,2.990154985906066752e-06
4.855000000000000000e+02,2.935668133139957827e-06
4.860000000000000000e+02,2.882174171809622595e-06
4.865000000000000000e+02,2.829654954415918225e-06
4.870000000000000000e+02,2.778092773050473916e-06
4.875000000000000000e+02,2.727470135558683785e-06
4.880000000000000000e+02,2.677769973502162461e-06
4.885000000000000000e+02,2.628975426404963651e-06
4.890000000000000000e+02,2.581070042206073068e-06
4.895000000000000000e+02,2.534037569296953255e-06
4.900000000000000000e+02,2.487862149735274313e-06
4.905000000000000000e+02,2.442528118792418854e-06
4.910000000000000000e+02,2.398020191189858021e-06
4.915000000000000000e+02,2.354323267885421189e-06
4.920000000000000000e+02,2.311422615584282047e-06
4.925000000000000000e+02,2.269303680502583856e-06
4.930000000000000000e+02,2.227952261395904508e-06
4.935000000000000000e+02,2.187354330048271712e-06
4.940000000000000000e+02,2.147496198052203228e-06
4.945000000000000000e+02,2.108364343780243915e-06
4.950000000000000000e+02,2.069945573142227749e-06
4.955000000000000000e+02,2.032226852805233773e-06
4.960000000000000000e+02,1.995195465145568051e-06
4.965000000000000000e+02,1.958838847491499956e-06
4.970000000000000000e+02,1.923144741479594548e-06
4.975000000000000000e+02,1.888101038102740788e-06
4.980000000000000000e+02,1.853695921672906329e-06
4.985000000000000000e+02,1.819917720464810013e-06
4.990000000000000000e+02,1.786755045479880023e-06
4.995000000000000000e+02,1.754196646483493799e-06
5.000000000000000000e+02,1.722231545757880377e-06
5.005000000000000000e+02,1.690848899338159064e-06
5.010000000000000000e+02,1.660038125935141217e-06
5.015000000000000000e+02,1.629788773182428960e-06
5.020000000000000000e+02,1.600090641903541664e-06
5.025000000000000000e+02,1.570933657189116493e-06
5.030000000000000000e+02,1.542307988176483978e-06
5.035000000000000000e+02,1.514203923782543865e-06
5.040000000000000000e+02,1.486611988157848991e-06
5.045000000000000000e+02,1.459522820907027174e-06
5.050000000000000000e+02,1.432927288373574951e-06
5.055000000000000000e+02,1.406816368185773702e-06
5.060000000000000000e+02,1.381181256522753359e-06
5.065000000000000000e+02,1.356013256829700783e-06
5.070000000000000000e+02,1.331303883210318354e-06
5.075000000000000000e+02,1.307044753160760679e-06
5.080000000000000000e+02,1.283227687228374281e-06
5.085000000000000000e+02,1.259844605619238589e-06
5.090000000000000000e+02,1.236887624258016364e-06
5.095000000000000000e+02,1.214348955129216768e-06
5.100000000000000000e+02,1.192220998868120188e-06
5.105000000000000000e+02,1.170496248700929082e-06
5.110000000000000000e+02,1.149167379692040616e-06
5.115000000000000000e+02,1.128227156153118667e-06
5.120000000000000000e+02,1.107668517667461366e-06
5.125000000000000000e+02,1.087484489842725704e-06
5.130000000000000000e+02,1.067668267228773585e-06
5.135000000000000000e+02,1.048213127293305541e-06
5.140000000000000000e+02,1.029112510345366336e-06
5.145000000000000000e+02,1.010359936617501030e-06
5.150000000000000000e+02,9.919490833030536124e-07
5.155000000000000000e+02,9.738737046326628984e-07
5.160000000000000000e+02,9.561277061295799102e-07
5.165000000000000000e+02,9.387050675723703036e-07
5.170000000000000000e+02,9.215999145687176138e-07
5.175000000000000000e+02,9.048064443001029047e-07
5.180000000000000000e+02,8.883189945109272098e-07
5.185000000000000000e+02,8.721319719347086042e-07
5.190000000000000000e+02,8.562399187918609433e-07
5.195000000000000000e+02,8.406374438005722679e-07
5.200000000000000000e+02,8.253192862732083979e-07
5.205000000000000000e+02,8.102802496185344048e-07
5.210000000000000000e+02,7.955152631234611281e-07
5.215000000000000000e+02,7.810193178566424291e-07
5.220000000000000000e+02,7.667875262191519591e-07
5.225000000000000000e+02,7.528150601627372778e-07
5.230000000000000000e+02,7.390972085899963302e-07
5.235000000000000000e+02,7.256293178036991956e-07
5.240000000000000000e+02,7.124068468341243820e-07
5.245000000000000000e+02,6.994253100388815031e-07
5.250000000000000000e+02,6.866803304322599030e-07
5.255000000000000000e+02,6.741675843578928924e-07
5.260000000000000000e+02,6.618828528922714061e-07
5.265000000000000000e+02,6.498219685153952724e-07
5.270000000000000000e+02,6.379808646579969086e-07
5.275000000000000000e+02,6.263555242980284045e-07
5.280000000000000000e+02,6.149420277186303960e-07
5.285000000000000000e+02,6.037365029609081576e-07
5.290000000000000000e+02,5.927351718572594457e-07
5.295000000000000000e+02,5.819343022734060476e-07
5.300000000000000000e+02,5.713302524793603853e-07
5.305000000000000000e+02,5.609194251160979900e-07
5.310000000000000000e+02,5.506983099641954791e-07
5.315000000000000000e+02,5.406634395728629999e-07
5.320000000000000000e+02,5.308114304841170478e-07
5.325000000000000000e+02,5.211389404641419600e-07
5.330000000000000000e+02,5.116427082387700353e-07
5.335000000000000000e+02,5.023195122693106224e-07
5.340000000000000000e+02,4.931662090530963934e-07
5.345000000000000000e+02,4.841796933880050242e-07
5.350000000000000000e+02,4.753569352898924621e-07
5.355000000000000000e+02,4.666949416920454349e-07
5.360000000000000000e+02,4.581907920294489696e-07
5.365000000000000000e+02,4.498416013213525418e-07
5.370000000000000000e+02,4.416445544705144989e-07
5.375000000000000000e+02,4.335968706789344345e-07
5.380000000000000000e+02,4.256958365084799561e-07
5.385000000000000000e+02,4.179387715816416274e-07
5.390000000000000000e+02,4.103230604482707139e-07
5.395000000000000000e+02,4.028461195249529980e-07
5.400000000000000000e+02,3.955054278109702621e-07
5.405000000000000000e+02,3.882984950215640257e-07
5.410000000000000000e+02,3.812228911946784793e-07
5.415000000000000000e+02,3.742762159749990535e-07
5.420000000000000000e+02,3.674561271515338923e-07
5.425000000000000000e+02,3.607603110508701244e-07
5.430000000000000000e+02,3.541865100442033835e-07
5.435000000000000000e+02,3.477324940097561240e-07
5.440000000000000000e+02,3.413960868464700040e-07
5.445000000000000000e+02,3.351751389669765775e-07
5.450000000000000000e+02,3.290675528538242805e-07
5.455000000000000000e+02,3.230712565457864179e-07
5.460000000000000000e+02,3.171842282711980027e-07
5.465000000000000000e+02,3.114044708917297225e-07
5.470000000000000000e+02,3.057300356461632593e-07
5.475000000000000000e+02,3.001589975170538161e-07
5.480000000000000000e+02,2.946894781170679069e-07
5.485000000000000000e+02,2.893196219452078255e-07
5.490000000000000000e+02,2.840476184466753544e-07
5.495000000000000000e+02,2.788716791265340806e-07
5.500000000000000000e+02,2.737900588129449704e-07
5.505000000000000000e+02,2.688010335973022895e-07
5.510000000000000000e+02,2.639029213296093011e-07
5.515000000000000000e+02,2.590940603552424779e-07
5.520000000000000000e+02,2.543728292701952640e-07
5.525000000000000000e+02,2.497376264257033299e-07
5.530000000000000000e+02,2.451868889700846804e-07
5.535000000000000000e+02,2.407190730934956819e-07
5.540000000000000000e+02,2.363326723821303684e-07
5.545000000000000000e+02,2.320261987763805191e-07
5.550000000000000000e+02,2.277982002622253303e-07
5.555000000000000000e+02,2.236472425170330620e-07
5.560000000000000000e+02,2.195719259620769836e-07
5.565000000000000000e+02,2.155708680711459396e-07
5.570000000000000000e+02,2.116427198072581042e-07
5.575000000000000000e+02,2.077861485701446657e-07
5.580000000000000000e+02,2.039998540393995788e-07
5.585000000000000000e+02,2.002825517377651743e-07
5.590000000000000000e+02,1.966329883021525283e-07
5.595000000000000000e+02,1.930499256404917095e-07
5.600000000000000000e+02,1.895321556512828515e-07
5.605000000000000000e+02,1.860784849525765239e-07
5.610000000000000000e+02,1.826877490699706295e-07
5.615000000000000000e+02,1.793587977170591459e-07
5.620000000000000000e+02,1.760905084710709153e-07
5.625000000000000000e+02,1.728817725848724046e-07
5.630000000000000000e+02,1.697315081687501814e-07
5.635000000000000000e+02,1.666386465147721774e-07
5.640000000000000000e+02,1.636021448025483165e-07
5.645000000000000000e+02,1.606209729174479844e-07
5.650000000000000000e+02,1.576941256975285741e-07
5.655000000000000000e+02,1.548206102277752545e-07
5.660000000000000000e+02,1.519994576447668000e-07
5.665000000000000000e+02,1.492297108897473634e-07
5.670000000000000000e+02,1.465104360870009772e-07
5.675000000000000000e+02,1.438407107391854079e-07
5.680000000000000000e+02,1.412196346948098893e-07
5.685000000000000000e+02,1.386463187698603032e-07
5.690000000000000000e+02,1.361198953192180447e-07
5.695000000000000000e+02,1.336395072691823417e-07
5.700000000000000000e+02,1.312043183071329856e-07
5.705000000000000000e+02,1.288135023101113861e-07
5.710000000000000000e+02,1.264662531665129729e-07
5.715000000000000000e+02,1.241617745864246241e-07
5.720000000000000000e+02,1.218992895686349637e-07
5.725000000000000000e+02,1.196780305789419879e-07
5.730000000000000000e+02,1.174972486752896813e-07
5.735000000000000000e+02,1.153562040407577593e-07
5.740000000000000000e+02,1.132541747791702280e-07
5.745000000000000000e+02,1.111904477899587939e-07
5.750000000000000000e+02,1.091643272461435979e-07
5.755000000000000000e+02,1.071751257987246022e-07
5.760000000000000000e+02,1.052221727485041849e-07
5.765000000000000000e+02,1.033048055681069747e-07
5.770000000000000000e+02,1.014223777787004280e-07
5.775000000000000000e+02,9.957425077817248638e-08
5.780000000000000000e+02,9.775980143340712117e-08
5.785000000000000000e+02,9.597841420356371633e-08
5.790000000000000000e+02,9.422948845817965550e-08
5.795000000000000000e+02,9.251243088489455196e-08
5.800000000000000000e+02,9.082666254328087219e-08
5.805000000000000000e+02,8.917161154674103125e-08
5.810000000000000000e+02,8.754671986160952016e-08
5.815000000000000000e+02,8.595143625332209707e-08
